Strain, Tz 
-1.10234284108284e-01, -2.70507472868765e+00 
-1.08007328873773e-01, -2.53262232442098e+00 
-1.05780373639262e-01, -2.34674498576272e+00 
-1.03553418404752e-01, -2.17842442060736e+00 
-1.01326463170241e-01, -2.00610459917800e+00 
-9.90995079357301e-02, -1.84691480635061e+00 
-9.68725527012193e-02, -1.73833608200852e+00 
-9.46455974667085e-02, -1.62619366179054e+00 
-9.24186422321977e-02, -1.51008508926632e+00 
-9.01916869976870e-02, -1.39444863840766e+00 
-8.79647317631762e-02, -1.29067014378878e+00 
-8.57377765286654e-02, -1.22886640222316e+00 
-8.35108212941546e-02, -1.17052821127000e+00 
-8.12838660596438e-02, -1.11677357027398e+00 
-7.90569108251330e-02, -1.06696988896156e+00 
-7.68299555906222e-02, -1.00470604705622e+00 
-7.46030003561114e-02, -9.33133564631540e-01 
-7.23760451216006e-02, -8.61026914896136e-01 
-7.01490898870899e-02, -7.88697533991061e-01 
-6.79221346525791e-02, -7.22186456211772e-01 
-6.56951794180683e-02, -6.78047358032870e-01 
-6.34682241835575e-02, -6.34801288170766e-01 
-6.12412689490467e-02, -5.94392187181222e-01 
-5.90143137145359e-02, -5.61842740564085e-01 
-5.67873584800251e-02, -5.32621530353322e-01 
-5.45604032455143e-02, -4.93245889527144e-01 
-5.23334480110036e-02, -4.54278753005793e-01 
-5.01064927764928e-02, -4.14076365664648e-01 
-4.78795375419820e-02, -3.73309557751182e-01 
-4.56525823074712e-02, -3.38099062667027e-01 
-4.34256270729604e-02, -3.15917599322051e-01 
-4.11986718384496e-02, -2.93614764976743e-01 
-3.89717166039388e-02, -2.72233669549275e-01 
-3.67447613694280e-02, -2.51336349501004e-01 
-3.45178061349172e-02, -2.32262869460868e-01 
-3.22908509004064e-02, -2.14209544863714e-01 
-3.00638956658957e-02, -1.96673793965895e-01 
-2.78369404313849e-02, -1.79474345587067e-01 
-2.56099851968741e-02, -1.64956686461462e-01 
-2.33830299623633e-02, -1.50342298242874e-01 
-2.11560747278525e-02, -1.34588932234233e-01 
-1.89291194933417e-02, -1.19028266983440e-01 
-1.67021642588309e-02, -1.02668603285797e-01 
-1.44752090243201e-02, -8.61065100529697e-02 
-1.22482537898093e-02, -7.11303739599538e-02 
-1.00212985552986e-02, -5.69945699957812e-02 
-7.79434332078777e-03, -4.32373010671673e-02 
-5.56738808627699e-03, -3.10767667724148e-02 
-3.34043285176619e-03, -1.85316506115428e-02 
-1.11347761725540e-03, -6.13793911906017e-03 
1.11347761725539e-03, 6.13793911906011e-03 
3.34043285176618e-03, 1.86040641404048e-02 
5.56738808627695e-03, 3.08623353891716e-02 
7.79434332078777e-03, 4.14529046204375e-02 
1.00212985552986e-02, 4.94464631705777e-02 
1.22482537898093e-02, 5.75916197750834e-02 
1.44752090243201e-02, 6.59392567318183e-02 
1.67021642588309e-02, 7.42156619645491e-02 
1.89291194933417e-02, 8.41960108069164e-02 
2.11560747278525e-02, 9.75997080406480e-02 
2.33830299623633e-02, 1.11339362298005e-01 
2.56099851968741e-02, 1.25436741338004e-01 
2.78369404313849e-02, 1.39434248952351e-01 
3.00638956658956e-02, 1.49957990537875e-01 
3.22908509004064e-02, 1.62574383933927e-01 
3.45178061349172e-02, 1.75113943324872e-01 
3.67447613694280e-02, 1.90087310518012e-01 
3.89717166039388e-02, 2.06154237696400e-01 
4.11986718384496e-02, 2.22489258886856e-01 
4.34256270729604e-02, 2.37195996654992e-01 
4.56525823074712e-02, 2.52164489769834e-01 
4.78795375419820e-02, 2.65590856393706e-01 
5.01064927764927e-02, 2.77792396109260e-01 
5.23334480110035e-02, 2.89034202554798e-01 
5.45604032455143e-02, 3.00290854222197e-01 
5.67873584800251e-02, 3.11527248350603e-01 
5.90143137145359e-02, 3.22706440308154e-01 
6.12412689490467e-02, 3.33885632265705e-01 
6.34682241835575e-02, 3.59309447587650e-01 
6.56951794180683e-02, 3.85005186700893e-01 
6.79221346525791e-02, 4.13245315345084e-01 
7.01490898870899e-02, 4.40704818217722e-01 
7.23760451216006e-02, 4.54905832373571e-01 
7.46030003561114e-02, 4.70953748504164e-01 
7.68299555906222e-02, 4.88401098695909e-01 
7.90569108251330e-02, 5.06084878511675e-01 
8.12838660596438e-02, 5.25713297682647e-01 
8.35108212941546e-02, 5.51913371241382e-01 
8.57377765286654e-02, 5.89683070601937e-01 
8.79647317631762e-02, 6.27745141032280e-01 
9.01916869976870e-02, 6.66411503273410e-01 
9.24186422321977e-02, 7.00076729989699e-01 
9.46455974667085e-02, 7.27719475431461e-01 
9.68725527012193e-02, 7.56729683001163e-01 
9.90995079357301e-02, 7.92227761763755e-01 
1.01326463170241e-01, 8.35415749715039e-01 
1.03553418404752e-01, 8.72822913797770e-01 
1.05780373639262e-01, 9.24174418646378e-01 
1.08007328873773e-01, 9.90344030408436e-01 
1.10234284108284e-01, 1.01684439727978e+00 
