Strain, Tx, Tz 
-3.40776993716895e-01, -6.62872264159405e+00, 5.06939342425430e+00 
-3.33892610005443e-01, -5.66914313279415e+00, 4.35545854357284e+00 
-3.27008226293990e-01, -5.09446153038143e+00, 3.91540388839452e+00 
-3.20123842582538e-01, -4.38180794966962e+00, 3.36737047792962e+00 
-3.13239458871085e-01, -3.95535497332884e+00, 3.04393552242166e+00 
-3.06355075159633e-01, -3.65878328208782e+00, 2.82202864346378e+00 
-2.99470691448180e-01, -3.23755942024928e+00, 2.49883012168865e+00 
-2.92586307736728e-01, -2.82313368885741e+00, 2.17598126051991e+00 
-2.85701924025276e-01, -2.49814663100681e+00, 1.91822334563162e+00 
-2.78817540313823e-01, -2.15651831924272e+00, 1.66407840046525e+00 
-2.71933156602371e-01, -1.91271941880333e+00, 1.48383464227267e+00 
-2.65048772890918e-01, -1.75104182577462e+00, 1.36514166493885e+00 
-2.58164389179466e-01, -1.57348141650532e+00, 1.22911572676677e+00 
-2.51280005468013e-01, -1.35261576969857e+00, 1.05590052320407e+00 
-2.44395621756561e-01, -1.21772028465241e+00, 9.48810368887910e-01 
-2.37511238045109e-01, -1.09686534874063e+00, 8.54713835476826e-01 
-2.30626854333656e-01, -9.62324178733668e-01, 7.52658173301720e-01 
-2.23742470622204e-01, -8.58631328266233e-01, 6.73750574914613e-01 
-2.16858086910751e-01, -7.82445981879756e-01, 6.14473950532476e-01 
-2.09973703199299e-01, -7.20289937079381e-01, 5.64113987523209e-01 
-2.03089319487846e-01, -6.63574952947444e-01, 5.22301125244116e-01 
-1.96204935776394e-01, -6.08820157441003e-01, 4.82913246714262e-01 
-1.89320552064942e-01, -5.34555267290049e-01, 4.19324498305024e-01 
-1.82436168353489e-01, -4.63342858034363e-01, 3.60089320297473e-01 
-1.75551784642037e-01, -4.12865571349021e-01, 3.23283778049464e-01 
-1.68667400930584e-01, -3.70832658189153e-01, 2.91530972790449e-01 
-1.61783017219132e-01, -3.42023175947130e-01, 2.65923100985536e-01 
-1.54898633507680e-01, -3.07964539573658e-01, 2.34732283143879e-01 
-1.48014249796227e-01, -2.72886647878844e-01, 2.05473454821426e-01 
-1.41129866084775e-01, -2.49019792791157e-01, 1.89872356723153e-01 
-1.34245482373322e-01, -2.22993769013098e-01, 1.70777490951438e-01 
-1.27361098661870e-01, -1.94109508695195e-01, 1.43940544921412e-01 
-1.20476714950417e-01, -1.71983147587492e-01, 1.26265603224176e-01 
-1.13592331238965e-01, -1.54351635737798e-01, 1.11921473779741e-01 
-1.06707947527513e-01, -1.40381071767219e-01, 1.00399822866385e-01 
-9.98235638160601e-02, -1.21219526193301e-01, 8.57123885888443e-02 
-9.29391801046077e-02, -1.00220698799755e-01, 7.08031914777830e-02 
-8.60547963931553e-02, -9.03213349163925e-02, 6.59535616057825e-02 
-7.91704126817029e-02, -7.96718992581413e-02, 6.03824389842785e-02 
-7.22860289702504e-02, -6.69676226951109e-02, 5.17198699500264e-02 
-6.54016452587980e-02, -5.88209135801032e-02, 4.52790060597536e-02 
-5.85172615473456e-02, -5.06968360181024e-02, 3.89724465528572e-02 
-5.16328778358931e-02, -4.73291540812308e-02, 3.09159390394516e-02 
-4.47484941244407e-02, -4.16800612002213e-02, 2.60983150102618e-02 
-3.78641104129883e-02, -3.53826594534084e-02, 2.34692825824575e-02 
-3.09797267015359e-02, -2.45634668737970e-02, 1.70960953491849e-02 
-2.40953429900835e-02, -1.58901271588022e-02, 1.29816955006627e-02 
-1.72109592786310e-02, -1.30390097896216e-02, 1.02574566817739e-02 
-1.03265755671786e-02, -1.05159733028806e-02, 6.08642782382782e-03 
-3.44219185572617e-03, -3.52660539373058e-03, 4.34490182956578e-04 
3.44219185572622e-03, 3.52660539373062e-03, -4.34490182956553e-04 
1.03265755671787e-02, 1.02850236085698e-02, 8.23928244938062e-04 
1.72109592786311e-02, 1.30578344428908e-02, 3.95553487740856e-03 
2.40953429900835e-02, 1.63071556550182e-02, 2.67064485595864e-03 
3.09797267015359e-02, 2.52968955723307e-02, -7.82913001992480e-04 
3.78641104129884e-02, 3.50685998900694e-02, -2.91082206916212e-03 
4.47484941244408e-02, 4.07891702245531e-02, -3.76362062968352e-03 
5.16328778358932e-02, 4.18678085435782e-02, -2.90663156032766e-03 
5.85172615473456e-02, 4.60566989615458e-02, -2.55826316698980e-03 
6.54016452587981e-02, 5.38326928403987e-02, -2.53151020153239e-03 
7.22860289702505e-02, 5.63756986981048e-02, -2.69599916021147e-03 
7.91704126817029e-02, 5.99936633998642e-02, -3.57481833273276e-04 
8.60547963931553e-02, 6.46889601049433e-02, 5.32830814263077e-03 
9.29391801046078e-02, 7.29207455050437e-02, 7.29921764319637e-03 
9.98235638160602e-02, 8.16525960912543e-02, 6.04106845262224e-03 
1.06707947527513e-01, 9.05627763019140e-02, 1.24356593682755e-02 
1.13592331238965e-01, 9.91267067064417e-02, 1.89756828184175e-02 
1.20476714950417e-01, 1.04880924169823e-01, 2.30570268632942e-02 
1.27361098661870e-01, 1.09796062119128e-01, 2.55494995126343e-02 
1.34245482373322e-01, 1.17934490078535e-01, 3.06690118371569e-02 
1.41129866084775e-01, 1.32048551136931e-01, 4.63833827989035e-02 
1.48014249796227e-01, 1.44446652790931e-01, 5.79952456964044e-02 
1.54898633507680e-01, 1.54598329496754e-01, 6.67718930288835e-02 
1.61783017219132e-01, 1.66410503710785e-01, 7.30704492497770e-02 
1.68667400930584e-01, 1.73840549258843e-01, 7.91659509571169e-02 
1.75551784642037e-01, 1.79248727663464e-01, 8.89674757743520e-02 
1.82436168353489e-01, 1.95485712759475e-01, 1.04952358004967e-01 
1.89320552064942e-01, 2.14949005741598e-01, 1.20167827162407e-01 
1.96204935776394e-01, 2.33656091259701e-01, 1.32654849400316e-01 
2.03089319487847e-01, 2.57067875903696e-01, 1.53267731102088e-01 
2.09973703199299e-01, 2.79607792757012e-01, 1.80800631409398e-01 
2.16858086910751e-01, 3.09188490816965e-01, 2.15732180120162e-01 
2.23742470622204e-01, 3.49861630428627e-01, 2.54777170086708e-01 
2.30626854333656e-01, 3.68782636524834e-01, 2.80724129162090e-01 
2.37511238045109e-01, 3.89242676993528e-01, 3.04108958862677e-01 
2.44395621756561e-01, 4.10196867019084e-01, 3.27118628695000e-01 
2.51280005468014e-01, 4.44763340394486e-01, 3.66539331583705e-01 
2.58164389179466e-01, 4.89903153814595e-01, 4.17709669826465e-01 
2.65048772890918e-01, 5.35750498643996e-01, 4.64730174247386e-01 
2.71933156602371e-01, 5.84929074153348e-01, 5.14854217964069e-01 
2.78817540313823e-01, 6.33301891053452e-01, 5.72243051430465e-01 
2.85701924025276e-01, 7.05403376010646e-01, 6.46919310071489e-01 
2.92586307736728e-01, 7.83901498750617e-01, 7.27634048513971e-01 
2.99470691448181e-01, 8.54207606639117e-01, 8.08067701795461e-01 
3.06355075159633e-01, 9.61898537029613e-01, 9.31395200216596e-01 
3.13239458871085e-01, 1.12209969396779e+00, 1.11178100727285e+00 
3.20123842582538e-01, 1.25611164313019e+00, 1.26636460515708e+00 
3.27008226293990e-01, 1.37249764467026e+00, 1.40232221581457e+00 
3.33892610005443e-01, 1.47640230695572e+00, 1.50805641099306e+00 
3.40776993716895e-01, 1.68086000819199e+00, 1.74495497604737e+00 
