Strain, Fx, Fz 
-3.25843451144652e-01, -5.21402827319173e-02, 3.40970339599210e-02 
-3.19260755161932e-01, -4.64636572453057e-02, 3.02101436881501e-02 
-3.12678059179212e-01, -4.33922460004492e-02, 2.76183939429535e-02 
-3.06095363196492e-01, -3.99361494644451e-02, 2.50643426317823e-02 
-2.99512667213771e-01, -3.68827326373875e-02, 2.26110116851892e-02 
-2.92929971231051e-01, -3.33250411012745e-02, 1.99418473852858e-02 
-2.86347275248331e-01, -3.10318965313715e-02, 1.84295983750499e-02 
-2.79764579265611e-01, -2.93314170296402e-02, 1.71532481086023e-02 
-2.73181883282890e-01, -2.77521538574378e-02, 1.60617216017660e-02 
-2.66599187300170e-01, -2.60140237078066e-02, 1.49991961323524e-02 
-2.60016491317450e-01, -2.44385904725798e-02, 1.39567574830094e-02 
-2.53433795334730e-01, -2.28689523682399e-02, 1.27684151456641e-02 
-2.46851099352009e-01, -2.08295568232444e-02, 1.12244396102327e-02 
-2.40268403369289e-01, -1.93109406229137e-02, 1.00085562015715e-02 
-2.33685707386569e-01, -1.81255222071612e-02, 9.17839765164409e-03 
-2.27103011403849e-01, -1.69916732028374e-02, 8.57104111717174e-03 
-2.20520315421128e-01, -1.61315068960463e-02, 8.04312765702701e-03 
-2.13937619438408e-01, -1.49713964906437e-02, 7.24856752814398e-03 
-2.07354923455688e-01, -1.37385164292844e-02, 6.27757278627666e-03 
-2.00772227472968e-01, -1.29629662042630e-02, 5.53018631831570e-03 
-1.94189531490247e-01, -1.23074299626123e-02, 5.12304888891321e-03 
-1.87606835507527e-01, -1.17129312007384e-02, 4.75935364740707e-03 
-1.81024139524807e-01, -1.12304133244054e-02, 4.41947684694639e-03 
-1.74441443542087e-01, -1.06988565831704e-02, 4.18288942623562e-03 
-1.67858747559366e-01, -1.00438423134083e-02, 3.98287204523191e-03 
-1.61276051576646e-01, -9.22167529812800e-03, 3.55205670071979e-03 
-1.54693355593926e-01, -8.43938651989922e-03, 3.21795455997586e-03 
-1.48110659611206e-01, -7.70793981811265e-03, 3.05510321426423e-03 
-1.41527963628485e-01, -6.96307918439737e-03, 2.65559423431028e-03 
-1.34945267645765e-01, -6.55439760001526e-03, 2.42778648408531e-03 
-1.28362571663045e-01, -6.49874724709893e-03, 2.33382850865879e-03 
-1.21779875680325e-01, -6.26528874672581e-03, 2.08483237218390e-03 
-1.15197179697604e-01, -5.58463382787254e-03, 1.59624703823017e-03 
-1.08614483714884e-01, -4.83114485960842e-03, 1.11188106449250e-03 
-1.02031787732164e-01, -4.61273458336750e-03, 1.11188106449250e-03 
-9.54490917494436e-02, -4.35740529011107e-03, 1.11188106449250e-03 
-8.88663957667234e-02, -4.11264863023835e-03, 1.11188106449250e-03 
-8.22836997840031e-02, -3.89547258140023e-03, 1.03036881812607e-03 
-7.57010038012829e-02, -3.51634027692499e-03, 7.57260128235684e-04 
-6.91183078185626e-02, -3.08347437889396e-03, 7.12695518890399e-04 
-6.25356118358423e-02, -2.55562748735246e-03, 5.81411309438279e-04 
-5.59529158531221e-02, -2.10514877902758e-03, 3.36471907697862e-04 
-4.93702198704019e-02, -1.82260188126889e-03, 3.66682055545083e-04 
-4.27875238876816e-02, -1.59091926987925e-03, 5.73791027061408e-04 
-3.62048279049614e-02, -1.39282591831293e-03, 3.94463316736357e-04 
-2.96221319222412e-02, -1.17938316086701e-03, 1.07062542006582e-04 
-2.30394359395209e-02, -7.44768107772545e-04, 2.73752419876361e-05 
-1.64567399568006e-02, -3.62273200494343e-04, 7.42690203301439e-05 
-9.87404397408036e-03, -6.61765251708793e-05, 1.40389039412504e-04 
-3.29134799136015e-03, -8.99824748523898e-05, 1.35332347044768e-05 
3.29134799136010e-03, 8.99824748523880e-05, -1.35332347044777e-05 
9.87404397408041e-03, 5.95240426820741e-04, -3.99901693925141e-06 
1.64567399568006e-02, 1.09806293787721e-03, -8.47605346233028e-05 
2.30394359395208e-02, 1.63197609987099e-03, -2.53249849569998e-04 
2.96221319222411e-02, 1.86440935411024e-03, 1.13782151832890e-05 
3.62048279049614e-02, 1.95975042066697e-03, 1.53981320083086e-04 
4.27875238876816e-02, 2.37809257114700e-03, 7.64493827702575e-06 
4.93702198704018e-02, 2.82186892329035e-03, 9.14356892200638e-05 
5.59529158531221e-02, 3.01536302348359e-03, 1.83728185986937e-04 
6.25356118358424e-02, 3.33389875384751e-03, 3.86810863930009e-04 
6.91183078185626e-02, 4.01709061985713e-03, 4.65411499930958e-04 
7.57010038012828e-02, 4.57022460400446e-03, 3.43295939610706e-04 
8.22836997840031e-02, 4.69815271617608e-03, 4.58042913031490e-04 
8.88663957667234e-02, 5.12126470505144e-03, 6.15376913692170e-04 
9.54490917494436e-02, 5.57237490093151e-03, 6.35381064492495e-04 
1.02031787732164e-01, 5.96098400845702e-03, 6.69635368820134e-04 
1.08614483714884e-01, 6.26599956788083e-03, 7.40944490800569e-04 
1.15197179697604e-01, 6.77429182750893e-03, 9.51324919186845e-04 
1.21779875680325e-01, 7.64839102590907e-03, 1.18792858018794e-03 
1.28362571663045e-01, 8.49785570290976e-03, 1.42815067156735e-03 
1.34945267645765e-01, 8.88732859042198e-03, 1.72783314365082e-03 
1.41527963628485e-01, 9.23724901897792e-03, 1.95416766621641e-03 
1.48110659611206e-01, 9.93914109147064e-03, 2.12628261380302e-03 
1.54693355593926e-01, 1.08052511943197e-02, 2.29003547237566e-03 
1.61276051576646e-01, 1.20184507070888e-02, 2.75998644401000e-03 
1.67858747559366e-01, 1.32780782054961e-02, 3.15286059626675e-03 
1.74441443542087e-01, 1.42436951660683e-02, 3.31270033410382e-03 
1.81024139524807e-01, 1.51119373099770e-02, 3.47163449534448e-03 
1.87606835507527e-01, 1.62286224012009e-02, 3.70126337140244e-03 
1.94189531490247e-01, 1.76602475801871e-02, 4.32014527629529e-03 
2.00772227472968e-01, 1.95109246587345e-02, 5.04818689096375e-03 
2.07354923455688e-01, 2.12580252929508e-02, 5.58525366793534e-03 
2.13937619438408e-01, 2.27446871399992e-02, 6.12900031070283e-03 
2.20520315421128e-01, 2.42085526751855e-02, 6.81213035648269e-03 
2.27103011403849e-01, 2.54844956183083e-02, 7.18326511878455e-03 
2.33685707386569e-01, 2.68219652110308e-02, 7.72704395584989e-03 
2.40268403369289e-01, 2.84764370880304e-02, 8.43743794954390e-03 
2.46851099352009e-01, 3.11850272641711e-02, 9.48831366727356e-03 
2.53433795334730e-01, 3.54807532311877e-02, 1.12512292815753e-02 
2.60016491317450e-01, 3.93906780508728e-02, 1.28378310422069e-02 
2.66599187300170e-01, 4.19255156670918e-02, 1.38139494927195e-02 
2.73181883282890e-01, 4.47424175470699e-02, 1.49030664908984e-02 
2.79764579265611e-01, 4.92732383348811e-02, 1.68128610686224e-02 
2.86347275248331e-01, 5.45461844068448e-02, 1.91949344386210e-02 
2.92929971231051e-01, 5.94130175840783e-02, 2.13766072577593e-02 
2.99512667213771e-01, 6.82572848186610e-02, 2.55249917824885e-02 
3.06095363196492e-01, 7.49044618018351e-02, 2.83323351939911e-02 
3.12678059179212e-01, 8.08990113752694e-02, 3.09871476470263e-02 
3.19260755161932e-01, 8.76586071081895e-02, 3.44495882350769e-02 
3.25843451144652e-01, 9.76352764629433e-02, 3.90261584651103e-02 
