Strain, Fx, Fz 
-3.51919166828474e-01, -6.48724812844145e-02, -2.55989990997096e-03 
-3.44809688710727e-01, -5.72689562835893e-02, -3.77154838740664e-03 
-3.37700210592980e-01, -5.35542039252094e-02, -4.02409763675211e-03 
-3.30590732475233e-01, -5.01523157463023e-02, -4.61973534545022e-03 
-3.23481254357486e-01, -4.54682123736711e-02, -4.88088430740095e-03 
-3.16371776239739e-01, -4.21970210265791e-02, -5.13071761838480e-03 
-3.09262298121992e-01, -3.89330613329548e-02, -5.55007405390708e-03 
-3.02152820004245e-01, -3.54217628045646e-02, -5.84361387443338e-03 
-2.95043341886498e-01, -3.32135711767060e-02, -5.94266775424453e-03 
-2.87933863768751e-01, -3.14607164676643e-02, -6.03329417028779e-03 
-2.80824385651004e-01, -2.86257405755443e-02, -6.16768710297061e-03 
-2.73714907533257e-01, -2.59927629184963e-02, -6.21289990997096e-03 
-2.66605429415510e-01, -2.42383141983331e-02, -6.14350458851032e-03 
-2.59495951297763e-01, -2.22205067804208e-02, -5.96191112022646e-03 
-2.52386473180017e-01, -2.06874838656906e-02, -5.95814075912815e-03 
-2.45276995062270e-01, -1.97243677680067e-02, -6.01331928337030e-03 
-2.38167516944523e-01, -1.86021751703430e-02, -5.89199433474338e-03 
-2.31058038826776e-01, -1.71851685138422e-02, -5.62249917534662e-03 
-2.23948560709029e-01, -1.63750304688849e-02, -5.51495959177315e-03 
-2.16839082591282e-01, -1.56509041947072e-02, -5.40614915456699e-03 
-2.09729604473535e-01, -1.46835132569349e-02, -5.25778887946444e-03 
-2.02620126355788e-01, -1.38471713756587e-02, -4.89478611779230e-03 
-1.95510648238041e-01, -1.32033100865596e-02, -4.39038274219266e-03 
-1.88401170120294e-01, -1.25347528283084e-02, -4.29550883696539e-03 
-1.81291692002547e-01, -1.17707156942969e-02, -4.07613418996484e-03 
-1.74182213884800e-01, -1.09989857455938e-02, -3.78382839525723e-03 
-1.67072735767053e-01, -1.04302309542713e-02, -3.71649391516521e-03 
-1.59963257649306e-01, -9.91628744544291e-03, -3.69055868959147e-03 
-1.52853779531559e-01, -9.22743113346527e-03, -3.41487430065423e-03 
-1.45744301413812e-01, -8.55134592387519e-03, -3.23514006720789e-03 
-1.38634823296065e-01, -7.96499716473691e-03, -3.19934251851882e-03 
-1.31525345178318e-01, -7.51720742901284e-03, -2.94252783704521e-03 
-1.24415867060571e-01, -7.06646111378409e-03, -2.69101316876138e-03 
-1.17306388942825e-01, -6.53498085775403e-03, -2.49756899234724e-03 
-1.10196910825078e-01, -6.14497491571070e-03, -2.30187473217750e-03 
-1.03087432707331e-01, -5.76255583409287e-03, -2.10796740529398e-03 
-9.59779545895837e-02, -5.39830527441448e-03, -1.86171732514036e-03 
-8.88684764718368e-02, -5.11114509112348e-03, -1.57819351399090e-03 
-8.17589983540899e-02, -4.66266095570000e-03, -1.53789841871084e-03 
-7.46495202363429e-02, -4.24730381674641e-03, -1.55132518189230e-03 
-6.75400421185959e-02, -3.84859793692209e-03, -1.29844671042186e-03 
-6.04305640008490e-02, -3.38111402795543e-03, -1.06474834741808e-03 
-5.33210858831021e-02, -3.01082046770740e-03, -9.74733371784615e-04 
-4.62116077653551e-02, -2.70145037333539e-03, -9.02607615308091e-04 
-3.91021296476082e-02, -2.30380957925294e-03, -7.12548958195442e-04 
-3.19926515298613e-02, -1.85458512692713e-03, -5.20821825797914e-04 
-2.48831734121143e-02, -1.49024184444264e-03, -3.87080093548062e-04 
-1.77736952943674e-02, -1.12696009738425e-03, -3.17167682886622e-04 
-1.06642171766204e-02, -3.52053485432356e-04, -2.28073321397127e-04 
-3.55473905887344e-03, -1.14460689190794e-04, -8.94991316473187e-05 
3.55473905887350e-03, 1.14460689190796e-04, 8.94991316473187e-05 
1.06642171766204e-02, 5.55819376299395e-04, 1.48527140598060e-04 
1.77736952943674e-02, 1.01980710833180e-03, 2.04666433711080e-04 
2.48831734121143e-02, 1.32287770871118e-03, 2.81653405192994e-04 
3.19926515298613e-02, 1.95045921413763e-03, 1.15613047275464e-04 
3.91021296476081e-02, 2.49989073239905e-03, 9.38751238496079e-05 
4.62116077653551e-02, 2.77799490195929e-03, 3.49273445952813e-04 
5.33210858831020e-02, 3.07620544702706e-03, 2.83014763485653e-04 
6.04305640008490e-02, 3.55359841543079e-03, 4.11855882440229e-05 
6.75400421185960e-02, 4.31068400136428e-03, 7.77593354475171e-05 
7.46495202363429e-02, 4.77005696618324e-03, 3.19688183255461e-04 
8.17589983540899e-02, 5.07188405913951e-03, 3.77673914684625e-04 
8.88684764718368e-02, 5.93684441981725e-03, 1.02021096592556e-04 
9.59779545895837e-02, 7.12200972430977e-03, -1.75016454908727e-04 
1.03087432707331e-01, 7.84104314185220e-03, -1.27544971088352e-04 
1.10196910825078e-01, 8.54148614564467e-03, -1.51003587270333e-04 
1.17306388942825e-01, 9.56994164186682e-03, -1.91121750147115e-04 
1.24415867060571e-01, 1.06215294915394e-02, -2.35935213179888e-04 
1.31525345178318e-01, 1.16254076795810e-02, -2.10427071663757e-04 
1.38634823296065e-01, 1.28606096361987e-02, -3.38762754262903e-04 
1.45744301413812e-01, 1.39801425371274e-02, -4.71330721941422e-04 
1.52853779531559e-01, 1.52299291424101e-02, -4.81390934317703e-04 
1.59963257649306e-01, 1.66221349337684e-02, -3.22451919220382e-04 
1.67072735767053e-01, 1.81277909134508e-02, -1.10810782704437e-04 
1.74182213884800e-01, 1.96073226338958e-02, 2.09302636312589e-05 
1.81291692002547e-01, 2.19062571044069e-02, 1.58069533295285e-04 
1.88401170120294e-01, 2.44172410978593e-02, 4.17756046016356e-04 
1.95510648238041e-01, 2.66681335275167e-02, 9.42826206521067e-04 
2.02620126355788e-01, 2.89607510573883e-02, 1.47964313167233e-03 
2.09729604473535e-01, 3.11769294217748e-02, 1.82744336551311e-03 
2.16839082591282e-01, 3.34855380706952e-02, 2.26654771676724e-03 
2.23948560709029e-01, 3.61730673120386e-02, 2.92228730254794e-03 
2.31058038826776e-01, 4.19221266184360e-02, 4.55502592372891e-03 
2.38167516944523e-01, 4.79636257970477e-02, 6.24433829538605e-03 
2.45276995062269e-01, 5.34485354763236e-02, 7.82406998319565e-03 
2.52386473180017e-01, 5.83046843048168e-02, 9.37381954144317e-03 
2.59495951297763e-01, 6.29810683768028e-02, 1.09795197280391e-02 
2.66605429415510e-01, 6.83418497865443e-02, 1.29600926598477e-02 
2.73714907533257e-01, 7.76584389531328e-02, 1.67183579053680e-02 
2.80824385651004e-01, 9.19317993380628e-02, 2.26377892048545e-02 
2.87933863768751e-01, 1.03761846781858e-01, 2.73342597095351e-02 
2.95043341886498e-01, 1.14963170018615e-01, 3.20815581292712e-02 
3.02152820004245e-01, 1.25441067969167e-01, 3.69372063444900e-02 
3.09262298121992e-01, 1.36534555243844e-01, 4.19567499436547e-02 
3.16371776239739e-01, 1.49780677980324e-01, 4.78714686124503e-02 
3.23481254357486e-01, 1.81263134602348e-01, 6.35239263334229e-02 
