Strain, Tx, Tz 
-3.25843451144652e-01, -7.36378106102236e-01, 4.81552994643436e-01 
-3.19260755161932e-01, -6.56207027123335e-01, 4.26658376759024e-01 
-3.12678059179212e-01, -6.12829433503881e-01, 3.90055050715097e-01 
-3.06095363196492e-01, -5.64018922928508e-01, 3.53984140300627e-01 
-2.99512667213771e-01, -5.20895464779843e-01, 3.19335705320270e-01 
-2.92929971231051e-01, -4.70650126277773e-01, 2.81639052194234e-01 
-2.86347275248331e-01, -4.38264006239147e-01, 2.60281533520274e-01 
-2.79764579265611e-01, -4.14248105109710e-01, 2.42255616845403e-01 
-2.73181883282890e-01, -3.91944144278453e-01, 2.26839969293256e-01 
-2.66599187300170e-01, -3.67396502403830e-01, 2.11833903889372e-01 
-2.60016491317450e-01, -3.45146631838079e-01, 1.97111524989399e-01 
-2.53433795334730e-01, -3.22978606005106e-01, 1.80328545804674e-01 
-2.46851099352009e-01, -2.94176187791561e-01, 1.58522952871954e-01 
-2.40268403369289e-01, -2.72728745182832e-01, 1.41351010665300e-01 
-2.33685707386569e-01, -2.55987060592844e-01, 1.29626667245392e-01 
-2.27103011403849e-01, -2.39973691683766e-01, 1.21048960505996e-01 
-2.20520315421128e-01, -2.27825548199687e-01, 1.13593229666061e-01 
-2.13937619438408e-01, -2.11441289073356e-01, 1.02371643356307e-01 
-2.07354923455688e-01, -1.94029302849522e-01, 8.86582679853328e-02 
-2.00772227472968e-01, -1.83076193737614e-01, 7.81029160967893e-02 
-1.94189531490247e-01, -1.73818044168498e-01, 7.23529072077271e-02 
-1.87606835507527e-01, -1.65421927971742e-01, 6.72164330824201e-02 
-1.81024139524807e-01, -1.58607319739534e-01, 6.24163472079697e-02 
-1.74441443542087e-01, -1.51100134778359e-01, 5.90750190129087e-02 
-1.67858747559366e-01, -1.41849357027166e-01, 5.62501701150166e-02 
-1.61276051576646e-01, -1.30237878187960e-01, 5.01657576252964e-02 
-1.54693355593926e-01, -1.19189600373684e-01, 4.54472273689365e-02 
-1.48110659611206e-01, -1.08859366075844e-01, 4.31472750240688e-02 
-1.41527963628485e-01, -9.83396865876160e-02, 3.75050028572316e-02 
-1.34945267645765e-01, -9.25678695713277e-02, 3.42876700988232e-02 
-1.28362571663045e-01, -9.17819186838891e-02, 3.29607000025251e-02 
-1.21779875680325e-01, -8.84847802843501e-02, 2.94441233021860e-02 
-1.15197179697604e-01, -7.88718792068590e-02, 2.25438242620747e-02 
-1.08614483714884e-01, -6.82303416020080e-02, 1.57031153185658e-02 
-1.02031787732164e-01, -6.51457295296399e-02, 1.57031153185658e-02 
-9.54490917494436e-02, -6.15397095475984e-02, 1.57031153185658e-02 
-8.88663957667234e-02, -5.80830070479272e-02, 1.57031153185658e-02 
-8.22836997840031e-02, -5.50158259903092e-02, 1.45519164669588e-02 
-7.57010038012829e-02, -4.96613339602775e-02, 1.06947977617233e-02 
-6.91183078185626e-02, -4.35479614680871e-02, 1.00654110206196e-02 
-6.25356118358423e-02, -3.60931707776763e-02, 8.21128188183949e-03 
-5.59529158531221e-02, -2.97310522640267e-02, 4.75199851564070e-03 
-4.93702198704019e-02, -2.57406375874058e-02, 5.17865695113836e-03 
-4.27875238876816e-02, -2.24685800983986e-02, 8.10366050330772e-03 
-3.62048279049614e-02, -1.96709043012063e-02, 5.57101217879114e-03 
-2.96221319222412e-02, -1.66564485818656e-02, 1.51204611456848e-03 
-2.30394359395209e-02, -1.05183727427541e-02, 3.86621011485348e-04 
-1.64567399568006e-02, -5.11639061574015e-03, 1.04890264623175e-03 
-9.87404397408036e-03, -9.34612198486002e-04, 1.98271680826174e-03 
-3.29134799136015e-03, -1.27082403359569e-03, 1.91130105533918e-04 
3.29134799136010e-03, 1.27082403359566e-03, -1.91130105533930e-04 
9.87404397408041e-03, 8.40659074350257e-03, -5.64781847297901e-05 
1.64567399568006e-02, 1.55079616796958e-02, -1.19707448229684e-03 
2.30394359395208e-02, 2.30484264116095e-02, -3.57665196324059e-03 
2.96221319222411e-02, 2.63310852424391e-02, 1.60694727924156e-04 
3.62048279049614e-02, 2.76775887584592e-02, 2.17468082098632e-03 
4.27875238876816e-02, 3.35858421152184e-02, 1.07969594231959e-04 
4.93702198704018e-02, 3.98533031377156e-02, 1.29134780500158e-03 
5.59529158531221e-02, 4.25860236289881e-02, 2.59479631766249e-03 
6.25356118358424e-02, 4.70847092049238e-02, 5.46293645673285e-03 
6.91183078185626e-02, 5.67334396305578e-02, 6.57301458527700e-03 
7.57010038012828e-02, 6.45453603629681e-02, 4.84837443523051e-03 
8.22836997840031e-02, 6.63520912823711e-02, 6.46894790628376e-03 
8.88663957667234e-02, 7.23277091484872e-02, 8.69097869249348e-03 
9.54490917494436e-02, 7.86987461716951e-02, 8.97349765688546e-03 
1.02031787732164e-01, 8.41870792535282e-02, 9.45727178362597e-03 
1.08614483714884e-01, 8.84948192236977e-02, 1.04643717347665e-02 
1.15197179697604e-01, 9.56734395126561e-02, 1.34355781283450e-02 
1.21779875680325e-01, 1.08018357463578e-01, 1.67771356853045e-02 
1.28362571663045e-01, 1.20015361646825e-01, 2.01697963964748e-02 
1.34945267645765e-01, 1.25515893908206e-01, 2.44022170827894e-02 
1.41527963628485e-01, 1.30457826114277e-01, 2.75987434217304e-02 
1.48110659611206e-01, 1.40370659876376e-01, 3.00295257745489e-02 
1.54693355593926e-01, 1.52602747693990e-01, 3.23422102009940e-02 
1.61276051576646e-01, 1.69736785192988e-01, 3.89793358228917e-02 
1.67858747559366e-01, 1.87526525928392e-01, 4.45279042045175e-02 
1.74441443542087e-01, 2.01163950802022e-01, 4.67853235597886e-02 
1.81024139524807e-01, 2.13426149472040e-01, 4.90299534412777e-02 
1.87606835507527e-01, 2.29197112142418e-01, 5.22730059910184e-02 
1.94189531490247e-01, 2.49415979066682e-01, 6.10134857342739e-02 
2.00772227472968e-01, 2.75553123146136e-01, 7.12956299284211e-02 
2.07354923455688e-01, 3.00227455328202e-01, 7.88806332186827e-02 
2.13937619438408e-01, 3.21223606058198e-01, 8.65599763679954e-02 
2.20520315421128e-01, 3.41897804085302e-01, 9.62078337054658e-02 
2.27103011403849e-01, 3.59917968125880e-01, 1.01449376310398e-01 
2.33685707386569e-01, 3.78807074092608e-01, 1.09129174140330e-01 
2.40268403369289e-01, 4.02173208749921e-01, 1.19162080681180e-01 
2.46851099352009e-01, 4.40426674201359e-01, 1.34003616442491e-01 
2.53433795334730e-01, 5.01095285612427e-01, 1.58901303859190e-01 
2.60016491317450e-01, 5.56315220811577e-01, 1.81308907700531e-01 
2.66599187300170e-01, 5.92114775883138e-01, 1.95094645296463e-01 
2.73181883282890e-01, 6.31897929383076e-01, 2.10476263316570e-01 
2.79764579265611e-01, 6.95886788975024e-01, 2.37448324849483e-01 
2.86347275248331e-01, 7.70356696666471e-01, 2.71090387855067e-01 
2.92929971231051e-01, 8.39091064989581e-01, 3.01902190448312e-01 
2.99512667213771e-01, 9.63998802631697e-01, 3.60489896146232e-01 
3.06095363196492e-01, 1.05787699702054e+00, 4.00138055232170e-01 
3.12678059179212e-01, 1.14253812332317e+00, 4.37632016979063e-01 
3.19260755161932e-01, 1.23800400964022e+00, 4.86532124710153e-01 
3.25843451144652e-01, 1.37890468182175e+00, 5.51167104458217e-01 
