Strain, Fx, Fz 
-3.40776993716895e-01, -4.78653433226865e-01, 3.66055829771979e-01 
-3.33892610005443e-01, -4.09363156475933e-01, 3.14503305972851e-01 
-3.27008226293990e-01, -3.67865972647313e-01, 2.82727399377080e-01 
-3.20123842582538e-01, -3.16405970237694e-01, 2.43154454840820e-01 
-3.13239458871085e-01, -2.85612227269102e-01, 2.19799540138546e-01 
-3.06355075159633e-01, -2.64197082016279e-01, 2.03775866315876e-01 
-2.99470691448180e-01, -2.33780928176780e-01, 1.80438024257016e-01 
-2.92586307736728e-01, -2.03855660538705e-01, 1.57125430840883e-01 
-2.85701924025276e-01, -1.80388670078370e-01, 1.38512989564713e-01 
-2.78817540313823e-01, -1.55720031314197e-01, 1.20161437219195e-01 
-2.71933156602371e-01, -1.38115556512370e-01, 1.07146215683867e-01 
-2.65048772890918e-01, -1.26440979197360e-01, 9.85755144835697e-02 
-2.58164389179466e-01, -1.13619519604433e-01, 8.87532175141018e-02 
-2.51280005468013e-01, -9.76710321141637e-02, 7.62455208800429e-02 
-2.44395621756561e-01, -8.79303640344660e-02, 6.85126479270271e-02 
-2.37511238045109e-01, -7.92035499672125e-02, 6.17180313459462e-02 
-2.30626854333656e-01, -6.94884666221795e-02, 5.43486940359439e-02 
-2.23742470622204e-01, -6.20009095827764e-02, 4.86508552640093e-02 
-2.16858086910751e-01, -5.64996419055553e-02, 4.43705494939996e-02 
-2.09973703199299e-01, -5.20114160665650e-02, 4.07341069250634e-02 
-2.03089319487846e-01, -4.79160837773820e-02, 3.77148419527524e-02 
-1.96204935776394e-01, -4.39622947486574e-02, 3.48706826319901e-02 
-1.89320552064942e-01, -3.85997012957472e-02, 3.02790026981075e-02 
-1.82436168353489e-01, -3.34575244358034e-02, 2.60016897293602e-02 
-1.75551784642037e-01, -2.98126100415415e-02, 2.33439983291737e-02 
-1.68667400930584e-01, -2.67774554151805e-02, 2.10511600142255e-02 
-1.61783017219132e-01, -2.46971515119663e-02, 1.92020411990646e-02 
-1.54898633507680e-01, -2.22378114380743e-02, 1.69497834335363e-02 
-1.48014249796227e-01, -1.97048719566834e-02, 1.48370326992004e-02 
-1.41129866084775e-01, -1.79814702176566e-02, 1.37104930066221e-02 
-1.34245482373322e-01, -1.61021570666668e-02, 1.23316718441124e-02 
-1.27361098661870e-01, -1.40164535133713e-02, 1.03938028082303e-02 
-1.20476714950417e-01, -1.24187311041452e-02, 9.11751294321455e-03 
-1.13592331238965e-01, -1.11455772649907e-02, 8.08173770016134e-03 
-1.06707947527513e-01, -1.01367768112392e-02, 7.24977080935879e-03 
-9.98235638160601e-02, -8.75314076689210e-03, 6.18920586761186e-03 
-9.29391801046077e-02, -7.23683643963154e-03, 5.11262765341923e-03 
-8.60547963931553e-02, -6.52201327297779e-03, 4.76244072999195e-03 
-7.91704126817029e-02, -5.75302817353112e-03, 4.36015553661577e-03 
-7.22860289702504e-02, -4.83566506719126e-03, 3.73464008922146e-03 
-6.54016452587980e-02, -4.24739934870567e-03, 3.26955174856875e-03 
-5.85172615473456e-02, -3.66076783203116e-03, 2.81416139313527e-03 
-5.16328778358931e-02, -3.41759088705159e-03, 2.23240904209976e-03 
-4.47484941244407e-02, -3.00967553920678e-03, 1.88453322857599e-03 
-3.78641104129883e-02, -2.55494645647117e-03, 1.69469342599667e-03 
-3.09797267015359e-02, -1.77370337949001e-03, 1.23449194906929e-03 
-2.40953429900835e-02, -1.14741019200995e-03, 9.37395250407352e-04 
-1.72109592786310e-02, -9.41533857898783e-04, 7.40680689534215e-04 
-1.03265755671786e-02, -7.59347916227707e-04, 4.39494866730783e-04 
-3.44219185572617e-03, -2.54652648875892e-04, 3.13741016211115e-05 
3.44219185572622e-03, 2.54652648875894e-04, -3.13741016211098e-05 
1.03265755671787e-02, 7.42671269751219e-04, 5.94950346387325e-05 
1.72109592786311e-02, 9.42893167286700e-04, 2.85625217962795e-04 
2.40953429900835e-02, 1.17752340269321e-03, 1.92844594403918e-04 
3.09797267015359e-02, 1.82666353238242e-03, -5.65333649608750e-05 
3.78641104129884e-02, 2.53226852946202e-03, -2.10187550792128e-04 
4.47484941244408e-02, 2.94534519274476e-03, -2.71767282048817e-04 
5.16328778358932e-02, 3.02323258712324e-03, -2.09884958339700e-04 
5.85172615473456e-02, 3.32570817531426e-03, -1.84729625025167e-04 
6.54016452587981e-02, 3.88720491731235e-03, -1.82797820142452e-04 
7.22860289702505e-02, 4.07083282729145e-03, -1.94675403359710e-04 
7.91704126817029e-02, 4.33208244044080e-03, -2.58134056988300e-05 
8.60547963931553e-02, 4.67112512021785e-03, 3.84751802671226e-04 
9.29391801046078e-02, 5.26553411217370e-03, 5.27069206797567e-04 
9.98235638160602e-02, 5.89605231115338e-03, 4.36219511895399e-04 
1.06707947527513e-01, 6.53944751398491e-03, 8.97966527323806e-04 
1.13592331238965e-01, 7.15784036456545e-03, 1.37021508063511e-03 
1.20476714950417e-01, 7.57334665337875e-03, 1.66492485277161e-03 
1.27361098661870e-01, 7.92826384956014e-03, 1.84490381030781e-03 
1.34245482373322e-01, 8.51593159408096e-03, 2.21457867574926e-03 
1.41129866084775e-01, 9.53509382904668e-03, 3.34929768852602e-03 
1.48014249796227e-01, 1.04303483513803e-02, 4.18777869649166e-03 
1.54898633507680e-01, 1.11633907746311e-02, 4.82153162372265e-03 
1.61783017219132e-01, 1.20163360624521e-02, 5.27634406987715e-03 
1.68667400930584e-01, 1.25528522214318e-02, 5.71649415266246e-03 
1.75551784642037e-01, 1.29433713758511e-02, 6.42425245819019e-03 
1.82436168353489e-01, 1.41158278326489e-02, 7.57850481918069e-03 
1.89320552064942e-01, 1.55212527555951e-02, 8.67719863157028e-03 
1.96204935776394e-01, 1.68720726937718e-02, 9.57887402034744e-03 
2.03089319487847e-01, 1.85626142511300e-02, 1.10673095951507e-02 
2.09973703199299e-01, 2.01901991071911e-02, 1.30554327934412e-02 
2.16858086910751e-01, 2.23261917334022e-02, 1.55778049942968e-02 
2.23742470622204e-01, 2.52631584716208e-02, 1.83972046747911e-02 
2.30626854333656e-01, 2.66294254008217e-02, 2.02708086426654e-02 
2.37511238045109e-01, 2.81068244630256e-02, 2.19594038105151e-02 
2.44395621756561e-01, 2.96199055705810e-02, 2.36209090594373e-02 
2.51280005468014e-01, 3.21159160465455e-02, 2.64674385943278e-02 
2.58164389179466e-01, 3.53754168337981e-02, 3.01623975484992e-02 
2.65048772890918e-01, 3.86860077565843e-02, 3.35577011522295e-02 
2.71933156602371e-01, 4.22371435155391e-02, 3.71771082249674e-02 
2.78817540313823e-01, 4.57300962510787e-02, 4.13210985007425e-02 
2.85701924025276e-01, 5.09364723783528e-02, 4.67133964609521e-02 
2.92586307736728e-01, 5.66047433232833e-02, 5.25417270091453e-02 
2.99470691448181e-01, 6.16814770678040e-02, 5.83497606789484e-02 
3.06355075159633e-01, 6.94577314603713e-02, 6.72551160124402e-02 
3.13239458871085e-01, 8.10256968017198e-02, 8.02805947541652e-02 
3.20123842582538e-01, 9.07025656387878e-02, 9.14429217737878e-02 
3.27008226293990e-01, 9.91066824239947e-02, 1.01260284881755e-01 
3.33892610005443e-01, 1.06609534182966e-01, 1.08895245381398e-01 
3.40776993716895e-01, 1.21373220331536e-01, 1.26001453865405e-01 
