Strain, Fx, Fz 
-3.25856361536019e-01, -8.01486316650701e-02, -1.27152190928466e-02 
-3.19273404737312e-01, -7.32184557501736e-02, -1.31336695333310e-02 
-3.12690447938604e-01, -6.78953129842153e-02, -1.34184043703157e-02 
-3.06107491139897e-01, -6.11873982648888e-02, -1.38934321874793e-02 
-2.99524534341189e-01, -5.65094064076813e-02, -1.40223964870907e-02 
-2.92941577542482e-01, -5.27774021885607e-02, -1.40467443396987e-02 
-2.86358620743774e-01, -4.89146151308960e-02, -1.40716468460819e-02 
-2.79775663945067e-01, -4.52749891416999e-02, -1.39413404034351e-02 
-2.73192707146359e-01, -4.06625845387526e-02, -1.36072383590194e-02 
-2.66609750347652e-01, -3.58828932333703e-02, -1.31168093408932e-02 
-2.60026793548944e-01, -3.32096307747825e-02, -1.29593001266752e-02 
-2.53443836750237e-01, -3.14903070978656e-02, -1.28784474516469e-02 
-2.46860879951530e-01, -2.97974469373152e-02, -1.25861304933224e-02 
-2.40277923152822e-01, -2.80320979464749e-02, -1.21973270364918e-02 
-2.33694966354115e-01, -2.62215190105347e-02, -1.16205343640493e-02 
-2.27112009555407e-01, -2.41595886544945e-02, -1.10853667474756e-02 
-2.20529052756700e-01, -2.20545314634030e-02, -1.06764451025018e-02 
-2.13946095957992e-01, -2.06530303073611e-02, -1.03204755548749e-02 
-2.07363139159285e-01, -1.92125514439086e-02, -9.86853585273389e-03 
-2.00780182360577e-01, -1.79591482437422e-02, -9.60107871055781e-03 
-1.94197225561870e-01, -1.67917922462841e-02, -9.23188319030093e-03 
-1.87614268763162e-01, -1.55383201304535e-02, -8.82651700512673e-03 
-1.81031311964455e-01, -1.40492159857567e-02, -8.33564264107982e-03 
-1.74448355165748e-01, -1.29702090021310e-02, -7.88395476523763e-03 
-1.67865398367040e-01, -1.21993918421786e-02, -7.57906208226138e-03 
-1.61282441568333e-01, -1.15674366026899e-02, -7.27187392860892e-03 
-1.54699484769625e-01, -1.09336224992914e-02, -6.98443634892264e-03 
-1.48116527970918e-01, -1.01727725223087e-02, -6.69918880129571e-03 
-1.41533571172210e-01, -9.48972801333927e-03, -6.39229050951781e-03 
-1.34950614373503e-01, -8.82608508785377e-03, -6.06743821222017e-03 
-1.28367657574795e-01, -7.92330647404297e-03, -5.66130810989066e-03 
-1.21784700776088e-01, -7.05511106028218e-03, -5.22709726796193e-03 
-1.15201743977380e-01, -6.80329616538338e-03, -4.59378836080795e-03 
-1.08618787178673e-01, -6.47254142584341e-03, -4.11797546003703e-03 
-1.02035830379966e-01, -5.95949635508027e-03, -3.83520795810875e-03 
-9.54528735812581e-02, -5.32691366583011e-03, -3.79531396804895e-03 
-8.88699167825506e-02, -4.69869882017507e-03, -3.65652585480207e-03 
-8.22869599838432e-02, -4.34594109606159e-03, -3.24063791027479e-03 
-7.57040031851357e-02, -4.04767206313389e-03, -2.92574999694176e-03 
-6.91210463864282e-02, -3.63217459593007e-03, -2.74128146548628e-03 
-6.25380895877208e-02, -3.22251255803052e-03, -2.65992130403097e-03 
-5.59551327890134e-02, -3.03010113404659e-03, -2.52805650052182e-03 
-4.93721759903059e-02, -2.85309312873209e-03, -2.07148123233545e-03 
-4.27892191915984e-02, -2.43732464564781e-03, -1.64564116883632e-03 
-3.62062623928910e-02, -2.00407534677696e-03, -1.53856727455138e-03 
-2.96233055941836e-02, -1.32445860795037e-03, -1.17892971315550e-03 
-2.30403487954761e-02, -7.70032453712886e-04, -7.64510407819378e-04 
-1.64573919967686e-02, -5.38092819943347e-04, -5.97190011617857e-04 
-9.87443519806120e-03, -4.22070461272438e-04, -4.22043616104486e-04 
-3.29147839935375e-03, -2.11421697151839e-04, -1.54985730503909e-04 
3.29147839935370e-03, 2.11421697151835e-04, 1.54985730503907e-04 
9.87443519806120e-03, 5.25083328353533e-04, 4.56558948767319e-04 
1.64573919967687e-02, 7.16988645154395e-04, 7.59144266420050e-04 
2.30403487954761e-02, 1.13251791124623e-03, 9.51369672253903e-04 
2.96233055941836e-02, 1.51982604751716e-03, 1.05921390114779e-03 
3.62062623928910e-02, 1.76185450144563e-03, 1.27026377199712e-03 
4.27892191915985e-02, 1.84673529800157e-03, 1.88296786781979e-03 
4.93721759903059e-02, 2.23615574239580e-03, 2.39743966449155e-03 
5.59551327890133e-02, 2.73719117005558e-03, 2.26709421145012e-03 
6.25380895877208e-02, 3.17750589950263e-03, 2.35172678813321e-03 
6.91210463864283e-02, 3.46041263107171e-03, 2.69535298477580e-03 
7.57040031851357e-02, 3.60900972128948e-03, 3.08288765040517e-03 
8.22869599838432e-02, 4.00348423377312e-03, 3.55040655954459e-03 
8.88699167825506e-02, 4.59307876218492e-03, 3.86323592202621e-03 
9.54528735812581e-02, 5.09926202811538e-03, 4.16055011426158e-03 
1.02035830379966e-01, 5.56902162123980e-03, 4.56285805824657e-03 
1.08618787178673e-01, 5.94586975083470e-03, 4.74229150185381e-03 
1.15201743977381e-01, 6.22989485532107e-03, 4.96446821859014e-03 
1.21784700776088e-01, 6.59406115767972e-03, 5.27504032235742e-03 
1.28367657574795e-01, 7.29397870135436e-03, 5.48041343562640e-03 
1.34950614373503e-01, 7.78349668650765e-03, 5.81085680740002e-03 
1.41533571172210e-01, 8.45758854309115e-03, 6.48877142704710e-03 
1.48116527970918e-01, 9.09663388440974e-03, 7.15241382774268e-03 
1.54699484769625e-01, 9.57001276780600e-03, 7.61458363127012e-03 
1.61282441568333e-01, 1.00434748177130e-02, 8.08821845138849e-03 
1.67865398367040e-01, 1.05638542776115e-02, 8.69866892535001e-03 
1.74448355165748e-01, 1.16138831321376e-02, 9.19832384409900e-03 
1.81031311964455e-01, 1.28749150269159e-02, 9.81803006403624e-03 
1.87614268763163e-01, 1.36699452907768e-02, 1.08991504437646e-02 
1.94197225561870e-01, 1.42142195028197e-02, 1.15859105176696e-02 
2.00780182360577e-01, 1.51839183836702e-02, 1.22145981574972e-02 
2.07363139159285e-01, 1.62091167597467e-02, 1.30369591838986e-02 
2.13946095957992e-01, 1.70987581441179e-02, 1.37065424764895e-02 
2.20529052756700e-01, 1.81832562596601e-02, 1.43413063019279e-02 
2.27112009555407e-01, 1.97884818908513e-02, 1.54407218017214e-02 
2.33694966354115e-01, 2.14192307998965e-02, 1.66331130819827e-02 
2.40277923152822e-01, 2.28487564091077e-02, 1.77603329859851e-02 
2.46860879951529e-01, 2.42806385929610e-02, 1.89199731783898e-02 
2.53443836750237e-01, 2.56944662671738e-02, 2.00693734938803e-02 
2.60026793548944e-01, 2.70951780944364e-02, 2.13783274431834e-02 
2.66609750347652e-01, 2.94167263790698e-02, 2.30478713035603e-02 
2.73192707146359e-01, 3.27399663731106e-02, 2.53689618765403e-02 
2.79775663945067e-01, 3.54576621424747e-02, 2.74880085588175e-02 
2.86358620743774e-01, 3.78918697553736e-02, 2.95047851880391e-02 
2.92941577542482e-01, 4.07467391857949e-02, 3.16229940868177e-02 
2.99524534341189e-01, 4.39524995424258e-02, 3.37816396724502e-02 
3.06107491139897e-01, 4.69508080153559e-02, 3.60899567932983e-02 
3.12690447938604e-01, 5.19122478266136e-02, 3.99017308207385e-02 
3.19273404737311e-01, 5.82235297937600e-02, 4.43762819158403e-02 
