Strain, Tx, Tz 
-3.51915314273354e-01, -5.08739523359148e-01, -3.11947578840152e-02 
-3.44805913985003e-01, -4.63371068381250e-01, -3.65926192141070e-02 
-3.37696513696653e-01, -4.33506968959859e-01, -4.95639025790776e-02 
-3.30587113408302e-01, -3.99940552873109e-01, -5.58407946286220e-02 
-3.23477713119952e-01, -3.70595359228390e-01, -6.39560798269552e-02 
-3.16368312831601e-01, -3.51412842996137e-01, -6.89281038836074e-02 
-3.09258912543250e-01, -3.27105175670655e-01, -7.47914278062407e-02 
-3.02149512254900e-01, -3.02005732443181e-01, -7.98067742344938e-02 
-2.95040111966549e-01, -2.75757415402688e-01, -8.43081240924683e-02 
-2.87930711678199e-01, -2.57297081721243e-01, -8.79754009612515e-02 
-2.80821311389848e-01, -2.43208738660918e-01, -9.13230465080676e-02 
-2.73711911101498e-01, -2.30634181182219e-01, -9.44745151888502e-02 
-2.66602510813147e-01, -2.16783919665076e-01, -9.43143502405444e-02 
-2.59493110524796e-01, -2.00878652513535e-01, -9.23307702093500e-02 
-2.52383710236446e-01, -1.91536958766693e-01, -9.14863517206811e-02 
-2.45274309948095e-01, -1.82365874970880e-01, -9.14046790305989e-02 
-2.38164909659745e-01, -1.74852356688599e-01, -9.31437229653050e-02 
-2.31055509371394e-01, -1.64706581697666e-01, -9.23434133272340e-02 
-2.23946109083043e-01, -1.52829999506429e-01, -8.97044208724215e-02 
-2.16836708794693e-01, -1.44885703048386e-01, -8.88817729901401e-02 
-2.09727308506342e-01, -1.36363280424133e-01, -8.82121810446648e-02 
-2.02617908217992e-01, -1.30076617916355e-01, -8.66513930451379e-02 
-1.95508507929641e-01, -1.24981400069783e-01, -8.46305010525105e-02 
-1.88399107641290e-01, -1.20532615271346e-01, -8.28144490362908e-02 
-1.81289707352940e-01, -1.14298032296161e-01, -8.12011955414163e-02 
-1.74180307064589e-01, -1.06589060701561e-01, -7.77994672877923e-02 
-1.67070906776239e-01, -9.91424970610551e-02, -7.43556660455062e-02 
-1.59961506487888e-01, -9.50127127989081e-02, -7.12688887193966e-02 
-1.52852106199538e-01, -9.23200909959534e-02, -6.88847818951214e-02 
-1.45742705911187e-01, -8.89053483755631e-02, -6.83673714989166e-02 
-1.38633305622836e-01, -8.48428325745471e-02, -6.59660673682476e-02 
-1.31523905334486e-01, -7.79118957545292e-02, -5.99029443522666e-02 
-1.24414505046135e-01, -6.97774412850248e-02, -5.61856686005496e-02 
-1.17305104757785e-01, -6.48629906808768e-02, -5.30908836637564e-02 
-1.10195704469434e-01, -6.21656250306959e-02, -4.98273946524385e-02 
-1.03086304181083e-01, -5.74369918256856e-02, -4.74810600963980e-02 
-9.59769038927329e-02, -5.24049444675325e-02, -4.52865880691027e-02 
-8.88675036043823e-02, -5.10844313524580e-02, -3.94229457675158e-02 
-8.17581033160317e-02, -4.87449617782395e-02, -3.38584697043671e-02 
-7.46487030276811e-02, -4.58648641745841e-02, -3.34979454541133e-02 
-6.75393027393306e-02, -4.27871540927284e-02, -2.95046998384474e-02 
-6.04299024509800e-02, -3.92658741630403e-02, -2.46134768036507e-02 
-5.33205021626294e-02, -3.13410592958399e-02, -2.24818844931046e-02 
-4.62111018742788e-02, -2.33224668890630e-02, -2.02336393691205e-02 
-3.91017015859282e-02, -2.02517612949799e-02, -1.78083844484837e-02 
-3.19923012975776e-02, -1.77416654051508e-02, -1.30663508789695e-02 
-2.48829010092270e-02, -1.59436526693736e-02, -8.03642716939881e-03 
-1.77735007208764e-02, -1.38457942999553e-02, -5.96684996493248e-03 
-1.06641004325259e-02, -9.79263098059662e-03, -3.97086376564029e-03 
-3.55470014417531e-03, -4.37165981527858e-03, -2.05405419173956e-03 
3.55470014417526e-03, 4.37165981527851e-03, 2.05405419173952e-03 
1.06641004325259e-02, 1.17468040208836e-02, 6.58985464017454e-03 
1.77735007208764e-02, 1.10176115877073e-02, 8.23206127716150e-03 
2.48829010092271e-02, 1.26200558489745e-02, 9.55319689942686e-03 
3.19923012975776e-02, 1.77100548230692e-02, 1.18009678602762e-02 
3.91017015859282e-02, 2.16125957747162e-02, 1.37910361889687e-02 
4.62111018742788e-02, 2.60192146642044e-02, 1.57321356734135e-02 
5.33205021626294e-02, 3.48042486479287e-02, 1.81517682821694e-02 
6.04299024509799e-02, 4.07239910160331e-02, 1.93609518867647e-02 
6.75393027393305e-02, 4.53909358761287e-02, 2.08718946527597e-02 
7.46487030276812e-02, 5.42510128285498e-02, 2.43786689239330e-02 
8.17581033160317e-02, 5.90205108504807e-02, 2.63244417595659e-02 
8.88675036043823e-02, 6.07345894534629e-02, 2.71872373161975e-02 
9.59769038927329e-02, 6.46545442209892e-02, 2.80477244113995e-02 
1.03086304181083e-01, 7.18124509683419e-02, 2.96670395238185e-02 
1.10195704469434e-01, 7.82074630599884e-02, 3.19366741989795e-02 
1.17305104757785e-01, 8.83179716347032e-02, 3.50994842031193e-02 
1.24414505046135e-01, 9.83089278987337e-02, 3.66047145782173e-02 
1.31523905334486e-01, 1.06845807717263e-01, 3.93375069171172e-02 
1.38633305622836e-01, 1.13679578924065e-01, 4.24332695265926e-02 
1.45742705911187e-01, 1.19659822271654e-01, 4.57558494121780e-02 
1.52852106199538e-01, 1.29930793284133e-01, 4.64051174652308e-02 
1.59961506487888e-01, 1.41226334176983e-01, 4.64857566196916e-02 
1.67070906776239e-01, 1.50116334805035e-01, 4.94945707996289e-02 
1.74180307064589e-01, 1.60592912125121e-01, 5.28011193540895e-02 
1.81289707352940e-01, 1.71919710435574e-01, 5.52204294581112e-02 
1.88399107641291e-01, 1.83515712691430e-01, 5.83539079710802e-02 
1.95508507929641e-01, 1.95879118837949e-01, 6.04813331813831e-02 
2.02617908217992e-01, 2.18136366558240e-01, 6.46092727266792e-02 
2.09727308506342e-01, 2.39641665489780e-01, 6.91251054478424e-02 
2.16836708794693e-01, 2.54801872548467e-01, 7.11536706935870e-02 
2.23946109083043e-01, 2.71222547266359e-01, 7.48105326100985e-02 
2.31055509371394e-01, 2.89768681379771e-01, 8.06603563412747e-02 
2.38164909659745e-01, 3.18252400071855e-01, 9.06824176292817e-02 
2.45274309948095e-01, 3.50934939408100e-01, 1.01354432710557e-01 
2.52383710236446e-01, 3.92032033375260e-01, 1.12704000356856e-01 
2.59493110524796e-01, 4.15480846390552e-01, 1.20466174065210e-01 
2.66602510813147e-01, 4.40015724665458e-01, 1.28549138188860e-01 
2.73711911101498e-01, 4.80950187354165e-01, 1.41546383312480e-01 
2.80821311389848e-01, 5.17859802581723e-01, 1.54210620680052e-01 
2.87930711678199e-01, 5.52630568411380e-01, 1.66239308836224e-01 
2.95040111966549e-01, 6.16935957494383e-01, 1.92692975362312e-01 
3.02149512254900e-01, 6.86325154059904e-01, 2.20617200280758e-01 
3.09258912543250e-01, 7.69750792386703e-01, 2.50471342386481e-01 
3.16368312831601e-01, 8.55865282477888e-01, 2.81865024853251e-01 
3.23477713119952e-01, 9.48446739029412e-01, 3.16847995336589e-01 
3.30587113408302e-01, 1.03726835016233e+00, 3.51317774243718e-01 
3.37696513696653e-01, 1.14029245314975e+00, 3.96158242720781e-01 
3.44805913985003e-01, 1.32537924376309e+00, 4.78201913517297e-01 
3.51915314273354e-01, 1.44912525169657e+00, 5.37058471822593e-01 
