Strain, Fx, Fz 
-3.18645603214286e-01, -3.15214280723512e-01, 4.24910607942533e-01 
-3.12208318300866e-01, -2.69655855201847e-01, 3.66716821699543e-01 
-3.05771033387446e-01, -2.40759858927776e-01, 3.28100750346934e-01 
-2.99333748474026e-01, -2.23226456073941e-01, 3.04829839817428e-01 
-2.92896463560606e-01, -1.98194723602493e-01, 2.71289339885102e-01 
-2.86459178647186e-01, -1.68165010820357e-01, 2.31079745148363e-01 
-2.80021893733766e-01, -1.55040512327052e-01, 2.13010062285656e-01 
-2.73584608820346e-01, -1.41750531364410e-01, 1.94669329425678e-01 
-2.67147323906927e-01, -1.28238572008806e-01, 1.76345858231770e-01 
-2.60710038993507e-01, -1.18941700500658e-01, 1.64118965566029e-01 
-2.54272754080087e-01, -1.07328949334166e-01, 1.48427812118463e-01 
-2.47835469166667e-01, -9.23612117484311e-02, 1.27746305851210e-01 
-2.41398184253247e-01, -8.26822579548029e-02, 1.14939675660185e-01 
-2.34960899339827e-01, -7.40241046448376e-02, 1.03574720751691e-01 
-2.28523614426407e-01, -6.80488945398371e-02, 9.52247688488931e-02 
-2.22086329512987e-01, -6.24950835914065e-02, 8.74843540041283e-02 
-2.15649044599567e-01, -5.64866219753160e-02, 7.93028188784145e-02 
-2.09211759686147e-01, -4.88795269398041e-02, 6.81778341698378e-02 
-2.02774474772727e-01, -4.24217405339679e-02, 5.87959046639983e-02 
-1.96337189859307e-01, -3.95246698903777e-02, 5.51081605444311e-02 
-1.89899904945888e-01, -3.66412738881094e-02, 5.12723930897930e-02 
-1.83462620032468e-01, -3.36959343483236e-02, 4.71634692703548e-02 
-1.77025335119048e-01, -3.11581056796843e-02, 4.36934812295276e-02 
-1.70588050205628e-01, -2.89454256624228e-02, 4.05656910870026e-02 
-1.64150765292208e-01, -2.72792798162052e-02, 3.78772322415683e-02 
-1.57713480378788e-01, -2.47061022705110e-02, 3.38749590080360e-02 
-1.51276195465368e-01, -2.07984067425253e-02, 2.79892128245266e-02 
-1.44838910551948e-01, -1.87462866489064e-02, 2.52696281677097e-02 
-1.38401625638528e-01, -1.71945361009114e-02, 2.32153880891356e-02 
-1.31964340725108e-01, -1.60488627339605e-02, 2.15230976781115e-02 
-1.25527055811688e-01, -1.42102436010674e-02, 1.89788518633446e-02 
-1.19089770898268e-01, -1.20068726913471e-02, 1.59579655057355e-02 
-1.12652485984849e-01, -1.09579903152873e-02, 1.43600532745580e-02 
-1.06215201071429e-01, -1.00871021254521e-02, 1.30633202386682e-02 
-9.97779161580087e-02, -9.49543201935207e-03, 1.19948261323565e-02 
-9.33406312445888e-02, -8.64095839228443e-03, 1.09459734413997e-02 
-8.69033463311689e-02, -7.60830530337647e-03, 9.84027408456719e-03 
-8.04660614177490e-02, -6.70392507488345e-03, 8.42890802883416e-03 
-7.40287765043291e-02, -5.81906647023993e-03, 7.13007276721541e-03 
-6.75914915909091e-02, -4.99351105470276e-03, 5.99372340462789e-03 
-6.11542066774892e-02, -4.44352233618720e-03, 5.23635794836951e-03 
-5.47169217640693e-02, -3.97829162094355e-03, 4.60816973576124e-03 
-4.82796368506494e-02, -3.46518160155973e-03, 4.24157880851342e-03 
-4.18423519372295e-02, -3.04402197238705e-03, 3.73684392212909e-03 
-3.54050670238096e-02, -2.75605872590617e-03, 3.15528931402771e-03 
-2.89677821103896e-02, -2.00998577108801e-03, 2.54140577941596e-03 
-2.25304971969697e-02, -1.40433968028729e-03, 1.93743220876379e-03 
-1.60932122835498e-02, -1.15503758890303e-03, 1.35318820455000e-03 
-9.65592737012988e-03, -7.49127328072946e-04, 7.76516566664512e-04 
-3.21864245670994e-03, -2.24287687821392e-04, 2.15131267237545e-04 
3.21864245670994e-03, 2.24287687821393e-04, -2.15131267237545e-04 
9.65592737012988e-03, 5.87784194709317e-04, -4.63944273961240e-04 
1.60932122835498e-02, 9.39410226755199e-04, -6.37935193872011e-04 
2.25304971969697e-02, 1.35610781031124e-03, -1.06979359917502e-03 
2.89677821103896e-02, 1.91969771785469e-03, -1.76803577506002e-03 
3.54050670238095e-02, 2.27828887147776e-03, -2.21411466131321e-03 
4.18423519372294e-02, 2.77349714056368e-03, -2.51288887785103e-03 
4.82796368506494e-02, 3.48929364441859e-03, -2.77499671134395e-03 
5.47169217640693e-02, 3.80737185506742e-03, -3.03638960260456e-03 
