Strain, Fz 
-1.19154805253847e-01, -2.38557796746909e-01 
-1.16747637470941e-01, -2.14044217976053e-01 
-1.14340469688035e-01, -1.95927811757843e-01 
-1.11933301905129e-01, -1.84610074061218e-01 
-1.09526134122223e-01, -1.69263996656520e-01 
-1.07118966339317e-01, -1.55273499701360e-01 
-1.04711798556411e-01, -1.45209324387078e-01 
-1.02304630773505e-01, -1.35762896635755e-01 
-9.98974629905989e-02, -1.26474022092764e-01 
-9.74902952076929e-02, -1.16803493923399e-01 
-9.50831274247869e-02, -1.07561184873619e-01 
-9.26759596418809e-02, -9.99451364151815e-02 
-9.02687918589749e-02, -9.11455259480781e-02 
-8.78616240760689e-02, -8.27858631734208e-02 
-8.54544562931629e-02, -7.60778247779308e-02 
-8.30472885102569e-02, -7.02682383520293e-02 
-8.06401207273509e-02, -6.50686433435255e-02 
-7.82329529444449e-02, -6.12635245551612e-02 
-7.58257851615389e-02, -5.75050382101076e-02 
-7.34186173786329e-02, -5.40455515373468e-02 
-7.10114495957269e-02, -5.06826460372765e-02 
-6.86042818128209e-02, -4.78083498711140e-02 
-6.61971140299149e-02, -4.50015188535232e-02 
-6.37899462470089e-02, -4.22943806224607e-02 
-6.13827784641029e-02, -3.97209005263770e-02 
-5.89756106811970e-02, -3.71598625594837e-02 
-5.65684428982910e-02, -3.48228548832907e-02 
-5.41612751153850e-02, -3.24858472070977e-02 
-5.17541073324789e-02, -3.01081078387092e-02 
-4.93469395495730e-02, -2.76960234215521e-02 
-4.69397717666670e-02, -2.51707792881179e-02 
-4.45326039837610e-02, -2.22237968883403e-02 
-4.21254362008550e-02, -1.93063292984570e-02 
-3.97182684179490e-02, -1.72376059379270e-02 
-3.73111006350430e-02, -1.53147830857457e-02 
-3.49039328521370e-02, -1.36235529219857e-02 
-3.24967650692310e-02, -1.24735192068443e-02 
-3.00895972863250e-02, -1.13287054442407e-02 
-2.76824295034190e-02, -1.02629550807237e-02 
-2.52752617205130e-02, -9.19994158070243e-03 
-2.28680939376070e-02, -8.29043387666932e-03 
-2.04609261547010e-02, -7.44267658250921e-03 
-1.80537583717950e-02, -6.59286680416140e-03 
-1.56465905888890e-02, -5.76673057432592e-03 
-1.32394228059830e-02, -4.95420997407038e-03 
-1.08322550230770e-02, -4.15246535229447e-03 
-8.42508724017098e-03, -3.36023137503775e-03 
-6.01791945726499e-03, -2.56843525203561e-03 
-3.61075167435899e-03, -1.57770054390573e-03 
-1.20358389145299e-03, -5.48025453804406e-04 
1.20358389145299e-03, 5.48025453804405e-04 
3.61075167435899e-03, 1.70633770589104e-03 
6.01791945726499e-03, 2.89038973660144e-03 
8.42508724017100e-03, 3.92414595458354e-03 
1.08322550230770e-02, 4.96053813761231e-03 
1.32394228059830e-02, 6.01727111814406e-03 
1.56465905888890e-02, 7.01971568171804e-03 
1.80537583717950e-02, 7.95629416685249e-03 
2.04609261547010e-02, 8.89575018989297e-03 
2.28680939376070e-02, 9.71902895402892e-03 
2.52752617205130e-02, 1.03949211102991e-02 
2.76824295034190e-02, 1.10708132665692e-02 
3.00895972863250e-02, 1.18074522173178e-02 
3.24967650692309e-02, 1.25488211336989e-02 
3.49039328521370e-02, 1.33435660452033e-02 
3.73111006350430e-02, 1.42700963286015e-02 
3.97182684179490e-02, 1.51984041201594e-02 
4.21254362008550e-02, 1.60543949214917e-02 
4.45326039837610e-02, 1.68896340028580e-02 
4.69397717666670e-02, 1.76360415874361e-02 
4.93469395495729e-02, 1.83704878679828e-02 
5.17541073324790e-02, 1.91450570266818e-02 
5.41612751153849e-02, 2.03244272648830e-02 
5.65684428982910e-02, 2.16525436089305e-02 
5.89756106811969e-02, 2.33386882748508e-02 
6.13827784641030e-02, 2.55900778845013e-02 
6.37899462470089e-02, 2.76707505390949e-02 
6.61971140299149e-02, 2.94599821283982e-02 
6.86042818128209e-02, 3.12062346598878e-02 
7.10114495957269e-02, 3.25774772229931e-02 
7.34186173786329e-02, 3.39387551201533e-02 
7.58257851615389e-02, 3.52917524779578e-02 
7.82329529444449e-02, 3.66388425849242e-02 
8.06401207273509e-02, 3.81131631013805e-02 
8.30472885102569e-02, 3.96393306919231e-02 
8.54544562931629e-02, 4.11599036947649e-02 
8.78616240760689e-02, 4.27009085372375e-02 
9.02687918589749e-02, 4.42454261621897e-02 
9.26759596418809e-02, 4.58044758127788e-02 
9.50831274247869e-02, 4.73864706102961e-02 
9.74902952076929e-02, 4.93964034692537e-02 
9.98974629905989e-02, 5.19503841961163e-02 
1.02304630773505e-01, 5.61241779602565e-02 
1.04711798556411e-01, 6.02682109191176e-02 
1.07118966339317e-01, 6.45371127485544e-02 
1.09526134122223e-01, 6.75858605625423e-02 
1.11933301905129e-01, 7.05573851945061e-02 
1.14340469688035e-01, 7.44788329049780e-02 
1.16747637470941e-01, 7.84905074991090e-02 
1.19154805253847e-01, 7.92610277145500e-02 
