Strain, Fx, Fz 
-3.18208133170642e-01, -2.49090665722231e-01, 3.01746066188901e-01 
-3.11779686035882e-01, -2.09874169495310e-01, 2.56557909556099e-01 
-3.05351238901121e-01, -1.96803888168017e-01, 2.39421463141332e-01 
-2.98922791766361e-01, -1.83639175732379e-01, 2.22866644397780e-01 
-2.92494344631600e-01, -1.65384609676588e-01, 1.99743234059237e-01 
-2.86065897496840e-01, -1.40254486920425e-01, 1.67867111508588e-01 
-2.79637450362079e-01, -1.28284527717424e-01, 1.53017601475593e-01 
-2.73209003227319e-01, -1.20168534365778e-01, 1.42997142713175e-01 
-2.66780556092559e-01, -1.10825881650805e-01, 1.31316634108530e-01 
-2.60352108957798e-01, -1.00870862983206e-01, 1.18921202845478e-01 
-2.53923661823038e-01, -9.09896087046599e-02, 1.06902390781264e-01 
-2.47495214688277e-01, -8.11158439475743e-02, 9.55676161547704e-02 
-2.41066767553517e-01, -7.51624785629385e-02, 8.84643648503334e-02 
-2.34638320418756e-01, -6.89489739970617e-02, 8.10346305549738e-02 
-2.28209873283996e-01, -5.91639201476293e-02, 6.93586359033113e-02 
-2.21781426149235e-01, -5.04682284817714e-02, 5.89123981591812e-02 
-2.15352979014475e-01, -4.44987343279907e-02, 5.18973683749365e-02 
-2.08924531879715e-01, -4.00624242012907e-02, 4.64725376881635e-02 
-2.02496084744954e-01, -3.70070178385753e-02, 4.24887679160357e-02 
-1.96067637610194e-01, -3.45936461703828e-02, 3.92732865120911e-02 
-1.89639190475433e-01, -3.08108150993209e-02, 3.50861972638115e-02 
-1.83210743340673e-01, -2.72869583546171e-02, 3.12394719913009e-02 
-1.76782296205912e-01, -2.49675905208178e-02, 2.81089645628345e-02 
-1.70353849071152e-01, -2.23165398047296e-02, 2.45007811226165e-02 
-1.63925401936391e-01, -2.00599738280181e-02, 2.21021602307166e-02 
-1.57496954801631e-01, -1.87238610006449e-02, 2.02979795142444e-02 
-1.51068507666871e-01, -1.76653295651515e-02, 1.86058212872794e-02 
-1.44640060532110e-01, -1.60657378547419e-02, 1.64691734265256e-02 
-1.38211613397350e-01, -1.46772576901002e-02, 1.48920562722179e-02 
-1.31783166262589e-01, -1.33025101805211e-02, 1.37291907959841e-02 
-1.25354719127829e-01, -1.19530758090358e-02, 1.25696609477818e-02 
-1.18926271993068e-01, -1.10455896941303e-02, 1.13770806541555e-02 
-1.12497824858308e-01, -1.00516655067768e-02, 9.82206055293609e-03 
-1.06069377723547e-01, -9.06732058260001e-03, 8.43658645781625e-03 
-9.96409305887869e-02, -8.50231071380844e-03, 7.90137397892496e-03 
-9.32124834540265e-02, -7.64477665635009e-03, 7.14924565987302e-03 
-8.67840363192660e-02, -6.43199332526591e-03, 5.80189815247513e-03 
-8.03555891845056e-02, -5.69832073072587e-03, 5.03298991047049e-03 
-7.39271420497452e-02, -5.00541398172272e-03, 4.41292044435183e-03 
-6.74986949149847e-02, -4.46140614804826e-03, 3.80036096021127e-03 
-6.10702477802243e-02, -3.93820049085311e-03, 3.30462212369529e-03 
-5.46418006454638e-02, -3.54503540356483e-03, 2.93677237302757e-03 
-4.82133535107033e-02, -3.29881543367840e-03, 2.53663538861939e-03 
-4.17849063759428e-02, -2.96599224809901e-03, 2.08037130777371e-03 
-3.53564592411825e-02, -2.29995804153288e-03, 1.38305608218815e-03 
-2.89280121064220e-02, -1.58907340590520e-03, 7.80572829512860e-04 
-2.24995649716616e-02, -1.01188451688756e-03, 2.97803696901085e-04 
-1.60711178369011e-02, -6.31264679651288e-04, 2.69726301130771e-04 
-9.64267070214063e-03, -2.71651455753780e-04, 3.80957635293926e-04 
-3.21422356738021e-03, -9.42145504190431e-05, 2.28989207399919e-04 
3.21422356738026e-03, 9.42145504190445e-05, -2.28989207399923e-04 
9.64267070214073e-03, 2.45090345832592e-04, -5.97599969998645e-04 
