Strain, Fz 
-1.02693807883390e-01, -2.62490416620524e-01 
-1.00619185501908e-01, -2.45769671986033e-01 
-9.85445631204249e-02, -2.25883462590679e-01 
-9.64699407389423e-02, -2.05382081758199e-01 
-9.43953183574597e-02, -1.85202822313040e-01 
-9.23206959759770e-02, -1.66598621088747e-01 
-9.02460735944944e-02, -1.58051912304667e-01 
-8.81714512130118e-02, -1.49728159940035e-01 
-8.60968288315291e-02, -1.41665368377584e-01 
-8.40222064500465e-02, -1.33892937033193e-01 
-8.19475840685639e-02, -1.25913021815035e-01 
-7.98729616870812e-02, -1.16426716530092e-01 
-7.77983393055986e-02, -1.05201838684055e-01 
-7.57237169241160e-02, -9.36669309419518e-02 
-7.36490945426334e-02, -8.25529290343238e-02 
-7.15744721611507e-02, -7.50185170574863e-02 
-6.94998497796681e-02, -6.99229355210173e-02 
-6.74252273981855e-02, -6.53104279577530e-02 
-6.53506050167028e-02, -6.13863292968375e-02 
-6.32759826352202e-02, -5.76114276279099e-02 
-6.12013602537376e-02, -5.47820573535320e-02 
-5.91267378722549e-02, -5.21118760068097e-02 
-5.70521154907723e-02, -4.94289127728651e-02 
-5.49774931092897e-02, -4.66660616867918e-02 
-5.29028707278071e-02, -4.39348136900289e-02 
-5.08282483463244e-02, -4.06376796655296e-02 
-4.87536259648418e-02, -3.72785020257283e-02 
-4.66790035833592e-02, -3.38052583764661e-02 
-4.46043812018765e-02, -3.02201856355354e-02 
-4.25297588203939e-02, -2.72947905936127e-02 
-4.04551364389113e-02, -2.54822918119168e-02 
-3.83805140574286e-02, -2.36697930302209e-02 
-3.63058916759460e-02, -2.22059255482078e-02 
-3.42312692944634e-02, -2.07958662972553e-02 
-3.21566469129808e-02, -1.94108197142738e-02 
-3.00820245314981e-02, -1.80529022989156e-02 
-2.80074021500155e-02, -1.66916539199253e-02 
-2.59327797685329e-02, -1.52721466830337e-02 
-2.38581573870502e-02, -1.38248135306620e-02 
-2.17835350055676e-02, -1.25723298061242e-02 
-1.97089126240850e-02, -1.13411895811666e-02 
-1.76342902426024e-02, -1.01540826900296e-02 
-1.55596678611197e-02, -8.98734575514287e-03 
-1.34850454796371e-02, -7.78199780234795e-03 
-1.14104230981545e-02, -6.56451631350490e-03 
-9.33580071667183e-03, -5.34703482466185e-03 
-7.26117833518920e-03, -3.95731691867763e-03 
-5.18655595370658e-03, -2.52384508405058e-03 
-3.11193357222395e-03, -1.33098866846770e-03 
-1.03731119074130e-03, -4.39414578187244e-04 
1.03731119074132e-03, 4.39414578187254e-04 
3.11193357222395e-03, 1.12186834295031e-03 
5.18655595370657e-03, 1.80443309649411e-03 
7.26117833518920e-03, 2.46837965291395e-03 
9.33580071667182e-03, 3.11295053332370e-03 
1.14104230981545e-02, 3.75552507505583e-03 
1.34850454796371e-02, 4.38637375747771e-03 
1.55596678611197e-02, 5.01722243989958e-03 
1.76342902426024e-02, 5.67404948600179e-03 
1.97089126240850e-02, 6.26135886184466e-03 
2.17835350055676e-02, 6.84872416582592e-03 
2.38581573870502e-02, 7.44118424102002e-03 
2.59327797685329e-02, 8.03677741411614e-03 
2.80074021500155e-02, 8.65600694688127e-03 
3.00820245314981e-02, 9.36256127230963e-03 
3.21566469129808e-02, 1.00759275591422e-02 
3.42312692944634e-02, 1.08447693051259e-02 
3.63058916759460e-02, 1.16048920650570e-02 
3.83805140574286e-02, 1.22781509112320e-02 
4.04551364389113e-02, 1.29874836132746e-02 
4.25297588203939e-02, 1.36329936350005e-02 
4.46043812018765e-02, 1.42857816229764e-02 
4.66790035833591e-02, 1.49343596002702e-02 
4.87536259648418e-02, 1.55592876793290e-02 
5.08282483463244e-02, 1.61900456970189e-02 
5.29028707278070e-02, 1.68026815980442e-02 
5.49774931092897e-02, 1.74104566762454e-02 
5.70521154907723e-02, 1.80804666331273e-02 
5.91267378722549e-02, 1.89468704073263e-02 
6.12013602537376e-02, 1.98469370958483e-02 
6.32759826352202e-02, 2.08272242524618e-02 
6.53506050167028e-02, 2.16255644282785e-02 
6.74252273981855e-02, 2.20961280175595e-02 
6.94998497796681e-02, 2.26148762727241e-02 
7.15744721611507e-02, 2.31540810602516e-02 
7.36490945426334e-02, 2.36841587711081e-02 
7.57237169241160e-02, 2.42208868409107e-02 
7.77983393055986e-02, 2.48955683364937e-02 
7.98729616870812e-02, 2.56461030640536e-02 
8.19475840685639e-02, 2.64352312529447e-02 
8.40222064500465e-02, 2.73131615960315e-02 
8.60968288315292e-02, 2.83725338683286e-02 
8.81714512130118e-02, 2.97549089537347e-02 
9.02460735944944e-02, 3.12274466902279e-02 
9.23206959759770e-02, 3.24888147494267e-02 
9.43953183574597e-02, 3.36341980932261e-02 
9.64699407389423e-02, 3.47583302459428e-02 
9.85445631204249e-02, 3.58961619500793e-02 
1.00619185501908e-01, 3.72165416783919e-02 
1.02693807883390e-01, 3.87721499783397e-02 
