Strain, Tx, Tz 
-3.51803642307652e-01, -2.24361877775099e+00, 9.11168219765597e-01 
-3.44696498018609e-01, -1.91576568002689e+00, 7.55105943135506e-01 
-3.37589353729565e-01, -1.72403577984085e+00, 6.62997397127947e-01 
-3.30482209440522e-01, -1.54613352903707e+00, 5.76473222872410e-01 
-3.23375065151478e-01, -1.39596330834602e+00, 5.04543582910051e-01 
-3.16267920862435e-01, -1.28531550158862e+00, 4.52641906463793e-01 
-3.09160776573391e-01, -1.15495908423412e+00, 3.94171007094220e-01 
-3.02053632284348e-01, -1.05274603467710e+00, 3.47813397991805e-01 
-2.94946487995304e-01, -9.83915905464605e-01, 3.15994054976440e-01 
-2.87839343706261e-01, -8.89956940635624e-01, 2.76338281802850e-01 
-2.80732199417217e-01, -7.72560110042756e-01, 2.30273960503428e-01 
-2.73625055128174e-01, -6.91469467650490e-01, 1.99972175339693e-01 
-2.66517910839130e-01, -6.42682070095998e-01, 1.78875986808078e-01 
-2.59410766550087e-01, -6.07425400684401e-01, 1.62659109422510e-01 
-2.52303622261043e-01, -5.73263688490779e-01, 1.51350343873601e-01 
-2.45196477972000e-01, -5.39487461345347e-01, 1.40777142788679e-01 
-2.38089333682956e-01, -5.07193358645622e-01, 1.27940066982117e-01 
-2.30982189393913e-01, -4.72804013967325e-01, 1.15145221650007e-01 
-2.23875045104869e-01, -4.38679500786356e-01, 1.04477219837615e-01 
-2.16767900815826e-01, -4.04344760432468e-01, 9.62885340073991e-02 
-2.09660756526783e-01, -3.69100098923162e-01, 8.70724267077439e-02 
-2.02553612237739e-01, -3.40995969494454e-01, 7.76379788913665e-02 
-1.95446467948696e-01, -3.26941006638443e-01, 7.14347009163574e-02 
-1.88339323659652e-01, -3.12053928004427e-01, 6.51423326697907e-02 
-1.81232179370609e-01, -2.84014606519763e-01, 5.99869229947320e-02 
-1.74125035081565e-01, -2.63005354010548e-01, 5.50506192164032e-02 
-1.67017890792522e-01, -2.50368411052776e-01, 4.95579241875661e-02 
