Strain, Tx, Tz 
-3.18208133170642e-01, -3.13967694175978e+00, 3.80337482150565e+00 
-3.11779686035882e-01, -2.64537046671275e+00, 3.23379822573370e+00 
-3.05351238901121e-01, -2.48062538970784e+00, 3.01780094813139e+00 
-2.98922791766361e-01, -2.31469005062467e+00, 2.80913482837361e+00 
-2.92494344631600e-01, -2.08459937275435e+00, 2.51767453601672e+00 
-2.86065897496840e-01, -1.76784536379802e+00, 2.11589020309200e+00 
-2.79637450362079e-01, -1.61696935728649e+00, 1.92871874039650e+00 
-2.73209003227319e-01, -1.51467087447601e+00, 1.80241531898567e+00 
-2.66780556092559e-01, -1.39691089652171e+00, 1.65518770839778e+00 
-2.60352108957798e-01, -1.27143231837096e+00, 1.49894881599718e+00 
-2.53923661823038e-01, -1.14688350750299e+00, 1.34745704092023e+00 
-2.47495214688277e-01, -1.02242909871855e+00, 1.20458725319992e+00 
-2.41066767553517e-01, -9.47389578591144e-01, 1.11505393300343e+00 
-2.34638320418756e-01, -8.69071119902865e-01, 1.02140544006249e+00 
-2.28209873283996e-01, -7.45734872613697e-01, 8.74234725842252e-01 
-2.21781426149235e-01, -6.36129550644741e-01, 7.42564549931447e-01 
-2.15352979014475e-01, -5.60886734563084e-01, 6.54143222719161e-01 
-2.08924531879715e-01, -5.04969020541525e-01, 5.85765647145113e-01 
-2.02496084744954e-01, -4.66456983661665e-01, 5.35552002813787e-01 
-1.96067637610194e-01, -4.36037508260809e-01, 4.95022291307535e-01 
-1.89639190475433e-01, -3.88356606794874e-01, 4.42245895500823e-01 
-1.83210743340673e-01, -3.43939961412632e-01, 3.93759636072482e-01 
-1.76782296205912e-01, -3.14705362492095e-01, 3.54300983695183e-01 
-1.70353849071152e-01, -2.81290048511523e-01, 3.08821437859753e-01 
-1.63925401936391e-01, -2.52847039039055e-01, 2.78587889426752e-01 
-1.57496954801631e-01, -2.36005931711609e-01, 2.55846994749502e-01 
-1.51068507666871e-01, -2.22663614244552e-01, 2.34518093678051e-01 
-1.44640060532110e-01, -2.02501472901996e-01, 2.07586598667517e-01 
-1.38211613397350e-01, -1.85000298603166e-01, 1.87707739098547e-01 
-1.31783166262589e-01, -1.67672218307374e-01, 1.73050337499359e-01 
-1.25354719127829e-01, -1.50663198847387e-01, 1.58434980006426e-01 
-1.18926271993068e-01, -1.39224740398232e-01, 1.43403036363580e-01 
-1.12497824858308e-01, -1.26696768529664e-01, 1.23802700310779e-01 
-1.06069377723547e-01, -1.14289539008576e-01, 1.06339416179915e-01 
-9.96409305887869e-02, -1.07167841165070e-01, 9.95933011697652e-02 
-9.32124834540265e-02, -9.63590061604772e-02, 9.01130585692447e-02 
-8.67840363192660e-02, -8.10724122252322e-02, 7.31303431019700e-02 
-8.03555891845056e-02, -7.18247958153617e-02, 6.34385970433557e-02 
-7.39271420497452e-02, -6.30910147387923e-02, 5.56228974890697e-02 
-6.74986949149847e-02, -5.62340381974511e-02, 4.79018579140378e-02 
-6.10702477802243e-02, -4.96392638291265e-02, 4.16532905916489e-02 
-5.46418006454638e-02, -4.46835929480645e-02, 3.70167082578434e-02 
-4.82133535107033e-02, -4.15800998492293e-02, 3.19731597175998e-02 
-4.17849063759428e-02, -3.73850117739022e-02, 2.62221541155599e-02 
-3.53564592411825e-02, -2.89899471306094e-02, 1.74328061544027e-02 
-2.89280121064220e-02, -2.00295627972179e-02, 9.83877299087001e-03 
