Strain, Tx, Tz 
-3.18645603214286e-01, -3.97313566942176e+00, 5.35580903522889e+00 
-3.12208318300866e-01, -3.39889199915609e+00, 4.62230226856201e+00 
-3.05771033387446e-01, -3.03467083114152e+00, 4.13556388173567e+00 
-2.99333748474026e-01, -2.81367009435696e+00, 3.84224441514145e+00 
-2.92896463560606e-01, -2.49815625113432e+00, 3.41948134633160e+00 
-2.86459178647186e-01, -2.11964509128668e+00, 2.91265730671373e+00 
-2.80021893733766e-01, -1.95421663104265e+00, 2.68489699917888e+00 
-2.73584608820346e-01, -1.78670233794841e+00, 2.45372022710481e+00 
-2.67147323906927e-01, -1.61639010603968e+00, 2.22276103064633e+00 
-2.60710038993507e-01, -1.49920717981479e+00, 2.06864649222840e+00 
-2.54272754080087e-01, -1.35283362156798e+00, 1.87086648900710e+00 
-2.47835469166667e-01, -1.16417195320724e+00, 1.61018531028898e+00 
-2.41398184253247e-01, -1.04217304988382e+00, 1.44876343847446e+00 
-2.34960899339827e-01, -9.33040882178138e-01, 1.30551324173634e+00 
-2.28523614426407e-01, -8.57726019076201e-01, 1.20026581555116e+00 
-2.22086329512987e-01, -7.87722704728303e-01, 1.10270133260557e+00 
-2.15649044599567e-01, -7.11988721133250e-01, 9.99576724913338e-01 
-2.09211759686147e-01, -6.16104675026900e-01, 8.59351245706105e-01 
-2.02774474772727e-01, -5.34707152504624e-01, 7.41096201289677e-01 
-1.96337189859307e-01, -4.98190866870411e-01, 6.94613828512904e-01 
-1.89899904945888e-01, -4.61846944001862e-01, 6.46265687500226e-01 
-1.83462620032468e-01, -4.24722250421290e-01, 5.94474532123399e-01 
-1.77025335119048e-01, -3.92734049940309e-01, 5.50736877770199e-01 
-1.70588050205628e-01, -3.64844203447886e-01, 5.11312475572406e-01 
-1.64150765292208e-01, -3.43843176854573e-01, 4.77425648776203e-01 
-1.57713480378788e-01, -3.11409419516274e-01, 4.26978776551949e-01 
-1.51276195465368e-01, -2.62154657162731e-01, 3.52791566349451e-01 
-1.44838910551948e-01, -2.36288597023641e-01, 3.18512412558545e-01 
-1.38401625638528e-01, -2.16729472233570e-01, 2.92619630952949e-01 
-1.31964340725108e-01, -2.02288769517655e-01, 2.71289063760286e-01 
-1.25527055811688e-01, -1.79113793934026e-01, 2.39219978009395e-01 
-1.19089770898268e-01, -1.51341284597576e-01, 2.01143050424969e-01 
-1.12652485984849e-01, -1.38120589228743e-01, 1.81002078170398e-01 
