Strain, Fx, Fz 
-2.98440785784899e-01, -9.31726483731412e-02, -7.30624157289731e-02 
-2.92411679001365e-01, -8.40161359983246e-02, -6.86768272843134e-02 
-2.86382572217832e-01, -7.77633403951319e-02, -6.57978207805414e-02 
-2.80353465434299e-01, -7.15401017089624e-02, -6.24877123671230e-02 
-2.74324358650766e-01, -6.56675068068207e-02, -5.92006616131500e-02 
-2.68295251867232e-01, -6.13291628376002e-02, -5.66124797785413e-02 
-2.62266145083699e-01, -5.79701257413274e-02, -5.45628748718701e-02 
-2.56237038300166e-01, -5.39112827779778e-02, -5.17961523565531e-02 
-2.50207931516632e-01, -4.91055139581566e-02, -4.82582883046783e-02 
-2.44178824733099e-01, -4.40707914953270e-02, -4.44567524447626e-02 
-2.38149717949566e-01, -4.01543678022236e-02, -4.13660618142558e-02 
-2.32120611166032e-01, -3.74535546557030e-02, -3.90668236715475e-02 
-2.26091504382499e-01, -3.50319724057382e-02, -3.69877692841647e-02 
-2.20062397598966e-01, -3.29303987426790e-02, -3.51661275663906e-02 
-2.14033290815432e-01, -3.09949181903230e-02, -3.35332293268855e-02 
-2.08004184031899e-01, -2.90086755825769e-02, -3.15895097755063e-02 
-2.01975077248366e-01, -2.58111954573483e-02, -2.83803991500980e-02 
-1.95945970464833e-01, -2.37668321801683e-02, -2.62027451010320e-02 
-1.89916863681299e-01, -2.25113621572026e-02, -2.48241398287599e-02 
-1.83887756897766e-01, -2.10919696027024e-02, -2.35214854275966e-02 
-1.77858650114233e-01, -1.98349168385925e-02, -2.22745166316798e-02 
-1.71829543330699e-01, -1.88373408775606e-02, -2.10382145138426e-02 
-1.65800436547166e-01, -1.71549049554390e-02, -1.92154042082151e-02 
-1.59771329763633e-01, -1.51331589033855e-02, -1.71447894880923e-02 
-1.53742222980099e-01, -1.40963483955959e-02, -1.59683732221457e-02 
-1.47713116196566e-01, -1.33829667910152e-02, -1.49825852842336e-02 
-1.41684009413033e-01, -1.27631094766160e-02, -1.40190002941139e-02 
-1.35654902629499e-01, -1.19661293006911e-02, -1.31780279996021e-02 
-1.29625795845966e-01, -1.09336190214674e-02, -1.22246590924160e-02 
-1.23596689062433e-01, -9.66045754203714e-03, -1.08675366128464e-02 
-1.17567582278900e-01, -8.96238118302675e-03, -9.81883788871220e-03 
-1.11538475495366e-01, -8.60168818855266e-03, -9.12121654580571e-03 
-1.05509368711833e-01, -7.68734522598372e-03, -8.41219629928603e-03 
-9.94802619282996e-02, -6.75738590411766e-03, -7.70065285811789e-03 
-9.34511551447663e-02, -6.61709240405071e-03, -7.06114217299816e-03 
-8.74220483612330e-02, -6.23678183213174e-03, -6.47387524931199e-03 
-8.13929415776997e-02, -5.63715294147996e-03, -5.89715775295653e-03 
-7.53638347941663e-02, -4.90215285702194e-03, -5.29501815376754e-03 
-6.93347280106331e-02, -4.26885201390724e-03, -4.75071501784030e-03 
-6.33056212270998e-02, -3.85799742239550e-03, -4.29241075664751e-03 
-5.72765144435665e-02, -3.58562756123400e-03, -4.03960759065046e-03 
-5.12474076600331e-02, -3.39350986016985e-03, -3.83160281456830e-03 
-4.52183008764998e-02, -3.00915773499714e-03, -3.34035420514904e-03 
-3.91891940929665e-02, -2.44848752877405e-03, -2.75253142121489e-03 
-3.31600873094332e-02, -1.75697886946550e-03, -2.15183571348113e-03 
-2.71309805258999e-02, -1.21169072965265e-03, -1.75796717899705e-03 
-2.11018737423666e-02, -8.61890634654526e-04, -1.41950931782115e-03 
-1.50727669588333e-02, -8.34264835013349e-04, -1.06518472369568e-03 
-9.04366017529996e-03, -6.82194270822443e-04, -6.61218020219498e-04 
-3.01455339176665e-03, -3.05423862801031e-04, -2.26272939856144e-04 
3.01455339176665e-03, 3.05423862801031e-04, 2.26272939856144e-04 
9.04366017530000e-03, 9.34538977021266e-04, 6.44123207880438e-04 
1.50727669588333e-02, 1.29428535863000e-03, 9.21301468508749e-04 
2.11018737423666e-02, 1.48879375464609e-03, 1.15731470282592e-03 
2.71309805258999e-02, 1.53225885685495e-03, 1.45371365051939e-03 
