Strain, Tx, Tz 
-2.98440785784899e-01, -1.39359012194713e+00, -1.09279990022096e+00 
-2.92411679001365e-01, -1.25663549610106e+00, -1.02720433282948e+00 
-2.86382572217832e-01, -1.16311197455999e+00, -9.84142821809528e-01 
-2.80353465434299e-01, -1.07003053799040e+00, -9.34633287970370e-01 
-2.74324358650766e-01, -9.82193706165615e-01, -8.85468629231356e-01 
-2.68295251867232e-01, -9.17304777851569e-01, -8.46757004076420e-01 
-2.62266145083699e-01, -8.67063414121383e-01, -8.16100913456431e-01 
-2.56237038300166e-01, -8.06355002811598e-01, -7.74718842270979e-01 
-2.50207931516632e-01, -7.34474766791658e-01, -7.21802750675736e-01 
-2.44178824733099e-01, -6.59170054373852e-01, -6.64942900546869e-01 
-2.38149717949566e-01, -6.00591818514218e-01, -6.18715214548083e-01 
-2.32120611166032e-01, -5.60195558582414e-01, -5.84325341343556e-01 
-2.26091504382499e-01, -5.23975775610072e-01, -5.53228772684865e-01 
-2.20062397598966e-01, -4.92542384496680e-01, -5.25982344168097e-01 
-2.14033290815432e-01, -4.63593260198077e-01, -5.01558965671804e-01 
-2.08004184031899e-01, -4.33884884121225e-01, -4.72486610061717e-01 
-2.01975077248366e-01, -3.86059939832905e-01, -4.24487707530856e-01 
-1.95945970464833e-01, -3.55482248648902e-01, -3.91916376514883e-01 
-1.89916863681299e-01, -3.36704091615104e-01, -3.71296476543717e-01 
-1.83887756897766e-01, -3.15474133278028e-01, -3.51812579311325e-01 
-1.77858650114233e-01, -2.96672303069080e-01, -3.33161575752786e-01 
-1.71829543330699e-01, -2.81751486397448e-01, -3.14670114479083e-01 
-1.65800436547166e-01, -2.56587169156107e-01, -2.87406207308252e-01 
-1.59771329763633e-01, -2.26347765463901e-01, -2.56435871370551e-01 
-1.53742222980099e-01, -2.10840114804449e-01, -2.38840127167215e-01 
-1.47713116196566e-01, -2.00170013925263e-01, -2.24095624820270e-01 
-1.41684009413033e-01, -1.90898762700290e-01, -2.09683213588709e-01 
-1.35654902629499e-01, -1.78978271870100e-01, -1.97104729420595e-01 
-1.29625795845966e-01, -1.63534940044085e-01, -1.82845120889287e-01 
-1.23596689062433e-01, -1.44492170600932e-01, -1.62546540621114e-01 
-1.17567582278900e-01, -1.34050991400083e-01, -1.46861077039579e-01 
-1.11538475495366e-01, -1.28656079879037e-01, -1.36426703547903e-01 
-1.05509368711833e-01, -1.14980185258065e-01, -1.25821835820486e-01 
-9.94802619282996e-02, -1.01070715607970e-01, -1.15179228486014e-01 
-9.34511551447663e-02, -9.89723354579962e-02, -1.05614020356549e-01 
-8.74220483612330e-02, -9.32840023951022e-02, -9.68302259910855e-02 
-8.13929415776997e-02, -8.43153091848389e-02, -8.82042201824245e-02 
-7.53638347941663e-02, -7.33218591196556e-02, -7.91979741207864e-02 
-6.93347280106331e-02, -6.38495320516204e-02, -7.10567922737788e-02 
-6.33056212270998e-02, -5.77043498518576e-02, -6.42019018912846e-02 
-5.72765144435665e-02, -5.36304939010141e-02, -6.04207064322962e-02 
-5.12474076600331e-02, -5.07569753831980e-02, -5.73095637705031e-02 
-4.52183008764998e-02, -4.50081925124464e-02, -4.99619223600622e-02 
-3.91891940929665e-02, -3.66222071969555e-02, -4.11698139521806e-02 
-3.31600873094332e-02, -2.62792615613015e-02, -3.21851642807313e-02 
-2.71309805258999e-02, -1.81233469390746e-02, -2.62940437793091e-02 
-2.11018737423666e-02, -1.28913613128500e-02, -2.12317047746141e-02 
-1.50727669588333e-02, -1.24781602054107e-02, -1.59320458837488e-02 
-9.04366017529996e-03, -1.02036296452548e-02, -9.88988632952673e-03 
-3.01455339176665e-03, -4.56824707291620e-03, -3.38438092458859e-03 
3.01455339176665e-03, 4.56824707291620e-03, 3.38438092458859e-03 
9.04366017530000e-03, 1.39779678874819e-02, 9.63419797003258e-03 
1.50727669588333e-02, 1.93587208506087e-02, 1.37799735036757e-02 
2.11018737423666e-02, 2.22679971678198e-02, 1.73100407255066e-02 
2.71309805258999e-02, 2.29181078831995e-02, 2.17433014825360e-02 
3.31600873094332e-02, 2.83769342135793e-02, 3.02579524928586e-02 
3.91891940929665e-02, 3.60734508700074e-02, 3.80035857833167e-02 
4.52183008764998e-02, 4.47045815377549e-02, 4.31786351057995e-02 
5.12474076600331e-02, 5.10821250363644e-02, 4.65549742349929e-02 
5.72765144435664e-02, 5.59247883972134e-02, 4.96061786088685e-02 
6.33056212270997e-02, 6.19625789712506e-02, 5.55950790976373e-02 
6.93347280106331e-02, 6.99409312305201e-02, 5.99808622332496e-02 
7.53638347941664e-02, 7.89718430581915e-02, 6.30025517326003e-02 
8.13929415776997e-02, 8.65208124294994e-02, 6.94235281121571e-02 
8.74220483612330e-02, 9.40732733006978e-02, 7.72589944904585e-02 
9.34511551447663e-02, 1.02421290206396e-01, 8.26567871005463e-02 
9.94802619282996e-02, 1.10564512880716e-01, 8.77030237270617e-02 
1.05509368711833e-01, 1.17664499953081e-01, 9.33713754621810e-02 
1.11538475495366e-01, 1.27942654765276e-01, 1.00048925815484e-01 
1.17567582278900e-01, 1.40259687706443e-01, 1.08961921119517e-01 
1.23596689062433e-01, 1.53208814275224e-01, 1.19777120469471e-01 
1.29625795845966e-01, 1.64364528550058e-01, 1.26973366288809e-01 
1.35654902629499e-01, 1.73787479467363e-01, 1.31459496495210e-01 
1.41684009413033e-01, 1.84294712207454e-01, 1.40183257920429e-01 
1.47713116196566e-01, 1.95309681218916e-01, 1.50000292413891e-01 
1.53742222980099e-01, 2.06945692809892e-01, 1.60221601694823e-01 
1.59771329763633e-01, 2.28219638393426e-01, 1.77397132047472e-01 
1.65800436547166e-01, 2.53964089946928e-01, 1.96391766131941e-01 
1.71829543330699e-01, 2.71550838410746e-01, 2.05480060967969e-01 
1.77858650114233e-01, 2.93219741340554e-01, 2.17588110686721e-01 
1.83887756897766e-01, 3.25654105559732e-01, 2.39597181738103e-01 
1.89916863681299e-01, 3.49035513889849e-01, 2.60582687380992e-01 
1.95945970464833e-01, 3.65002669347510e-01, 2.78627791505618e-01 
2.01975077248366e-01, 3.89230552381489e-01, 2.92209001480071e-01 
2.08004184031899e-01, 4.18217857152439e-01, 3.10655020046797e-01 
2.14033290815433e-01, 4.60248249802705e-01, 3.41464712636405e-01 
2.20062397598966e-01, 4.93809630747520e-01, 3.67917809230511e-01 
2.26091504382499e-01, 5.28119072906461e-01, 3.94359179967433e-01 
2.32120611166032e-01, 5.69772820630752e-01, 4.23066982460337e-01 
2.38149717949566e-01, 6.30777056539312e-01, 4.64910842695596e-01 
2.44178824733099e-01, 7.15871808819798e-01, 5.23370419886319e-01 
2.50207931516632e-01, 8.02969039223474e-01, 5.83112486188690e-01 
2.56237038300166e-01, 8.82704379283388e-01, 6.38804591883720e-01 
2.62266145083699e-01, 9.51762921448932e-01, 6.88335732897008e-01 
2.68295251867232e-01, 1.02030354581194e+00, 7.39323128632046e-01 
2.74324358650766e-01, 1.09468728411299e+00, 7.95734201079424e-01 
2.80353465434299e-01, 1.29727824304147e+00, 9.43182912057219e-01 
2.86382572217832e-01, 1.44134752032419e+00, 1.05028450984569e+00 
2.92411679001365e-01, 1.55687786023612e+00, 1.12545185622576e+00 
2.98440785784899e-01, 1.68831129187681e+00, 1.21393823148910e+00 
