Strain, Tz 
-1.16503635592557e-01, -3.24411388106497e+00 
-1.14150026792708e-01, -3.06166233724341e+00 
-1.11796417992858e-01, -2.84035997012815e+00 
-1.09442809193009e-01, -2.53377049664988e+00 
-1.07089200393159e-01, -2.41055500592430e+00 
-1.04735591593309e-01, -2.26804761730703e+00 
-1.02381982793460e-01, -2.12248556818469e+00 
-1.00028373993610e-01, -1.99397773993397e+00 
-9.76747651937603e-02, -1.86445164025678e+00 
-9.53211563939106e-02, -1.72293615843324e+00 
-9.29675475940610e-02, -1.58275294320697e+00 
-9.06139387942113e-02, -1.48957911278624e+00 
-8.82603299943617e-02, -1.41465186504978e+00 
-8.59067211945120e-02, -1.34313644161647e+00 
-8.35531123946624e-02, -1.27400814032437e+00 
-8.11995035948127e-02, -1.21801952458306e+00 
-7.88458947949631e-02, -1.16362868223658e+00 
-7.64922859951135e-02, -1.11134737827767e+00 
-7.41386771952638e-02, -1.05995957017815e+00 
-7.17850683954142e-02, -1.00645158482328e+00 
-6.94314595955645e-02, -9.47144208522505e-01 
-6.70778507957149e-02, -8.87915412858361e-01 
-6.47242419958652e-02, -8.27601313724518e-01 
-6.23706331960156e-02, -7.66332980083943e-01 
-6.00170243961660e-02, -7.06257628854751e-01 
-5.76634155963163e-02, -6.57702917516426e-01 
-5.53098067964667e-02, -6.09242595869984e-01 
-5.29561979966170e-02, -5.60807543648899e-01 
-5.06025891967674e-02, -5.11691980850447e-01 
-4.82489803969177e-02, -4.66572428336408e-01 
-4.58953715970681e-02, -4.41933870451033e-01 
-4.35417627972184e-02, -4.17455317558678e-01 
-4.11881539973688e-02, -3.93691535479676e-01 
-3.88345451975191e-02, -3.70092475902755e-01 
-3.64809363976695e-02, -3.48267743416109e-01 
-3.41273275978198e-02, -3.26753344721214e-01 
-3.17737187979702e-02, -3.05602455425141e-01 
-2.94201099981206e-02, -2.85375205081111e-01 
-2.70665011982709e-02, -2.65147954737081e-01 
-2.47128923984213e-02, -2.41576804042025e-01 
-2.23592835985716e-02, -2.18188944692820e-01 
-2.00056747987220e-02, -1.94069645960938e-01 
-1.76520659988723e-02, -1.68792747819904e-01 
-1.52984571990227e-02, -1.43515849678871e-01 
-1.29448483991730e-02, -1.17706867533140e-01 
-1.05912395993234e-02, -9.14413944209999e-02 
-8.23763079947375e-03, -6.57659619951703e-02 
-5.88402199962411e-03, -4.03944284092816e-02 
-3.53041319977446e-03, -2.01187543813316e-02 
-1.17680439992480e-03, -6.68851809754965e-03 
1.17680439992484e-03, 6.68851809754978e-03 
3.53041319977447e-03, 1.96378897224849e-02 
5.88402199962413e-03, 3.25710654184088e-02 
8.23763079947376e-03, 4.70702618357648e-02 
1.05912395993234e-02, 6.26410803918636e-02 
1.29448483991731e-02, 7.85338841322446e-02 
1.52984571990227e-02, 9.47743104184276e-02 
1.76520659988723e-02, 1.12183580301042e-01 
2.00056747987220e-02, 1.36381881824539e-01 
2.23592835985716e-02, 1.60580183348035e-01 
2.47128923984213e-02, 1.85556053563961e-01 
2.70665011982709e-02, 2.10891299394389e-01 
2.94201099981206e-02, 2.35741893039571e-01 
3.17737187979702e-02, 2.55481519625618e-01 
3.41273275978199e-02, 2.75221146211664e-01 
3.64809363976695e-02, 2.94458109502536e-01 
3.88345451975192e-02, 3.13394020945192e-01 
4.11881539973688e-02, 3.35201662854032e-01 
4.35417627972184e-02, 3.75126353100267e-01 
4.58953715970681e-02, 4.15051043346502e-01 
4.82489803969177e-02, 4.56009068965871e-01 
5.06025891967674e-02, 4.97482953296735e-01 
5.29561979966170e-02, 5.37328069069075e-01 
5.53098067964667e-02, 5.70061110263289e-01 
5.76634155963163e-02, 6.02794151457503e-01 
6.00170243961660e-02, 6.36295771432555e-01 
6.23706331960156e-02, 6.70108929605981e-01 
6.47242419958653e-02, 7.07036468186402e-01 
6.70778507957149e-02, 7.55053669154822e-01 
6.94314595955645e-02, 8.03070870123241e-01 
7.17850683954142e-02, 8.53620352959838e-01 
7.41386771952638e-02, 9.04944196809431e-01 
7.64922859951135e-02, 9.76864906023725e-01 
7.88458947949631e-02, 1.08519614796863e+00 
8.11995035948128e-02, 1.19731562007008e+00 
8.35531123946624e-02, 1.32876653898777e+00 
8.59067211945120e-02, 1.44704500393247e+00 
8.82603299943617e-02, 1.59351640951254e+00 
9.06139387942114e-02, 1.74344456228695e+00 
9.29675475940610e-02, 1.88907950548956e+00 
9.53211563939106e-02, 2.03839733056264e+00 
9.76747651937603e-02, 2.16019301486509e+00 
1.00028373993610e-01, 2.29260768181835e+00 
1.02381982793460e-01, 2.43958256556099e+00 
1.04735591593309e-01, 2.69965780688040e+00 
1.07089200393159e-01, 2.99988518945876e+00 
1.09442809193009e-01, 3.29980581816185e+00 
1.11796417992858e-01, 3.52634093701622e+00 
1.14150026792708e-01, 3.70102055100622e+00 
1.16503635592557e-01, 3.95608300381985e+00 
