Strain, Tx, Tz 
-2.98420756558016e-01, -1.13024382566643e+00, -1.70405433201235e-01 
-2.92392054405329e-01, -9.98148514702498e-01, -1.75028735929453e-01 
-2.86363352252642e-01, -9.38432673134515e-01, -1.79879271680106e-01 
-2.80334650099954e-01, -8.60013142044719e-01, -1.88198908276794e-01 
-2.74305947947267e-01, -8.02946352965621e-01, -1.88907048443784e-01 
-2.68277245794580e-01, -7.54495284409883e-01, -1.90498910033554e-01 
-2.62248543641893e-01, -7.01971931611680e-01, -1.91730933625162e-01 
-2.56219841489206e-01, -6.44485290885642e-01, -1.91906410498707e-01 
-2.50191139336518e-01, -6.02915000399145e-01, -1.89639777064095e-01 
-2.44162437183831e-01, -5.71391265335873e-01, -1.87034503119082e-01 
-2.38133735031144e-01, -5.37669380902510e-01, -1.84327250801942e-01 
-2.32105032878457e-01, -4.97634878416610e-01, -1.79275459132314e-01 
-2.26076330725770e-01, -4.51064300306766e-01, -1.72710006772298e-01 
-2.20047628573082e-01, -4.20190654461427e-01, -1.66559880698203e-01 
-2.14018926420395e-01, -3.95120338235587e-01, -1.60608211595996e-01 
-2.07990224267708e-01, -3.72638156316708e-01, -1.56026975404940e-01 
-2.01961522115021e-01, -3.55803986513122e-01, -1.52018370738749e-01 
-1.95932819962334e-01, -3.38960793935412e-01, -1.48062400964687e-01 
-1.89904117809647e-01, -3.06827478459037e-01, -1.39835464139831e-01 
-1.83875415656959e-01, -2.76891384734259e-01, -1.33007848933555e-01 
-1.77846713504272e-01, -2.63828563828088e-01, -1.32248023133150e-01 
-1.71818011351585e-01, -2.52807877425318e-01, -1.29369905029054e-01 
-1.65789309198898e-01, -2.41340550077130e-01, -1.24066970054554e-01 
-1.59760607046211e-01, -2.32207514082839e-01, -1.19281438514592e-01 
-1.53731904893523e-01, -2.23506956014632e-01, -1.14726663532436e-01 
-1.47703202740836e-01, -2.08179029421462e-01, -1.07614618571280e-01 
-1.41674500588149e-01, -1.90935819776736e-01, -1.02530158624314e-01 
-1.35645798435462e-01, -1.77062771341547e-01, -9.84031393335749e-02 
-1.29617096282775e-01, -1.63219771531025e-01, -9.34785962855962e-02 
-1.23588394130087e-01, -1.50987464420952e-01, -8.84323043830385e-02 
-1.17559691977400e-01, -1.39373477278697e-01, -7.98854335777910e-02 
-1.11530989824713e-01, -1.31180720189643e-01, -7.61291663522240e-02 
-1.05502287672026e-01, -1.22335613109847e-01, -7.51817396329415e-02 
-9.94735855193387e-02, -1.10818146048764e-01, -6.87995169135198e-02 
-9.34448833666515e-02, -1.03684731652105e-01, -6.36074231477496e-02 
-8.74161812139643e-02, -9.92598194253061e-02, -5.98015218370180e-02 
-8.13874790612771e-02, -9.64041061098362e-02, -5.92151453698736e-02 
-7.53587769085899e-02, -9.07252241261672e-02, -5.77359604024361e-02 
-6.93300747559027e-02, -7.60485394476773e-02, -5.05924421646711e-02 
-6.33013726032155e-02, -6.47622813703738e-02, -4.49082234932157e-02 
-5.72726704505283e-02, -5.75289144797114e-02, -4.17926768132621e-02 
-5.12439682978411e-02, -5.47078502796234e-02, -3.91319236457608e-02 
-4.52152661451539e-02, -4.72090359952867e-02, -3.53528603636450e-02 
-3.91865639924667e-02, -3.94010335395858e-02, -2.98791034548562e-02 
-3.31578618397795e-02, -3.65401230176280e-02, -2.47791441949025e-02 
-2.71291596870924e-02, -3.33051585973449e-02, -2.06119383957158e-02 
-2.11004575344052e-02, -2.73251899178678e-02, -1.55780664475042e-02 
-1.50717553817180e-02, -1.64082639515018e-02, -1.10707105491122e-02 
-9.04305322903082e-03, -7.96078823613182e-03, -6.64630970009872e-03 
-3.01435107634362e-03, -2.88919582018222e-03, -1.51171048462478e-03 
3.01435107634358e-03, 2.88919582018217e-03, 1.51171048462478e-03 
9.04305322903082e-03, 7.93927805462021e-03, 6.10100074323663e-03 
1.50717553817179e-02, 1.57138544995579e-02, 1.29743247689999e-02 
2.11004575344052e-02, 2.60694182318199e-02, 1.82022318544711e-02 
2.71291596870924e-02, 2.93901466008845e-02, 2.02705001944803e-02 
3.31578618397796e-02, 3.10207185512688e-02, 2.20493358510758e-02 
3.91865639924667e-02, 3.85863407403842e-02, 2.56264092075897e-02 
4.52152661451539e-02, 4.48239458485728e-02, 2.83820173877137e-02 
5.12439682978412e-02, 4.96784050361051e-02, 3.20089516204408e-02 
5.72726704505283e-02, 5.53057260666494e-02, 3.71460892280180e-02 
6.33013726032155e-02, 6.78340316053022e-02, 4.51902141563367e-02 
6.93300747559027e-02, 8.05547288891479e-02, 5.33871967089506e-02 
7.53587769085899e-02, 9.06094015701740e-02, 5.94003678658343e-02 
8.13874790612771e-02, 9.88836555002784e-02, 6.37118644019382e-02 
8.74161812139643e-02, 1.06788808917460e-01, 6.74417610276161e-02 
9.34448833666515e-02, 1.19814438732347e-01, 7.60035149328744e-02 
9.94735855193386e-02, 1.38424197853904e-01, 8.79676322627727e-02 
1.05502287672026e-01, 1.49375191768245e-01, 9.59035970749679e-02 
1.11530989824713e-01, 1.55618105632065e-01, 1.01802900618221e-01 
1.17559691977400e-01, 1.74764779560465e-01, 1.09885427801520e-01 
1.23588394130087e-01, 1.94672391768289e-01, 1.21026869082184e-01 
1.29617096282775e-01, 2.07309603316602e-01, 1.28397714631406e-01 
1.35645798435462e-01, 2.21935483467268e-01, 1.39047518780415e-01 
1.41674500588149e-01, 2.39461033702211e-01, 1.52343487145661e-01 
1.47703202740836e-01, 2.60736158714260e-01, 1.62677342757147e-01 
1.53731904893523e-01, 2.84098589634438e-01, 1.77031551459577e-01 
1.59760607046211e-01, 3.07834611660549e-01, 1.94361294333122e-01 
1.65789309198898e-01, 3.29009835415968e-01, 2.09538652075001e-01 
1.71818011351585e-01, 3.48806723812554e-01, 2.20640914798983e-01 
1.77846713504272e-01, 3.72319476838860e-01, 2.33169676669126e-01 
1.83875415656959e-01, 4.04051428016075e-01, 2.54504159412021e-01 
