Strain, Tx, Tz 
-4.05285620375302e-01, -1.52669028043830e+00, 7.14115886048307e-01 
-3.97098032084892e-01, -1.32435047816455e+00, 6.07850700737990e-01 
-3.88910443794482e-01, -1.18100456674299e+00, 5.15370473256389e-01 
-3.80722855504072e-01, -1.07808582110841e+00, 4.53628700671470e-01 
-3.72535267213661e-01, -9.94813450817650e-01, 4.11506221526649e-01 
-3.64347678923251e-01, -9.19683123844095e-01, 3.66170120541806e-01 
-3.56160090632841e-01, -8.21797070621655e-01, 3.07718756281049e-01 
-3.47972502342431e-01, -7.30814376472972e-01, 2.55167020112619e-01 
-3.39784914052021e-01, -6.69623500296995e-01, 2.19514754383241e-01 
-3.31597325761611e-01, -6.09038100141137e-01, 1.86558275551281e-01 
-3.23409737471200e-01, -5.28272834721205e-01, 1.45378861998616e-01 
-3.15222149180790e-01, -4.81146344904150e-01, 1.21204200416151e-01 
-3.07034560890380e-01, -4.47642504679796e-01, 1.04576699403975e-01 
-2.98846972599970e-01, -4.14142623448072e-01, 8.99799561150008e-02 
-2.90659384309560e-01, -3.86002299156499e-01, 7.80489426689105e-02 
-2.82471796019150e-01, -3.60047885421201e-01, 6.41348669462538e-02 
-2.74284207728740e-01, -3.38352288670205e-01, 5.02678916806210e-02 
-2.66096619438330e-01, -3.16385435298021e-01, 3.99249874187122e-02 
-2.57909031147919e-01, -2.94868263834668e-01, 3.45337540335393e-02 
-2.49721442857509e-01, -2.78138545818540e-01, 2.84306228060265e-02 
-2.41533854567099e-01, -2.63629942340686e-01, 2.29931045183809e-02 
-2.33346266276689e-01, -2.45600280034538e-01, 1.56996119874291e-02 
-2.25158677986279e-01, -2.23660515306983e-01, 6.62018813540031e-03 
-2.16971089695869e-01, -2.10673747503996e-01, 6.71736918957760e-04 
-2.08783501405459e-01, -2.01885382967389e-01, -2.52770448144361e-03 
-2.00595913115048e-01, -1.88049314264874e-01, -5.68865714437041e-03 
-1.92408324824638e-01, -1.72656329943506e-01, -8.81930171152849e-03 
-1.84220736534228e-01, -1.55780067195418e-01, -1.17709256011455e-02 
-1.76033148243818e-01, -1.40806704767270e-01, -1.44003003491894e-02 
-1.67845559953408e-01, -1.27874130183189e-01, -1.60723984894896e-02 
-1.59657971662998e-01, -1.22883173675909e-01, -1.68992221828192e-02 
-1.51470383372588e-01, -1.18776742925280e-01, -1.79626168187089e-02 
-1.43282795082177e-01, -1.08705524153706e-01, -1.75012141959096e-02 
-1.35095206791767e-01, -1.00991245778641e-01, -1.83950022557792e-02 
-1.26907618501357e-01, -9.09705783014174e-02, -1.88910738874971e-02 
