Strain, Fx, Fz 
-3.44049336332095e-01, -5.80807131261970e-02, 8.40370548250610e-03 
-3.37098844689022e-01, -5.26857099002228e-02, 6.14254067624692e-03 
-3.30148353045950e-01, -4.89479923932368e-02, 4.08878177370292e-03 
-3.23197861402877e-01, -4.44692469998314e-02, 2.11902896031220e-03 
-3.16247369759805e-01, -4.07730626315074e-02, 5.74133701048182e-04 
-3.09296878116732e-01, -3.81942685937206e-02, -6.39006756310970e-04 
-3.02346386473659e-01, -3.62368426504007e-02, -1.54193835956050e-03 
-2.95395894830587e-01, -3.38994339944664e-02, -2.41188655431107e-03 
-2.88445403187514e-01, -3.11636473665609e-02, -3.24054321688717e-03 
-2.81494911544441e-01, -2.87098906321331e-02, -3.85610412162749e-03 
-2.74544419901369e-01, -2.66126354701718e-02, -4.48376955022287e-03 
-2.67593928258296e-01, -2.46424406940094e-02, -5.44846682155928e-03 
-2.60643436615224e-01, -2.32862906009320e-02, -5.83074021085129e-03 
-2.53692944972151e-01, -2.22679430398302e-02, -5.87750492610235e-03 
-2.46742453329078e-01, -2.07637853815117e-02, -6.22592884209730e-03 
-2.39791961686006e-01, -1.89797283162427e-02, -6.56343061002111e-03 
-2.32841470042933e-01, -1.77508096754760e-02, -6.46987371599687e-03 
-2.25890978399860e-01, -1.68228578135548e-02, -6.68103148030263e-03 
-2.18940486756788e-01, -1.59631061469064e-02, -6.81176122580061e-03 
-2.11989995113715e-01, -1.53777549970726e-02, -6.88321701337279e-03 
-2.05039503470643e-01, -1.48187574206489e-02, -6.94355528859150e-03 
-1.98089011827570e-01, -1.42012576221761e-02, -6.95873712465065e-03 
-1.91138520184497e-01, -1.30432740797932e-02, -6.87519550371713e-03 
-1.84188028541425e-01, -1.19938864119140e-02, -6.77263862192469e-03 
-1.77237536898352e-01, -1.14578806869631e-02, -6.69283529338131e-03 
-1.70287045255279e-01, -1.09265974264118e-02, -6.61748903032262e-03 
-1.63336553612207e-01, -1.04074640361181e-02, -6.59760598003051e-03 
-1.56386061969134e-01, -9.74294275814874e-03, -6.59756167471023e-03 
-1.49435570326062e-01, -8.88355297255671e-03, -6.38494588051553e-03 
-1.42485078682989e-01, -8.35566547192469e-03, -6.14508575908214e-03 
-1.35534587039916e-01, -7.95586770078423e-03, -5.88004354265172e-03 
-1.28584095396844e-01, -7.54216065152653e-03, -5.64090004575995e-03 
-1.21633603753771e-01, -7.15960828929295e-03, -5.41556973589778e-03 
