Strain, Fx, Fz 
-3.44717770810532e-01, -3.71597160429275e-01, 3.04601088030092e-01 
-3.37753775440622e-01, -3.31799004385408e-01, 2.73788931750269e-01 
-3.30789780070713e-01, -3.01705725298093e-01, 2.49155922003265e-01 
-3.23825784700803e-01, -2.64623013386809e-01, 2.18772641831922e-01 
-3.16861789330893e-01, -2.42999694355871e-01, 2.01654671572878e-01 
-3.09897793960983e-01, -2.27505986727368e-01, 1.89467672646714e-01 
-3.02933798591074e-01, -2.13067799748807e-01, 1.77884509528547e-01 
-2.95969803221164e-01, -1.95562247131900e-01, 1.63783757852119e-01 
-2.89005807851254e-01, -1.72530873178009e-01, 1.45787565469184e-01 
-2.82041812481344e-01, -1.50320368335813e-01, 1.28147543177434e-01 
-2.75077817111435e-01, -1.37688644294231e-01, 1.17822737127351e-01 
-2.68113821741525e-01, -1.27106084813656e-01, 1.09336013821310e-01 
-2.61149826371615e-01, -1.17302552693612e-01, 1.01539421274917e-01 
-2.54185831001705e-01, -1.08705865417021e-01, 9.43498307870081e-02 
-2.47221835631796e-01, -9.75971746751488e-02, 8.48082389291367e-02 
-2.40257840261886e-01, -8.49722240577727e-02, 7.42606377584654e-02 
-2.33293844891976e-01, -7.82823608491144e-02, 6.90421418297677e-02 
-2.26329849522066e-01, -7.37706809115594e-02, 6.54382815775265e-02 
-2.19365854152157e-01, -6.93576396293352e-02, 6.14187966229365e-02 
-2.12401858782247e-01, -6.34904127165512e-02, 5.63417507225897e-02 
-2.05437863412337e-01, -5.83981646617167e-02, 5.21602279701223e-02 
-1.98473868042428e-01, -5.41572300761472e-02, 4.87619747294524e-02 
-1.91509872672518e-01, -4.91904648315897e-02, 4.44257188138889e-02 
-1.84545877302608e-01, -4.37378892949310e-02, 3.95175788990884e-02 
-1.77581881932698e-01, -4.03649053670506e-02, 3.66543732795751e-02 
-1.70617886562789e-01, -3.77286010179811e-02, 3.44916315134008e-02 
-1.63653891192879e-01, -3.52029282905468e-02, 3.25841701231223e-02 
-1.56689895822969e-01, -3.24534344407325e-02, 3.03006134183794e-02 
-1.49725900453059e-01, -3.02910027709126e-02, 2.81386247592823e-02 
-1.42761905083150e-01, -2.82258772572443e-02, 2.62247830392019e-02 
-1.35797909713240e-01, -2.56321928725310e-02, 2.39460431790500e-02 
-1.28833914343330e-01, -2.27070699503565e-02, 2.13935034666666e-02 
-1.21869918973420e-01, -2.08539538601748e-02, 1.97620320443820e-02 
-1.14905923603511e-01, -1.97655084181033e-02, 1.88590927699800e-02 
-1.07941928233601e-01, -1.83184950568234e-02, 1.76177500101856e-02 
-1.00977932863691e-01, -1.62549252729252e-02, 1.57152883463676e-02 
-9.40139374937815e-02, -1.42432323104784e-02, 1.38199482171850e-02 
-8.70499421238717e-02, -1.30917460059128e-02, 1.27798291175112e-02 
-8.00859467539619e-02, -1.21692960893159e-02, 1.19923670131329e-02 
-7.31219513840522e-02, -1.07576233863945e-02, 1.08911625933052e-02 
-6.61579560141425e-02, -9.59275567523553e-03, 9.99220533023089e-03 
-5.91939606442327e-02, -8.74546567843223e-03, 9.35854326340683e-03 
-5.22299652743230e-02, -7.70716205531357e-03, 8.55893952339974e-03 
-4.52659699044133e-02, -6.77406548315162e-03, 7.62168196923504e-03 
-3.83019745345035e-02, -6.30596039016541e-03, 6.97197591561725e-03 
-3.13379791645938e-02, -5.62572455115607e-03, 6.18156741917214e-03 
-2.43739837946840e-02, -4.08454605157535e-03, 4.93973585150092e-03 
-1.74099884247743e-02, -3.08540160241778e-03, 3.66182809078830e-03 
-1.04459930548646e-02, -2.16403690041403e-03, 2.42519405466585e-03 
-3.48199768495480e-03, -5.63967573002155e-04, 6.71184515982403e-04 
3.48199768495491e-03, 5.63967573002171e-04, -6.71184515982418e-04 
1.04459930548646e-02, 7.90825747884554e-04, -1.05421823806489e-03 
1.74099884247743e-02, 1.16677464738763e-03, -1.48208795811095e-03 
2.43739837946841e-02, 1.66555823174393e-03, -1.83572810362148e-03 
3.13379791645939e-02, 2.36353522851605e-03, -2.07885337763623e-03 
3.83019745345036e-02, 3.25885743814437e-03, -2.57910188370296e-03 
4.52659699044133e-02, 4.70257506373109e-03, -3.44402509655272e-03 
5.22299652743230e-02, 5.63684520785007e-03, -3.71803051211109e-03 
5.91939606442328e-02, 6.15491643888013e-03, -3.93395578213868e-03 
6.61579560141426e-02, 6.64367868801531e-03, -4.33015583262653e-03 
7.31219513840523e-02, 7.32439184830675e-03, -4.69148235932543e-03 
8.00859467539620e-02, 8.04096483211835e-03, -4.96761898787121e-03 
8.70499421238718e-02, 8.72884220446474e-03, -5.37676412164415e-03 
9.40139374937815e-02, 9.66300490698295e-03, -5.83481553667690e-03 
1.00977932863691e-01, 1.10032697802278e-02, -6.10011934753962e-03 
1.07941928233601e-01, 1.19090919277260e-02, -6.30819164410770e-03 
1.14905923603511e-01, 1.25525371252142e-02, -6.47612443298080e-03 
1.21869918973421e-01, 1.31750119144898e-02, -6.74699928366557e-03 
1.28833914343330e-01, 1.40431200545680e-02, -7.00965072933876e-03 
1.35797909713240e-01, 1.51498794160103e-02, -7.26442006771764e-03 
1.42761905083150e-01, 1.64801591044791e-02, -7.44284980962274e-03 
1.49725900453059e-01, 1.83003335076125e-02, -7.68018811876675e-03 
1.56689895822969e-01, 1.96710240140840e-02, -8.09900356273877e-03 
1.63653891192879e-01, 2.08679000272010e-02, -8.23036052748670e-03 
1.70617886562789e-01, 2.22021884121897e-02, -8.14016485265828e-03 
1.77581881932698e-01, 2.34304885270150e-02, -8.22146806421836e-03 
1.84545877302608e-01, 2.53351292351234e-02, -8.27273044474973e-03 
1.91509872672518e-01, 2.83492420532684e-02, -8.32439820681157e-03 
1.98473868042428e-01, 3.08287698228166e-02, -8.22684391890037e-03 
2.05437863412337e-01, 3.24722890907836e-02, -8.04669196845999e-03 
2.12401858782247e-01, 3.43675275898485e-02, -7.81568733580875e-03 
2.19365854152157e-01, 3.68557753355345e-02, -7.47731370077686e-03 
2.26329849522067e-01, 3.90290384138615e-02, -7.16247821400256e-03 
2.33293844891976e-01, 4.17888598425735e-02, -6.63080239933084e-03 
2.40257840261886e-01, 4.65243210561381e-02, -5.11698742662218e-03 
2.47221835631796e-01, 5.18409185624169e-02, -3.25302274459627e-03 
2.54185831001705e-01, 5.67821075362737e-02, -1.29870074265714e-03 
2.61149826371615e-01, 6.01308592285146e-02, -1.99378349090248e-04 
2.68113821741525e-01, 6.34715418498931e-02, 8.67849915072903e-04 
2.75077817111435e-01, 6.91258504297571e-02, 2.68214109929921e-03 
2.82041812481344e-01, 7.81313137688884e-02, 5.40362799167115e-03 
2.89005807851254e-01, 8.72591929907524e-02, 8.03173773075283e-03 
2.95969803221164e-01, 9.67014916452916e-02, 1.06025433963535e-02 
3.02933798591074e-01, 1.06384091832805e-01, 1.35125944708066e-02 
3.09897793960983e-01, 1.15280621233928e-01, 1.62537897262844e-02 
3.16861789330893e-01, 1.25380784894168e-01, 1.92016534688207e-02 
3.23825784700803e-01, 1.38221914026669e-01, 2.32615458824254e-02 
3.30789780070713e-01, 1.57279015649735e-01, 2.97696730935652e-02 
3.37753775440622e-01, 1.70954665105251e-01, 3.44006323308222e-02 
3.44717770810532e-01, 1.86398210237937e-01, 4.02865323934451e-02 
