Strain, Fx, Fz 
-3.62077544878387e-01, -4.15966400311041e-01, 2.65326464357957e-01 
-3.54762847002056e-01, -3.61002230323646e-01, 2.29836806202676e-01 
-3.47448149125725e-01, -3.37545832596722e-01, 2.14093762048523e-01 
-3.40133451249394e-01, -3.01161834997733e-01, 1.89563944475333e-01 
-3.32818753373063e-01, -2.70853278916230e-01, 1.69158586223409e-01 
-3.25504055496732e-01, -2.49385603280036e-01, 1.54815721209242e-01 
-3.18189357620401e-01, -2.21977897828645e-01, 1.36559868243858e-01 
-3.10874659744070e-01, -2.01175515892664e-01, 1.22593572679001e-01 
-3.03559961867739e-01, -1.88330509559152e-01, 1.13899769662345e-01 
-2.96245263991408e-01, -1.72804406550188e-01, 1.03602925989343e-01 
-2.88930566115077e-01, -1.54601596440736e-01, 9.14992493476496e-02 
-2.81615868238746e-01, -1.35097972489170e-01, 7.84851372628883e-02 
-2.74301170362415e-01, -1.18099639820073e-01, 6.69670371932746e-02 
-2.66986472486084e-01, -1.06585322845689e-01, 5.92896547137026e-02 
-2.59671774609753e-01, -1.00043941947715e-01, 5.50593632932704e-02 
-2.52357076733422e-01, -8.99361351770881e-02, 4.87782417450165e-02 
-2.45042378857090e-01, -8.05261795418139e-02, 4.26025107051359e-02 
-2.37727680980759e-01, -7.40248905696416e-02, 3.80930485256749e-02 
-2.30412983104428e-01, -6.80254510561321e-02, 3.43280489781102e-02 
-2.23098285228097e-01, -6.36947545977962e-02, 3.17058777008221e-02 
-2.15783587351766e-01, -5.97276909807847e-02, 2.92778427225065e-02 
-2.08468889475435e-01, -5.45774389288287e-02, 2.59214744164573e-02 
-2.01154191599104e-01, -4.84283423620850e-02, 2.20237431604876e-02 
-1.93839493722773e-01, -4.23257931767698e-02, 1.84018004677160e-02 
-1.86524795846442e-01, -3.85062047702028e-02, 1.63349214629547e-02 
-1.79210097970111e-01, -3.58896603650531e-02, 1.48453708287558e-02 
-1.71895400093780e-01, -3.24429596270274e-02, 1.28532602543164e-02 
-1.64580702217449e-01, -2.92902626576232e-02, 1.10909845900283e-02 
-1.57266004341118e-01, -2.68814883812232e-02, 9.79018176058749e-03 
-1.49951306464787e-01, -2.50656957319141e-02, 8.66794373693884e-03 
-1.42636608588456e-01, -2.33588217336908e-02, 7.64240372874228e-03 
