Strain, Fx, Fz 
-3.44787307599766e-01, -4.03409176411781e-01, 3.45612379687395e-01 
-3.37821907446236e-01, -3.52051545990085e-01, 3.02200714548510e-01 
-3.30856507292705e-01, -3.28748287470561e-01, 2.80818852705446e-01 
-3.23891107139175e-01, -2.96207089409762e-01, 2.51395775390907e-01 
-3.16925706985644e-01, -2.70165295102393e-01, 2.28184192982687e-01 
-3.09960306832113e-01, -2.45895866732870e-01, 2.06895028481810e-01 
-3.02994906678583e-01, -2.22829334357213e-01, 1.86160034839099e-01 
-2.96029506525052e-01, -2.03706855576008e-01, 1.69359370747304e-01 
-2.89064106371521e-01, -1.88692880508379e-01, 1.56581377961430e-01 
-2.82098706217991e-01, -1.73385942266552e-01, 1.43159312895543e-01 
-2.75133306064460e-01, -1.56232484569794e-01, 1.28222362497301e-01 
-2.68167905910929e-01, -1.39880566873103e-01, 1.14326327765694e-01 
-2.61202505757399e-01, -1.29340871663620e-01, 1.05143610407320e-01 
-2.54237105603868e-01, -1.20360778304257e-01, 9.72035531645589e-02 
-2.47271705450338e-01, -1.11722631157294e-01, 8.97335446409442e-02 
-2.40306305296807e-01, -1.03510544777244e-01, 8.26480557308615e-02 
-2.33340905143276e-01, -9.24769834577480e-02, 7.32647610063472e-02 
-2.26375504989746e-01, -8.43969494626530e-02, 6.62809456437350e-02 
-2.19410104836215e-01, -7.88482128543269e-02, 6.14691576889252e-02 
-2.12444704682684e-01, -7.46244768575072e-02, 5.76926359007331e-02 
-2.05479304529154e-01, -7.02604508271589e-02, 5.39816296200624e-02 
-1.98513904375623e-01, -6.55435850600236e-02, 5.02333410085017e-02 
-1.91548504222092e-01, -6.05455684167255e-02, 4.63253331812644e-02 
-1.84583104068562e-01, -5.55848285917694e-02, 4.23551505356980e-02 
-1.77617703915031e-01, -5.19120719806874e-02, 3.87946983448233e-02 
-1.70652303761501e-01, -4.76971088076568e-02, 3.50063786008246e-02 
-1.63686903607970e-01, -4.30156514642849e-02, 3.12509437204275e-02 
-1.56721503454439e-01, -3.87132048279967e-02, 2.79955393713554e-02 
-1.49756103300909e-01, -3.51400973876449e-02, 2.51728315102820e-02 
-1.42790703147378e-01, -3.20674734073851e-02, 2.24542767862685e-02 
-1.35825302993847e-01, -2.95618866623793e-02, 2.04899082448267e-02 
-1.28859902840317e-01, -2.74763574354558e-02, 1.91223695183310e-02 
-1.21894502686786e-01, -2.52548411167396e-02, 1.73148972719025e-02 
-1.14929102533255e-01, -2.34168550727677e-02, 1.56958425086969e-02 
-1.07963702379725e-01, -2.16412123295676e-02, 1.44891694717076e-02 
-1.00998302226194e-01, -1.93246231907802e-02, 1.28242904470140e-02 
-9.40329020726636e-02, -1.68565551448969e-02, 1.10135345965987e-02 
-8.70675019191330e-02, -1.50316577810203e-02, 9.91277382484060e-03 
-8.01021017656023e-02, -1.35647273213555e-02, 8.90463648315539e-03 
-7.31367016120717e-02, -1.22067439280540e-02, 7.85955786677449e-03 
-6.61713014585411e-02, -1.09547316344585e-02, 6.95262945358381e-03 
-5.92059013050104e-02, -9.74218203285432e-03, 6.14524608302226e-03 
-5.22405011514798e-02, -8.38928305393179e-03, 5.33184801542393e-03 
-4.52751009979491e-02, -7.01936073822209e-03, 4.44675840768085e-03 
-3.83097008444185e-02, -5.50490026849271e-03, 3.37697774606814e-03 
-3.13443006908879e-02, -4.26113266745128e-03, 2.56421813493418e-03 
-2.43789005373573e-02, -3.30572334288606e-03, 1.96208254629191e-03 
-1.74135003838266e-02, -2.53916885760461e-03, 1.44194819246273e-03 
-1.04481002302959e-02, -1.67452463903854e-03, 9.05369419746950e-04 
-3.48270007676535e-03, -7.16502567926102e-04, 2.93938986484854e-04 
3.48270007676530e-03, 7.16502567926091e-04, -2.93938986484849e-04 
1.04481002302959e-02, 2.11621867953087e-03, -9.16003867897763e-04 
1.74135003838266e-02, 3.26410951902265e-03, -1.39360740836621e-03 
2.43789005373572e-02, 4.21638212426845e-03, -2.00614244575036e-03 
3.13443006908878e-02, 5.08869188773769e-03, -2.63450847561092e-03 
3.83097008444184e-02, 6.34903752391872e-03, -2.84445096227168e-03 
4.52751009979491e-02, 7.56776693099833e-03, -3.20254026141634e-03 
5.22405011514797e-02, 8.76643588471634e-03, -3.68270218287936e-03 
5.92059013050104e-02, 9.86375180022926e-03, -4.20089319721744e-03 
6.61713014585410e-02, 1.09708226693865e-02, -4.71883618531066e-03 
7.31367016120716e-02, 1.21001005454013e-02, -4.87633268221035e-03 
8.01021017656022e-02, 1.30208848110557e-02, -4.53241048954037e-03 
8.70675019191329e-02, 1.39126467614621e-02, -4.19447179154456e-03 
9.40329020726635e-02, 1.53545525684795e-02, -4.26566421007004e-03 
1.00998302226194e-01, 1.69472075000723e-02, -4.33230620845776e-03 
1.07963702379725e-01, 1.82996339435024e-02, -4.26878003757064e-03 
1.14929102533255e-01, 1.91849212862014e-02, -4.18742509184341e-03 
1.21894502686786e-01, 2.02496869590423e-02, -4.19449769814983e-03 
1.28859902840317e-01, 2.18743033472408e-02, -4.11306806717462e-03 
1.35825302993847e-01, 2.37577113874475e-02, -3.93900713107785e-03 
1.42790703147378e-01, 2.59002119327459e-02, -3.76673566316902e-03 
1.49756103300909e-01, 2.84086972100934e-02, -3.52542811858651e-03 
1.56721503454439e-01, 3.13618992829221e-02, -3.12493745890929e-03 
1.63686903607970e-01, 3.36217317260672e-02, -2.88628608430679e-03 
1.70652303761500e-01, 3.57535229506338e-02, -2.62398441287150e-03 
1.77617703915031e-01, 3.78059824219420e-02, -2.22776583772706e-03 
1.84583104068562e-01, 4.16561676535223e-02, -1.54119062307027e-03 
1.91548504222092e-01, 4.60202198431902e-02, -7.91489352928665e-04 
1.98513904375623e-01, 5.03617977253752e-02, 4.59748624760323e-06 
2.05479304529154e-01, 5.44890470411165e-02, 8.67405988413223e-04 
2.12444704682684e-01, 5.84932424868875e-02, 1.72863899749346e-03 
2.19410104836215e-01, 6.43886825028021e-02, 3.20190790615159e-03 
2.26375504989746e-01, 6.99377189736127e-02, 4.56942106759215e-03 
2.33340905143276e-01, 7.49514423856604e-02, 5.66623515490056e-03 
2.40306305296807e-01, 8.14744601873450e-02, 7.24843746318512e-03 
2.47271705450338e-01, 8.98944444453613e-02, 9.48829857520359e-03 
2.54237105603868e-01, 9.80624830670306e-02, 1.18370206234922e-02 
2.61202505757399e-01, 1.05674184528271e-01, 1.40048898920489e-02 
2.68167905910929e-01, 1.12834256988928e-01, 1.60805463098485e-02 
2.75133306064460e-01, 1.23728097907015e-01, 1.94392021024753e-02 
2.82098706217991e-01, 1.38414858863678e-01, 2.40765551862728e-02 
2.89064106371521e-01, 1.55140533142966e-01, 2.96018162585979e-02 
2.96029506525052e-01, 1.71352042792081e-01, 3.51379007335780e-02 
3.02994906678583e-01, 1.87029866714425e-01, 4.07991106534177e-02 
3.09960306832113e-01, 2.02080150712818e-01, 4.61988596797222e-02 
3.16925706985644e-01, 2.17186244205592e-01, 5.17637835123519e-02 
3.23891107139175e-01, 2.33922241583540e-01, 5.80933219284126e-02 
3.30856507292705e-01, 2.61573710707093e-01, 6.85608548699921e-02 
3.37821907446236e-01, 2.96704567777691e-01, 8.15683224197469e-02 
3.44787307599766e-01, 3.21597442237878e-01, 9.20260276560628e-02 
