Strain, Tx, Tz 
-2.91532880883454e-01, -2.49229945380942e+00, 1.73389902376380e+00 
-2.85643327734294e-01, -2.13187392743505e+00, 1.46736049801729e+00 
-2.79753774585133e-01, -1.94565301178966e+00, 1.32138357802110e+00 
-2.73864221435972e-01, -1.79244738483732e+00, 1.20409899666607e+00 
-2.67974668286811e-01, -1.61075567980310e+00, 1.06588929750073e+00 
-2.62085115137651e-01, -1.45536508048380e+00, 9.50177003271778e-01 
-2.56195561988490e-01, -1.34403253590609e+00, 8.66910833556319e-01 
-2.50306008839329e-01, -1.24940401332686e+00, 7.96813650902326e-01 
-2.44416455690169e-01, -1.13275940028404e+00, 7.12435633803019e-01 
-2.38526902541008e-01, -9.87647125453254e-01, 6.09477920564857e-01 
-2.32637349391847e-01, -8.60252382042862e-01, 5.20639294162723e-01 
-2.26747796242687e-01, -7.92341332087481e-01, 4.71933680077530e-01 
-2.20858243093526e-01, -7.37608682496203e-01, 4.35683481508737e-01 
-2.14968689944365e-01, -6.87201706194812e-01, 4.04435227132884e-01 
-2.09079136795205e-01, -6.37262625017749e-01, 3.69390923118620e-01 
-2.03189583646044e-01, -5.85814786511003e-01, 3.33276846364061e-01 
-1.97300030496883e-01, -5.28310369982252e-01, 2.94788871674918e-01 
-1.91410477347722e-01, -4.65942654933964e-01, 2.52879225706460e-01 
-1.85520924198562e-01, -4.26808172736632e-01, 2.26045819578270e-01 
-1.79631371049401e-01, -4.06008968340540e-01, 2.12805142836185e-01 
-1.73741817900240e-01, -3.83946959528464e-01, 2.00083368135667e-01 
-1.67852264751080e-01, -3.52168132754463e-01, 1.82127964977722e-01 
-1.61962711601919e-01, -3.22308573240973e-01, 1.61877064541750e-01 
-1.56073158452758e-01, -2.95978475333158e-01, 1.43370603746319e-01 
-1.50183605303598e-01, -2.73258972591165e-01, 1.31789137215096e-01 
-1.44294052154437e-01, -2.50219542067896e-01, 1.18729216901822e-01 
-1.38404499005276e-01, -2.28704914192665e-01, 1.03216856078632e-01 
-1.32514945856116e-01, -2.15000494483930e-01, 9.49586521448002e-02 
-1.26625392706955e-01, -2.01036092638569e-01, 8.73015500468248e-02 
-1.20735839557794e-01, -1.74467854542695e-01, 7.44233996110313e-02 
-1.14846286408633e-01, -1.56911841012185e-01, 6.64523073328221e-02 
-1.08956733259473e-01, -1.47174847594330e-01, 6.27691980190779e-02 
-1.03067180110312e-01, -1.39145282407737e-01, 5.90766391588667e-02 
-9.71776269611514e-02, -1.31153116282698e-01, 5.43110908429644e-02 
-9.12880738119907e-02, -1.20907473669824e-01, 4.78762583219231e-02 
-8.53985206628300e-02, -1.08703765373540e-01, 4.14867744983277e-02 
-7.95089675136693e-02, -9.62911352198818e-02, 3.64510806251061e-02 
-7.36194143645087e-02, -8.72257270681827e-02, 3.29610619344650e-02 
-6.77298612153480e-02, -7.86187231791539e-02, 2.98813570357623e-02 
-6.18403080661873e-02, -7.01088232437439e-02, 2.68258515935991e-02 
-5.59507549170266e-02, -6.13620925435293e-02, 2.42188625683045e-02 
-5.00612017678659e-02, -5.29729600589997e-02, 2.17747226703146e-02 
-4.41716486187052e-02, -4.60769719177018e-02, 1.62225069345286e-02 
-3.82820954695445e-02, -3.91384638215460e-02, 1.40419115019341e-02 
-3.23925423203838e-02, -3.25432328103085e-02, 1.38975018247462e-02 
-2.65029891712231e-02, -2.83626420421513e-02, 1.05471389928139e-02 
-2.06134360220624e-02, -2.35785004456760e-02, 6.40653014826288e-03 
-1.47238828729017e-02, -1.58311939982621e-02, 3.92213777063027e-03 
-8.83432972374107e-03, -8.54470930599906e-03, 2.45680956068995e-03 
-2.94477657458037e-03, -2.62004454959769e-03, 8.95393000782309e-04 
2.94477657458033e-03, 2.62004454959766e-03, -8.95393000782292e-04 
8.83432972374103e-03, 7.92153375629920e-03, -2.76045622738438e-03 
1.47238828729017e-02, 1.39229353848183e-02, -4.81869586828995e-03 
2.06134360220624e-02, 2.12369843648324e-02, -7.13890214552270e-03 
2.65029891712231e-02, 2.96377339527019e-02, -9.39473463839659e-03 
3.23925423203838e-02, 3.24117497748801e-02, -1.19495602831011e-02 
3.82820954695445e-02, 3.81122828355225e-02, -1.54261025301363e-02 
4.41716486187052e-02, 4.53151002180871e-02, -1.86539929835767e-02 
5.00612017678659e-02, 5.13851246362567e-02, -2.06167212336869e-02 
5.59507549170266e-02, 5.69058761254166e-02, -2.24546143738210e-02 
6.18403080661873e-02, 6.06180507658457e-02, -2.43974577313161e-02 
6.77298612153480e-02, 6.79418383594824e-02, -2.69380360890981e-02 
7.36194143645087e-02, 7.79884307094710e-02, -2.94919382607583e-02 
7.95089675136694e-02, 8.64041806555993e-02, -3.09759842993123e-02 
8.53985206628300e-02, 9.45460363313899e-02, -3.27987061688249e-02 
9.12880738119907e-02, 1.01886673378031e-01, -3.44319896135027e-02 
9.71776269611514e-02, 1.08511689072895e-01, -3.52164642558583e-02 
1.03067180110312e-01, 1.13488095913577e-01, -3.62051888027188e-02 
1.08956733259473e-01, 1.20756722780527e-01, -3.84225393513578e-02 
1.14846286408633e-01, 1.32290532650759e-01, -4.00064107541455e-02 
1.20735839557794e-01, 1.43169546851026e-01, -4.09832235581678e-02 
1.26625392706955e-01, 1.51318089015024e-01, -4.12433541554983e-02 
1.32514945856116e-01, 1.59857439104106e-01, -4.13911067530541e-02 
1.38404499005276e-01, 1.67902055502043e-01, -4.23522158062268e-02 
1.44294052154437e-01, 1.77476410967832e-01, -4.33431641855987e-02 
1.50183605303598e-01, 1.90001537150425e-01, -4.38194606509950e-02 
1.56073158452758e-01, 2.04401431168769e-01, -4.38050714891645e-02 
1.61962711601919e-01, 2.21693901282784e-01, -4.23599245172376e-02 
1.67852264751080e-01, 2.37996485806335e-01, -3.92962329283447e-02 
1.73741817900240e-01, 2.48995821332786e-01, -3.84158962503224e-02 
1.79631371049401e-01, 2.56985454565288e-01, -3.83659978865893e-02 
1.85520924198562e-01, 2.69482615919165e-01, -3.65522967165853e-02 
1.91410477347722e-01, 2.86367984081780e-01, -3.30958848280678e-02 
1.97300030496883e-01, 3.07837388839379e-01, -2.81516771626056e-02 
2.03189583646044e-01, 3.27347274634642e-01, -2.38880141701297e-02 
2.09079136795205e-01, 3.46225931419544e-01, -1.93887701145994e-02 
2.14968689944365e-01, 3.65333406647063e-01, -1.33446782686281e-02 
2.20858243093526e-01, 3.87295635753619e-01, -6.38871162043507e-03 
2.26747796242687e-01, 4.24946878249510e-01, 6.03579001966228e-03 
2.32637349391847e-01, 4.64284914550839e-01, 1.91182741608871e-02 
2.38526902541008e-01, 5.06669236871043e-01, 3.35284978056699e-02 
2.44416455690169e-01, 5.48284591873973e-01, 4.88865055383013e-02 
2.50306008839329e-01, 5.83440935591861e-01, 6.24069213473683e-02 
2.56195561988490e-01, 6.12687593578004e-01, 7.40440597379363e-02 
2.62085115137651e-01, 6.48455693895156e-01, 8.79615347990328e-02 
2.67974668286811e-01, 6.91650858577099e-01, 1.05080347145379e-01 
2.73864221435972e-01, 7.36295659418584e-01, 1.25249774599135e-01 
2.79753774585133e-01, 8.32083964371275e-01, 1.67360122990746e-01 
2.85643327734294e-01, 8.93999035426020e-01, 1.98549036651446e-01 
2.91532880883454e-01, 9.55504853955035e-01, 2.26331441955406e-01 
