Strain, Tx, Tz 
-3.62077544878387e-01, -4.86963200064435e+00, 3.10612164946304e+00 
-3.54762847002056e-01, -4.22617791190224e+00, 2.69065161410523e+00 
-3.47448149125725e-01, -3.95157874979334e+00, 2.50635107554420e+00 
-3.40133451249394e-01, -3.52563886886324e+00, 2.21918561089355e+00 
-3.32818753373063e-01, -3.17082291623474e+00, 1.98030433237231e+00 
-3.25504055496732e-01, -2.91950530938165e+00, 1.81239539933906e+00 
-3.18189357620401e-01, -2.59864901081877e+00, 1.59867793145507e+00 
-3.10874659744070e-01, -2.35511985873021e+00, 1.43517741852366e+00 
-3.03559961867739e-01, -2.20474604526024e+00, 1.33340087756856e+00 
-2.96245263991408e-01, -2.02298519149604e+00, 1.21285787357066e+00 
-2.88930566115077e-01, -1.80988868527738e+00, 1.07116265238028e+00 
-2.81615868238746e-01, -1.58156382237484e+00, 9.18809153105967e-01 
-2.74301170362415e-01, -1.38256788265197e+00, 7.83969154866509e-01 
-2.66986472486084e-01, -1.24777217232033e+00, 6.94091637413766e-01 
-2.59671774609753e-01, -1.17119358874877e+00, 6.44568496944766e-01 
-2.52357076733422e-01, -1.05286360038970e+00, 5.71036715367113e-01 
-2.45042378857090e-01, -9.42703209906450e-01, 4.98738718517638e-01 
-2.37727680980759e-01, -8.66593974158915e-01, 4.45947384125297e-01 
-2.30412983104428e-01, -7.96359785486295e-01, 4.01871318689426e-01 
-2.23098285228097e-01, -7.45661224153409e-01, 3.71174105757074e-01 
-2.15783587351766e-01, -6.99219636747440e-01, 3.42749606037269e-01 
-2.08468889475435e-01, -6.38926708797404e-01, 3.03457301425972e-01 
-2.01154191599104e-01, -5.66940516176855e-01, 2.57827373528458e-01 
-1.93839493722773e-01, -4.95499244054645e-01, 2.15426044892222e-01 
-1.86524795846442e-01, -4.50784118217556e-01, 1.91229522924295e-01 
-1.79210097970111e-01, -4.20152777905223e-01, 1.73791663930272e-01 
-1.71895400093780e-01, -3.79802970329457e-01, 1.50470440401501e-01 
-1.64580702217449e-01, -3.42895003630547e-01, 1.29839846290156e-01 
-1.57266004341118e-01, -3.14695984935972e-01, 1.14611618529363e-01 
-1.49951306464787e-01, -2.93438878628832e-01, 1.01473811754074e-01 
-1.42636608588456e-01, -2.73456860281674e-01, 8.94680285030207e-02 
-1.35321910712125e-01, -2.43064557417910e-01, 7.65085179157604e-02 
-1.28007212835794e-01, -2.13414342366879e-01, 6.39208601030064e-02 
-1.20692514959462e-01, -1.93508061043299e-01, 5.60948016687772e-02 
-1.13377817083131e-01, -1.77870938892777e-01, 4.99150388600256e-02 
-1.06063119206800e-01, -1.61539784691110e-01, 4.25243174980064e-02 
-9.87484213304693e-02, -1.51348284909418e-01, 4.05705003421116e-02 
-9.14337234541382e-02, -1.39968556046631e-01, 3.75159222727832e-02 
-8.41190255778072e-02, -1.24793288065610e-01, 3.07600292802306e-02 
