Strain, Tx, Tz 
-3.44787307599766e-01, -4.84707753840123e+00, 4.15263236567082e+00 
-3.37821907446236e-01, -4.23000080490518e+00, 3.63102869549427e+00 
-3.30856507292705e-01, -3.95000543656421e+00, 3.37411946206889e+00 
-3.23891107139175e-01, -3.55901356177314e+00, 3.02059270685108e+00 
-3.16925706985644e-01, -3.24611389655069e+00, 2.74169885341332e+00 
-3.09960306832113e-01, -2.95450971896084e+00, 2.48590340527459e+00 
-3.02994906678583e-01, -2.67735868347541e+00, 2.23676647973801e+00 
-2.96029506525052e-01, -2.44759658881170e+00, 2.03490165783708e+00 
-2.89064106371521e-01, -2.26719935055420e+00, 1.88137039122295e+00 
-2.82098706217991e-01, -2.08328207531124e+00, 1.72010041050885e+00 
-2.75133306064460e-01, -1.87717833655295e+00, 1.54062864585660e+00 
-2.68167905910929e-01, -1.68070533194160e+00, 1.37366378298580e+00 
-2.61202505757399e-01, -1.55406785590329e+00, 1.26333078698120e+00 
-2.54237105603868e-01, -1.44616944565374e+00, 1.16792871046590e+00 
-2.47271705450338e-01, -1.34237961771310e+00, 1.07817440480400e+00 
-2.40306305296807e-01, -1.24370903270013e+00, 9.93040213137534e-01 
-2.33340905143276e-01, -1.11113761299175e+00, 8.80297222261773e-01 
-2.26375504989746e-01, -1.01405367544848e+00, 7.96384667575843e-01 
-2.19410104836215e-01, -9.47384005660725e-01, 7.38569648287583e-01 
-2.12444704682684e-01, -8.96634600155324e-01, 6.93193650409578e-01 
-2.05479304529154e-01, -8.44199569458085e-01, 6.48604840239470e-01 
-1.98513904375623e-01, -7.87525067616318e-01, 6.03568072116982e-01 
-1.91548504222092e-01, -7.27472456954935e-01, 5.56612231578633e-01 
-1.84583104068562e-01, -6.67867738011079e-01, 5.08909342675997e-01 
-1.77617703915031e-01, -6.23738508646651e-01, 4.66129483292421e-01 
-1.70652303761501e-01, -5.73094511147867e-01, 4.20611729574606e-01 
-1.63686903607970e-01, -5.16845451724193e-01, 3.75489096972117e-01 
-1.56721503454439e-01, -4.65150315197017e-01, 3.36374475338686e-01 
-1.49756103300909e-01, -4.22218399343062e-01, 3.02458826734521e-01 
-1.42790703147378e-01, -3.85299936527860e-01, 2.69794608094561e-01 
