Strain, Fx, Fz 
-2.91532880883454e-01, -2.50956361212596e-01, 1.74590974230141e-01 
-2.85643327734294e-01, -2.14664141813040e-01, 1.47752490418705e-01 
-2.79753774585133e-01, -1.95913055020232e-01, 1.33053680206605e-01 
-2.73864221435972e-01, -1.80486366787209e-01, 1.21243979041598e-01 
-2.67974668286811e-01, -1.62191338439710e-01, 1.07327271266452e-01 
-2.62085115137651e-01, -1.46544639439632e-01, 9.56758879373442e-02 
-2.56195561988490e-01, -1.35334264928231e-01, 8.72915924900364e-02 
-2.50306008839329e-01, -1.25805863492718e-01, 8.02333179062127e-02 
-2.44416455690169e-01, -1.14060602464980e-01, 7.17370675438373e-02 
-2.38526902541008e-01, -9.94488557091268e-02, 6.13699774120610e-02 
-2.32637349391847e-01, -8.66211350293273e-02, 5.24245762553388e-02 
-2.26747796242687e-01, -7.97829880494851e-02, 4.75202764679427e-02 
-2.20858243093526e-01, -7.42718097839854e-02, 4.38701460985148e-02 
-2.14968689944365e-01, -6.91961952413623e-02, 4.07236749951233e-02 
-2.09079136795205e-01, -6.41676943221247e-02, 3.71949694043063e-02 
-2.03189583646044e-01, -5.89872725537165e-02, 3.35585455078825e-02 
-1.97300030496883e-01, -5.31969975915119e-02, 2.96830874189010e-02 
-1.91410477347722e-01, -4.69170239704692e-02, 2.54630920102929e-02 
-1.85520924198562e-01, -4.29764672949179e-02, 2.27611638970488e-02 
-1.79631371049401e-01, -4.08821392464235e-02, 2.14279244060611e-02 
-1.73741817900240e-01, -3.86606560117118e-02, 2.01469345626743e-02 
-1.67852264751080e-01, -3.54607601410053e-02, 1.83389565391122e-02 
-1.61962711601919e-01, -3.24541204727813e-02, 1.62998386967831e-02 
-1.56073158452758e-01, -2.98028718231790e-02, 1.44363731918470e-02 
-1.50183605303598e-01, -2.75151837494304e-02, 1.32702040568585e-02 
-1.44294052154437e-01, -2.51952812835800e-02, 1.19551654187301e-02 
-1.38404499005276e-01, -2.30289153133277e-02, 1.03931839240689e-02 
-1.32514945856116e-01, -2.16489802909220e-02, 9.56164307282073e-03 
-1.26625392706955e-01, -2.02428669652276e-02, 8.79062878839991e-03 
-1.20735839557794e-01, -1.75676393371113e-02, 7.49389305001369e-03 
-1.14846286408633e-01, -1.57998769334877e-02, 6.69126224657165e-03 
-1.08956733259473e-01, -1.48194327763616e-02, 6.32040002537561e-03 
-1.03067180110312e-01, -1.40109141778976e-02, 5.94858630383202e-03 
-9.71776269611514e-02, -1.32061613919188e-02, 5.46873037692336e-03 
-9.12880738119907e-02, -1.21744999739935e-02, 4.82078971633190e-03 
-8.53985206628300e-02, -1.09456756356283e-02, 4.17741533852776e-03 
-7.95089675136693e-02, -9.69581439135499e-03, 3.67035772605962e-03 
-7.36194143645087e-02, -8.78299396795840e-03, 3.31893832104850e-03 
-6.77298612153480e-02, -7.91633150746160e-03, 3.00883451959490e-03 
-6.18403080661873e-02, -7.05944670623534e-03, 2.70116742675880e-03 
-5.59507549170266e-02, -6.17871477585783e-03, 2.43866266293152e-03 
-5.00612017678659e-02, -5.33399037533284e-03, 2.19255561742519e-03 
-4.41716486187052e-02, -4.63961471021757e-03, 1.63348802400641e-03 
-3.82820954695445e-02, -3.94095759604379e-03, 1.41391798229080e-03 
-3.23925423203838e-02, -3.27686597839855e-03, 1.39937698198863e-03 
-2.65029891712231e-02, -2.85591100635773e-03, 1.06201990246171e-03 
-2.06134360220624e-02, -2.37418287182632e-03, 6.45090818259990e-04 
-1.47238828729017e-02, -1.59408566790881e-03, 3.94930641896742e-04 
-8.83432972374107e-03, -8.60389850736171e-04, 2.47382788051685e-04 
-2.94477657458037e-03, -2.63819359819275e-04, 9.01595388098728e-05 
2.94477657458033e-03, 2.63819359819273e-04, -9.01595388098711e-05 
8.83432972374103e-03, 7.97640622062909e-04, -2.77957790767147e-04 
1.47238828729017e-02, 1.40193795582289e-03, -4.85207497456960e-04 
2.06134360220624e-02, 2.13840929555275e-03, -7.18835332068474e-04 
2.65029891712231e-02, 2.98430345357922e-03, -9.45981196523677e-04 
3.23925423203838e-02, 3.26362659655707e-03, -1.20323348871821e-03 
3.82820954695445e-02, 3.83762866187242e-03, -1.55329591423625e-03 
4.41716486187052e-02, 4.56289979172978e-03, -1.87832091929739e-03 
5.00612017678659e-02, 5.17410693946121e-03, -2.07595332616726e-03 
5.59507549170266e-02, 5.73000631293374e-03, -2.26101574875884e-03 
6.18403080661873e-02, 6.10379520035007e-03, -2.45664589210209e-03 
6.77298612153480e-02, 6.84124714737986e-03, -2.71246358650873e-03 
7.36194143645087e-02, 7.85286565689955e-03, -2.96962289170906e-03 
7.95089675136694e-02, 8.70027024150007e-03, -3.11905549425536e-03 
8.53985206628300e-02, 9.52009567250574e-03, -3.30259028064564e-03 
9.12880738119907e-02, 1.02592442364521e-02, -3.46705000055554e-03 
9.71776269611514e-02, 1.09263349543102e-02, -3.54604087037586e-03 
1.03067180110312e-01, 1.14274227953971e-02, -3.64559821455553e-03 
1.08956733259473e-01, 1.21593204599228e-02, -3.86886922814446e-03 
1.14846286408633e-01, 1.33206909170431e-02, -4.02835351614395e-03 
1.20735839557794e-01, 1.44161282302063e-02, -4.12671143477553e-03 
1.26625392706955e-01, 1.52366269417632e-02, -4.15290468697335e-03 
1.32514945856116e-01, 1.60964771584781e-02, -4.16778229495325e-03 
1.38404499005276e-01, 1.69065113040506e-02, -4.26455896051165e-03 
1.44294052154437e-01, 1.78705790066606e-02, -4.36434022839123e-03 
1.50183605303598e-01, 1.91317677798266e-02, -4.41229980549244e-03 
1.56073158452758e-01, 2.05817319882475e-02, -4.41085092193700e-03 
1.61962711601919e-01, 2.23229574936970e-02, -4.26533517143685e-03 
1.67852264751080e-01, 2.39645087463516e-02, -3.95684379338394e-03 
1.73741817900240e-01, 2.50720615387158e-02, -3.86820031636484e-03 
1.79631371049401e-01, 2.58765592809061e-02, -3.86317591539497e-03 
1.85520924198562e-01, 2.71349321999637e-02, -3.68054944759410e-03 
1.91410477347722e-01, 2.88351655107515e-02, -3.33251400222718e-03 
1.97300030496883e-01, 3.09969778431869e-02, -2.83466838303110e-03 
2.03189583646044e-01, 3.29614809206036e-02, -2.40534864442862e-03 
2.09079136795205e-01, 3.48624238446488e-02, -1.95230761251832e-03 
2.14968689944365e-01, 3.67864071154907e-02, -1.34371168549949e-03 
2.20858243093526e-01, 3.89978432622484e-02, -6.43296622582982e-04 
2.26747796242687e-01, 4.27890485275144e-02, 6.07759993712848e-04 
2.32637349391847e-01, 4.67501016153933e-02, 1.92507064459996e-03 
2.38526902541008e-01, 5.10178934674849e-02, 3.37607497099698e-03 
2.44416455690169e-01, 5.52082559241884e-02, 4.92251423621651e-03 
2.50306008839329e-01, 5.87482430952706e-02, 6.28392140915415e-03 
2.56195561988490e-01, 6.16931680538719e-02, 7.45569629397410e-03 
2.62085115137651e-01, 6.52947546486768e-02, 8.85708443505857e-03 
2.67974668286811e-01, 6.96441924074462e-02, 1.05808238710055e-02 
2.73864221435972e-01, 7.41395979451377e-02, 1.26117379787783e-02 
