Strain, Tx, Tz 
-3.52445214689177e-01, -7.96963545809690e+00, 8.38842607138937e+00 
-3.45325109341921e-01, -7.06235854600207e+00, 7.48044900232548e+00 
-3.38205003994664e-01, -6.27900816986596e+00, 6.63817184302165e+00 
-3.31084898647408e-01, -5.73387179393053e+00, 6.05920989195397e+00 
-3.23964793300152e-01, -5.27979536427786e+00, 5.58870245068292e+00 
-3.16844687952896e-01, -4.55684372615844e+00, 4.84213325777062e+00 
-3.09724582605640e-01, -4.18894250486181e+00, 4.44961644454409e+00 
-3.02604477258384e-01, -3.69296264555337e+00, 3.93045694504909e+00 
-2.95484371911128e-01, -2.99868798337819e+00, 3.21221323483170e+00 
-2.88364266563872e-01, -2.70781028199640e+00, 2.90027861574130e+00 
-2.81244161216616e-01, -2.48451984327047e+00, 2.66393972270780e+00 
-2.74124055869360e-01, -2.21452004468962e+00, 2.38340374282897e+00 
-2.67003950522104e-01, -1.99975144527250e+00, 2.15273315639805e+00 
-2.59883845174847e-01, -1.83979714515386e+00, 1.97291725723009e+00 
-2.52763739827591e-01, -1.66870880618096e+00, 1.78774449118378e+00 
-2.45643634480335e-01, -1.52015030443155e+00, 1.62871112433721e+00 
-2.38523529133079e-01, -1.42505373986097e+00, 1.52563709056649e+00 
-2.31403423785823e-01, -1.32423633986400e+00, 1.41772550231535e+00 
-2.24283318438567e-01, -1.20463857873937e+00, 1.28228087191129e+00 
-2.17163213091311e-01, -1.06865514639458e+00, 1.12672929840281e+00 
-2.10043107744055e-01, -9.20880138842657e-01, 9.61402312381829e-01 
-2.02923002396799e-01, -7.96147184444430e-01, 8.30146025172200e-01 
-1.95802897049543e-01, -7.20231490218310e-01, 7.48996581494720e-01 
-1.88682791702286e-01, -6.49227159487667e-01, 6.71039869621213e-01 
-1.81562686355030e-01, -5.94131481725172e-01, 6.00378337153981e-01 
-1.74442581007774e-01, -5.40938508155829e-01, 5.37876672028957e-01 
-1.67322475660518e-01, -4.91608491881311e-01, 4.84960398718899e-01 
-1.60202370313262e-01, -4.51177070102034e-01, 4.42520407160611e-01 
-1.53082264966006e-01, -4.10979465540502e-01, 4.01143439573041e-01 
-1.45962159618750e-01, -3.59520125727353e-01, 3.49515858782309e-01 
-1.38842054271494e-01, -3.12572484050282e-01, 2.95262602692283e-01 
-1.31721948924238e-01, -2.83595436734494e-01, 2.57595818894350e-01 
-1.24601843576982e-01, -2.57384608306190e-01, 2.29949964724087e-01 
-1.17481738229726e-01, -2.32428249019003e-01, 2.05127893141880e-01 
-1.10361632882469e-01, -2.09671538219899e-01, 1.82751718759166e-01 
-1.03241527535213e-01, -1.90133396776119e-01, 1.63439362794792e-01 
-9.61214221879573e-02, -1.74145028975044e-01, 1.45607962610083e-01 
-8.90013168407012e-02, -1.50978198593583e-01, 1.20991898855483e-01 
-8.18812114934451e-02, -1.24321736803820e-01, 9.63204818340575e-02 
-7.47611061461890e-02, -1.11070571206915e-01, 8.08639260847225e-02 
-6.76410007989329e-02, -9.84625763576782e-02, 6.93059173582400e-02 
-6.05208954516768e-02, -8.58011816051382e-02, 5.97785477951177e-02 
-5.34007901044207e-02, -7.31088471422595e-02, 5.09519766943234e-02 
-4.62806847571646e-02, -5.96413740530991e-02, 4.14597498662040e-02 
-3.91605794099085e-02, -4.40913847996267e-02, 2.90703625369947e-02 
-3.20404740626524e-02, -3.35389229275316e-02, 1.85534904638085e-02 
-2.49203687153963e-02, -2.59016274446770e-02, 1.09337264712940e-02 
-1.78002633681403e-02, -2.33463035096024e-02, 1.12371391233030e-02 
-1.06801580208842e-02, -1.43402850269643e-02, 5.64499590067207e-03 
-3.56005267362805e-03, -2.97187045547301e-03, 8.18531098538443e-04 
3.56005267362800e-03, 2.97187045547296e-03, -8.18531098538443e-04 
1.06801580208842e-02, 8.93948047355853e-03, -2.56984242527840e-03 
1.78002633681402e-02, 2.04215556593189e-02, -7.09634584137243e-03 
2.49203687153964e-02, 2.68035196435743e-02, -9.45726415879196e-03 
3.20404740626524e-02, 3.07604072363135e-02, -1.06708057466151e-02 
3.91605794099085e-02, 3.84905231592124e-02, -1.22739029317512e-02 
4.62806847571646e-02, 4.98267976368558e-02, -1.40596920557279e-02 
5.34007901044207e-02, 6.10190912806747e-02, -1.86799430526287e-02 
6.05208954516768e-02, 6.64762357338161e-02, -2.02657525561811e-02 
6.76410007989329e-02, 7.25961967547550e-02, -1.83261601669018e-02 
7.47611061461890e-02, 8.48435526204622e-02, -1.62984099361121e-02 
8.18812114934451e-02, 9.02545403682775e-02, -1.87006738392810e-02 
8.90013168407012e-02, 9.71484305657286e-02, -1.96542875875061e-02 
9.61214221879573e-02, 1.15102254681281e-01, -1.57126304103057e-02 
1.03241527535213e-01, 1.25739351520556e-01, -1.28632903735780e-02 
1.10361632882469e-01, 1.29422411692104e-01, -1.26817240426448e-02 
1.17481738229726e-01, 1.38985939259831e-01, -8.91493475757450e-03 
1.24601843576982e-01, 1.52590992179509e-01, -3.44422620036764e-03 
1.31721948924238e-01, 1.61704244988914e-01, -1.89509207750174e-03 
1.38842054271494e-01, 1.75103312455573e-01, 2.91495324918958e-03 
1.45962159618750e-01, 1.91715319917439e-01, 1.23022480378953e-02 
1.53082264966006e-01, 2.06475738749522e-01, 2.01505595196325e-02 
1.60202370313262e-01, 2.24479655253865e-01, 2.76038122422175e-02 
1.67322475660518e-01, 2.39665416881398e-01, 3.82582965903261e-02 
1.74442581007774e-01, 2.51851831648677e-01, 4.79248223926123e-02 
1.81562686355030e-01, 2.69197099232436e-01, 5.68066589309670e-02 
1.88682791702286e-01, 2.98018993664642e-01, 7.57964425424836e-02 
1.95802897049543e-01, 3.35119492807572e-01, 1.01908568501735e-01 
2.02923002396799e-01, 3.63015389562265e-01, 1.22781775494556e-01 
2.10043107744055e-01, 3.91635828550063e-01, 1.47551624309416e-01 
2.17163213091311e-01, 4.20616596199984e-01, 1.73911380389361e-01 
2.24283318438567e-01, 4.45932223557521e-01, 1.92534107718454e-01 
