Strain, Fx, Fz 
-3.86216264157076e-01, -1.15024605322468e-01, 1.79532660163778e-02 
-3.78413915386226e-01, -1.01964544474963e-01, 1.46375551655836e-02 
-3.70611566615376e-01, -9.29452388293165e-02, 1.20120630928548e-02 
-3.62809217844526e-01, -8.27016664511949e-02, 8.98544527277471e-03 
-3.55006869073676e-01, -7.65026419695858e-02, 7.25433704318833e-03 
-3.47204520302826e-01, -7.15864191522536e-02, 5.88100078510971e-03 
-3.39402171531976e-01, -6.66098094141712e-02, 4.61240500160151e-03 
-3.31599822761126e-01, -6.07774155732827e-02, 3.26570184197873e-03 
-3.23797473990276e-01, -5.35398180423038e-02, 1.68990603859430e-03 
-3.15995125219426e-01, -4.73554856395570e-02, 4.14107131463886e-04 
-3.08192776448576e-01, -4.36839317563572e-02, -2.92053781801128e-04 
-3.00390427677726e-01, -4.07599712100081e-02, -9.52164474154254e-04 
-2.92588078906876e-01, -3.78335548578711e-02, -1.40696122788925e-03 
-2.84785730136026e-01, -3.52149278208857e-02, -1.92574415050218e-03 
-2.76983381365176e-01, -3.26427964110551e-02, -2.30559177554377e-03 
-2.69181032594326e-01, -2.98178414014715e-02, -2.41970609754019e-03 
-2.61378683823476e-01, -2.68229508115065e-02, -2.68504391415497e-03 
-2.53576335052626e-01, -2.42745138431541e-02, -3.04300027489105e-03 
-2.45773986281776e-01, -2.25781244916578e-02, -3.16934651344041e-03 
-2.37971637510926e-01, -2.10710637970597e-02, -3.17052635231660e-03 
-2.30169288740076e-01, -1.99429309685228e-02, -2.99642415519600e-03 
-2.22366939969226e-01, -1.88841639109182e-02, -2.75458226415292e-03 
-2.14564591198376e-01, -1.76160751156028e-02, -2.52092840495871e-03 
-2.06762242427526e-01, -1.58791373851817e-02, -2.65905215712832e-03 
-1.98959893656676e-01, -1.49546704227737e-02, -2.70304099274464e-03 
-1.91157544885826e-01, -1.42109470892373e-02, -2.62026383111803e-03 
-1.83355196114976e-01, -1.33135084154995e-02, -2.53314128866797e-03 
-1.75552847344126e-01, -1.22249144267568e-02, -2.41136943401380e-03 
-1.67750498573276e-01, -1.10982706048009e-02, -2.22351502688719e-03 
-1.59948149802426e-01, -1.01882865356578e-02, -2.22402367183229e-03 
-1.52145801031576e-01, -9.44210022748856e-03, -2.16901401069864e-03 
-1.44343452260725e-01, -8.77832928280968e-03, -1.80737063213184e-03 
-1.36541103489875e-01, -8.11860100666662e-03, -1.48695367812011e-03 
-1.28738754719025e-01, -7.49499041240696e-03, -1.56311920245449e-03 
-1.20936405948175e-01, -6.94963195989706e-03, -1.48400221732099e-03 
-1.13134057177325e-01, -6.34499129327532e-03, -1.14665640572060e-03 
-1.05331708406475e-01, -5.74371894247086e-03, -1.02098780322826e-03 
-9.75293596356253e-02, -5.34060225941274e-03, -9.48448301709195e-04 
-8.97270108647753e-02, -4.95967203286656e-03, -7.62164613528835e-04 
-8.19246620939253e-02, -4.53707625210634e-03, -6.96399625093011e-04 
-7.41223133230753e-02, -4.11093216990535e-03, -6.84563559703991e-04 
-6.63199645522252e-02, -3.73599178297094e-03, -6.35199068632529e-04 
-5.85176157813752e-02, -3.26070654836051e-03, -4.03459708434425e-04 
-5.07152670105252e-02, -2.77897473649787e-03, -2.84947114802123e-04 
-4.29129182396751e-02, -2.22399056911962e-03, -3.40394712372846e-04 
-3.51105694688251e-02, -1.73276570231290e-03, -3.75660135645719e-04 
-2.73082206979751e-02, -1.35683762733077e-03, -2.90277962344335e-04 
-1.95058719271251e-02, -1.01306132794890e-03, -1.83130832919509e-04 
-1.17035231562751e-02, -6.17785896089280e-04, -1.80391852467505e-04 
-3.90117438542498e-03, -2.26347506503551e-04, -7.39993331647249e-05 
3.90117438542504e-03, 2.26347506503554e-04, 7.39993331647249e-05 
1.17035231562750e-02, 7.40371194514622e-04, -1.69915433897924e-05 
1.95058719271250e-02, 1.21642485178955e-03, -6.79878032282576e-05 
2.73082206979751e-02, 1.51918028653499e-03, -5.64950434191695e-05 
3.51105694688251e-02, 1.73421327049893e-03, -2.66259569000268e-05 
4.29129182396752e-02, 2.03391313430329e-03, -1.69494458349527e-04 
5.07152670105252e-02, 2.89350506271179e-03, -2.16965910134608e-04 
5.85176157813751e-02, 3.45730254313824e-03, -1.78052506041368e-04 
6.63199645522252e-02, 3.79084288631334e-03, -2.17877238096330e-04 
7.41223133230753e-02, 4.07424952905122e-03, -3.09550340296864e-04 
8.19246620939253e-02, 4.55184318766324e-03, -4.69041699533369e-04 
8.97270108647753e-02, 5.24583736212605e-03, -6.68989171439087e-04 
9.75293596356254e-02, 6.01710414683813e-03, -8.88476542887897e-04 
1.05331708406475e-01, 6.68889179975080e-03, -1.02199613816644e-03 
1.13134057177325e-01, 7.18657987968288e-03, -1.08733271637704e-03 
1.20936405948175e-01, 7.61532530322781e-03, -1.21841007004837e-03 
1.28738754719025e-01, 8.10760906195915e-03, -1.34506896430390e-03 
1.36541103489875e-01, 9.05483528973991e-03, -1.58651329398025e-03 
1.44343452260726e-01, 1.00855585371760e-02, -1.85439509438037e-03 
1.52145801031575e-01, 1.09386127291957e-02, -2.06337127682597e-03 
1.59948149802426e-01, 1.18788692177348e-02, -2.25710443232032e-03 
1.67750498573276e-01, 1.27620522730143e-02, -2.45642398785267e-03 
1.75552847344126e-01, 1.33778491213546e-02, -2.72243216050178e-03 
1.83355196114976e-01, 1.43868960543127e-02, -3.05730511681701e-03 
1.91157544885826e-01, 1.64066000373338e-02, -3.43413785231595e-03 
1.98959893656676e-01, 1.81476307331320e-02, -3.74320131218374e-03 
2.06762242427526e-01, 1.97528144650748e-02, -3.97291592398326e-03 
2.14564591198376e-01, 2.18962483797123e-02, -3.93223939638032e-03 
2.22366939969226e-01, 2.38928626277159e-02, -3.95262751481383e-03 
2.30169288740076e-01, 2.58935824389422e-02, -4.01161125985465e-03 
2.37971637510926e-01, 2.81193092211778e-02, -3.93446338438243e-03 
2.45773986281776e-01, 3.01089398620029e-02, -3.88604965743816e-03 
2.53576335052626e-01, 3.24925499521162e-02, -3.97921464247383e-03 
2.61378683823476e-01, 3.66878445899081e-02, -3.82546666153521e-03 
2.69181032594326e-01, 4.25078948799194e-02, -3.43953951870559e-03 
2.76983381365176e-01, 4.67683018445180e-02, -3.02065829626134e-03 
2.84785730136026e-01, 5.04667931094082e-02, -2.60226418655367e-03 
2.92588078906876e-01, 5.46536361848830e-02, -2.12291608869465e-03 
3.00390427677726e-01, 5.99636647319303e-02, -1.38867602190130e-03 
3.08192776448576e-01, 7.03612421708791e-02, 4.03208967866598e-04 
3.15995125219426e-01, 8.04614058401166e-02, 2.02204674417225e-03 
3.23797473990276e-01, 8.92886502354595e-02, 3.46028903978510e-03 
3.31599822761126e-01, 9.72025658794401e-02, 4.96209879208428e-03 
3.39402171531976e-01, 1.06090108175103e-01, 6.80386039762874e-03 
3.47204520302826e-01, 1.16832850849119e-01, 9.15182393350930e-03 
3.55006869073676e-01, 1.34637249041342e-01, 1.33909078265006e-02 
3.62809217844526e-01, 1.51518495541677e-01, 1.75868693494451e-02 
3.70611566615376e-01, 1.66602003584888e-01, 2.14449686498160e-02 
3.78413915386226e-01, 1.80368874866718e-01, 2.52632844019148e-02 
3.86216264157076e-01, 1.98058496597437e-01, 2.98451376872155e-02 
