Strain, Tx, Tz 
-3.25130626569350e-01, -1.65684560601075e+00, 1.11928157401225e+00 
-3.18562331083100e-01, -1.44512053694123e+00, 9.55523724374569e-01 
-3.11994035596851e-01, -1.33279244429459e+00, 8.62357063935774e-01 
-3.05425740110601e-01, -1.22591527188785e+00, 7.77223260240901e-01 
-2.98857444624352e-01, -1.10547686836913e+00, 6.79209279354852e-01 
-2.92289149138102e-01, -1.02768441504833e+00, 6.14347576200535e-01 
-2.85720853651853e-01, -9.67880034258678e-01, 5.67190174844362e-01 
-2.79152558165603e-01, -9.04661643453760e-01, 5.20418455539494e-01 
-2.72584262679354e-01, -8.33344406017338e-01, 4.67734103756632e-01 
-2.66015967193104e-01, -7.50724013145063e-01, 4.07931722985579e-01 
-2.59447671706855e-01, -6.90052933433998e-01, 3.65342219081797e-01 
-2.52879376220605e-01, -6.36173993969309e-01, 3.29378336218182e-01 
-2.46311080734356e-01, -5.75073053959702e-01, 2.87372287737205e-01 
-2.39742785248106e-01, -5.33891204890296e-01, 2.58828072045895e-01 
-2.33174489761857e-01, -4.98258767790913e-01, 2.33010236328824e-01 
-2.26606194275607e-01, -4.60229311294173e-01, 2.08321296607735e-01 
-2.20037898789358e-01, -4.21861741878999e-01, 1.84769517665531e-01 
-2.13469603303108e-01, -3.91969600617140e-01, 1.67844839038132e-01 
-2.06901307816859e-01, -3.62853007025957e-01, 1.49561994566543e-01 
-2.00333012330609e-01, -3.37071907471815e-01, 1.33180623388378e-01 
-1.93764716844360e-01, -3.20787224216242e-01, 1.24283691955162e-01 
-1.87196421358110e-01, -2.98574586521551e-01, 1.13123417850322e-01 
-1.80628125871861e-01, -2.71089008572583e-01, 9.94645224742673e-02 
-1.74059830385611e-01, -2.55979612898329e-01, 8.75363560212049e-02 
-1.67491534899362e-01, -2.43635678984730e-01, 7.95894547393404e-02 
-1.60923239413113e-01, -2.24352093473159e-01, 7.66592162076024e-02 
-1.54354943926863e-01, -2.07995222078097e-01, 7.32100507391636e-02 
-1.47786648440614e-01, -1.96852815247599e-01, 6.73678697439166e-02 
-1.41218352954364e-01, -1.85558074332880e-01, 6.07746767591156e-02 
-1.34650057468115e-01, -1.72999176850665e-01, 5.46099348801095e-02 
-1.28081761981865e-01, -1.58217700551531e-01, 4.90035027014632e-02 
-1.21513466495616e-01, -1.47501054613736e-01, 4.51457064759205e-02 
-1.14945171009366e-01, -1.42186554418957e-01, 4.03277299225863e-02 
-1.08376875523117e-01, -1.37603752579064e-01, 3.48198393606727e-02 
-1.01808580036867e-01, -1.26240217336854e-01, 3.45398870118153e-02 
-9.52402845506176e-02, -1.16406676798371e-01, 3.42770654533075e-02 
-8.86719890643681e-02, -1.06012159963641e-01, 2.84551676560053e-02 
-8.21036935781186e-02, -9.55105710302582e-02, 2.23624566993780e-02 
-7.55353980918691e-02, -8.70222690673940e-02, 2.07528074384685e-02 
-6.89671026056197e-02, -8.14507919125625e-02, 2.09203226117248e-02 
-6.23988071193702e-02, -7.70013143949876e-02, 1.82468919778737e-02 
-5.58305116331207e-02, -6.85605649892207e-02, 1.46474635038954e-02 
-4.92622161468712e-02, -5.70071112517000e-02, 1.09755618181971e-02 
-4.26939206606217e-02, -4.61005027593873e-02, 9.39874590154035e-03 
-3.61256251743722e-02, -3.67920812531956e-02, 8.59016163620249e-03 
-2.95573296881227e-02, -2.96769637396228e-02, 6.56287193718129e-03 
-2.29890342018732e-02, -2.58463793244778e-02, 1.79557484519901e-03 
-1.64207387156237e-02, -2.13870362500659e-02, 9.37608072179560e-04 
-9.85244322937424e-03, -1.18423168664599e-02, 3.14033768251240e-03 
-3.28414774312476e-03, -3.40857953780503e-03, 1.86837234725249e-03 
3.28414774312472e-03, 3.40857953780498e-03, -1.86837234725247e-03 
9.85244322937420e-03, 8.03034337075813e-03, -5.75105685476394e-03 
1.64207387156237e-02, 1.57776196717281e-02, -8.32020197509355e-03 
