Strain, Tx, Tz 
2.84785730136026e-01, 6.17958966354891e-01, -3.18643683861353e-02 
2.92588078906876e-01, 6.69226286107137e-01, -2.59948166110707e-02 
3.00390427677726e-01, 7.34246858053021e-01, -1.70041476032676e-02 
3.08192776448576e-01, 8.61563769053057e-01, 4.93723856135837e-03 
3.15995125219426e-01, 9.85238889196438e-01, 2.47596853091307e-02 
3.23797473990276e-01, 1.09332728725419e+00, 4.23707651421212e-02 
3.31599822761126e-01, 1.19023209990143e+00, 6.07602197718327e-02 
3.39402171531976e-01, 1.29905883748621e+00, 8.33123382622426e-02 
3.47204520302826e-01, 1.43060224949299e+00, 1.12062830026722e-01 
3.55006869073676e-01, 1.64861466568882e+00, 1.63969831431102e-01 
3.62809217844526e-01, 1.85532321591339e+00, 2.15348805323149e-01 
3.70611566615376e-01, 2.04001870506764e+00, 2.62590702595739e-01 
3.78413915386226e-01, 2.20859215749242e+00, 3.09345455771123e-01 
3.86216264157076e-01, 2.42519915164451e+00, 3.65449621415965e-01 
