Strain, Tx, Tz 
-3.85811641917281e-01, -3.52591720702404e+00, 1.07839930505676e+00 
-3.78017467333093e-01, -3.00391504684155e+00, 8.93555275265085e-01 
-3.70223292748906e-01, -2.65707292495732e+00, 7.66043230090346e-01 
-3.62429118164718e-01, -2.37638661882864e+00, 6.64393289626860e-01 
-3.54634943580531e-01, -2.19137743948944e+00, 5.97403308035095e-01 
-3.46840768996343e-01, -2.02516870901454e+00, 5.38909596327529e-01 
-3.39046594412156e-01, -1.81173141946549e+00, 4.65902783004341e-01 
-3.31252419827968e-01, -1.59275742931877e+00, 3.90739910096100e-01 
-3.23458245243781e-01, -1.42286796463687e+00, 3.35199341686719e-01 
-3.15664070659593e-01, -1.27859005352025e+00, 2.92949730063828e-01 
-3.07869896075406e-01, -1.11202253076477e+00, 2.42666963286109e-01 
-3.00075721491218e-01, -9.91774074227448e-01, 2.04896696438213e-01 
-2.92281546907031e-01, -9.05051421565838e-01, 1.77817630921917e-01 
-2.84487372322843e-01, -8.29053640629188e-01, 1.56499500512353e-01 
-2.76693197738656e-01, -7.44797627278063e-01, 1.33852926958656e-01 
-2.68899023154468e-01, -6.57745048309356e-01, 1.08744133813707e-01 
-2.61104848570281e-01, -5.98877738937786e-01, 9.23279542688828e-02 
-2.53310673986093e-01, -5.53284911414134e-01, 8.21875515026869e-02 
-2.45516499401906e-01, -5.15625170991237e-01, 7.43548415908554e-02 
-2.37722324817719e-01, -4.81055369651280e-01, 6.64146078591509e-02 
-2.29928150233531e-01, -4.54348884636211e-01, 6.00847359468913e-02 
-2.22133975649344e-01, -4.14721496499838e-01, 5.01684040451538e-02 
-2.14339801065156e-01, -3.65644575540003e-01, 4.04360346563973e-02 
-2.06545626480969e-01, -3.19239007852402e-01, 3.24534203525754e-02 
-1.98751451896781e-01, -2.93531695444895e-01, 2.83404845783483e-02 
-1.90957277312594e-01, -2.70592936253784e-01, 2.51959543715692e-02 
-1.83163102728406e-01, -2.51710362416712e-01, 2.18721625361272e-02 
-1.75368928144219e-01, -2.34839162032656e-01, 1.82287763729465e-02 
-1.67574753560031e-01, -2.13599225910652e-01, 1.51838658041360e-02 
-1.59780578975844e-01, -1.91898813549816e-01, 1.30825846086543e-02 
-1.51986404391656e-01, -1.75431894344252e-01, 1.02380982467937e-02 
-1.44192229807469e-01, -1.61630231911023e-01, 8.16659822888235e-03 
-1.36398055223281e-01, -1.46511872171101e-01, 6.90776542188032e-03 
-1.28603880639094e-01, -1.36956575768775e-01, 5.57845924533545e-03 
-1.20809706054906e-01, -1.26966329678015e-01, 4.36407382393833e-03 
-1.13015531470719e-01, -1.14577930710907e-01, 3.13163709599351e-03 
-1.05221356886531e-01, -1.01488467303731e-01, 3.42255549185473e-03 
-9.74271823023437e-02, -9.18350857212481e-02, 3.66730613816785e-03 
-8.96330077181562e-02, -8.18698895132890e-02, 3.18221997629672e-03 
-8.18388331339687e-02, -6.94204676050464e-02, 2.11535854641778e-03 
-7.40446585497812e-02, -6.09011471542624e-02, 1.09377643564041e-03 
-6.62504839655937e-02, -5.61623229565726e-02, 9.70654872303280e-05 
-5.84563093814062e-02, -5.00606214683501e-02, 5.25438929416224e-04 
-5.06621347972188e-02, -4.01571199748335e-02, 5.13443692111593e-04 
-4.28679602130313e-02, -3.00620385412218e-02, -1.77902882447972e-04 
-3.50737856288438e-02, -2.48726011851427e-02, -2.20437856032981e-04 
-2.72796110446563e-02, -2.05535330428033e-02, -2.20437856032981e-04 
-1.94854364604688e-02, -1.40001219797095e-02, -2.20437856032981e-04 
-1.16912618762812e-02, -9.22733157060534e-03, 9.17982919488179e-05 
-3.89708729209372e-03, -3.81957335056087e-03, 6.60884353476831e-04 
3.89708729209378e-03, 3.81957335056093e-03, -6.60884353476853e-04 
1.16912618762812e-02, 7.85912872105503e-03, -1.97502568972319e-03 
1.94854364604687e-02, 1.67788415417913e-02, -1.16012909445967e-03 
2.72796110446562e-02, 2.82712258857416e-02, -1.36807595838612e-03 
3.50737856288437e-02, 3.56471816598978e-02, -1.64274840115550e-03 
4.28679602130312e-02, 3.87411461082810e-02, -6.04685362216350e-04 
5.06621347972187e-02, 4.40164416677091e-02, -1.01173170658264e-03 
5.84563093814061e-02, 5.40737647998858e-02, -1.90145079840168e-03 
6.62504839655936e-02, 5.99652393052326e-02, -2.60003385247547e-03 
7.40446585497812e-02, 6.48120366970550e-02, -3.78852213226899e-03 
8.18388331339686e-02, 7.78035646245148e-02, -4.10818185023381e-03 
8.96330077181561e-02, 8.73447732686014e-02, -4.88430107611514e-03 
9.74271823023436e-02, 9.05790097859607e-02, -6.18438314634421e-03 
1.05221356886531e-01, 1.01350797281140e-01, -7.72370320132476e-03 
1.13015531470719e-01, 1.13309787134314e-01, -8.71941878690806e-03 
1.20809706054906e-01, 1.22759198062321e-01, -9.52340077926427e-03 
