Strain, Fx, Fz 
-3.25035064665492e-01, -1.02322952236397e-01, 3.14835888245104e-03 
-3.18468699722755e-01, -8.98122895199577e-02, 5.12682035076546e-04 
-3.11902334780017e-01, -8.39877299794249e-02, -8.32618988476835e-04 
-3.05335969837280e-01, -7.68771798821146e-02, -2.34037161564572e-03 
-2.98769604894543e-01, -6.89145072026477e-02, -4.01045367054145e-03 
-2.92203239951806e-01, -6.22018763684884e-02, -5.24241396561295e-03 
-2.85636875009069e-01, -5.70831935333066e-02, -5.84005223512203e-03 
-2.79070510066331e-01, -5.32653403315559e-02, -6.40775777625755e-03 
-2.72504145123594e-01, -4.98812741274094e-02, -6.96433460429242e-03 
-2.65937780180857e-01, -4.62726820851359e-02, -7.47161417173847e-03 
-2.59371415238120e-01, -4.25271635207308e-02, -7.85712104879967e-03 
-2.52805050295383e-01, -3.83876748456313e-02, -8.04923900073920e-03 
-2.46238685352645e-01, -3.52553160725723e-02, -8.11927097838161e-03 
-2.39672320409908e-01, -3.27617200173483e-02, -8.10251363133290e-03 
-2.33105955467171e-01, -2.99337052394200e-02, -8.03330259469644e-03 
-2.26539590524434e-01, -2.72103016471200e-02, -7.90239966998682e-03 
-2.19973225581696e-01, -2.55492918281392e-02, -7.69901796525625e-03 
-2.13406860638959e-01, -2.35933474015553e-02, -7.48371455870547e-03 
-2.06840495696222e-01, -2.14014506376059e-02, -7.28253445872558e-03 
-2.00274130753485e-01, -1.98394007944688e-02, -6.96397609273932e-03 
-1.93707765810748e-01, -1.84787998241997e-02, -6.84660074683015e-03 
-1.87141400868010e-01, -1.69729679650402e-02, -6.92573345747994e-03 
-1.80575035925273e-01, -1.59694546809793e-02, -6.67237491722972e-03 
-1.74008670982536e-01, -1.50372008110542e-02, -6.33223963013953e-03 
-1.67442306039799e-01, -1.37601487767136e-02, -6.00706177643522e-03 
-1.60875941097062e-01, -1.25240565309587e-02, -5.54942076162750e-03 
-1.54309576154324e-01, -1.16097941693353e-02, -5.16606480135631e-03 
-1.47743211211587e-01, -1.08572745324774e-02, -5.01922466693606e-03 
-1.41176846268850e-01, -1.00675706705867e-02, -4.88351872342596e-03 
-1.34610481326113e-01, -9.12432821592581e-03, -4.66022668203407e-03 
-1.28044116383376e-01, -8.54123356527983e-03, -4.33156357308955e-03 
-1.21477751440638e-01, -8.12674423530211e-03, -4.00430056332007e-03 
-1.14911386497901e-01, -7.59457323566116e-03, -3.79726426829028e-03 
-1.08345021555164e-01, -7.01140703001167e-03, -3.62223297377676e-03 
-1.01778656612427e-01, -6.44512568554484e-03, -3.41911315875153e-03 
-9.52122916696895e-02, -5.97973747566506e-03, -3.15433102335567e-03 
-8.86459267269523e-02, -5.50915835821435e-03, -2.92779859236563e-03 
-8.20795617842151e-02, -4.82266048406110e-03, -2.88837208255369e-03 
-7.55131968414779e-02, -4.53898282356080e-03, -2.71537563196772e-03 
-6.89468318987407e-02, -4.47766623643762e-03, -2.44573966243019e-03 
-6.23804669560035e-02, -4.07445246058671e-03, -2.09136844075284e-03 
-5.58141020132662e-02, -3.54880503132182e-03, -1.79471595082688e-03 
-4.92477370705291e-02, -3.15852990962678e-03, -1.74705458657972e-03 
-4.26813721277918e-02, -2.46299973893484e-03, -1.41834460353332e-03 
-3.61150071850546e-02, -1.54255920129811e-03, -9.20313150274899e-04 
-2.95486422423174e-02, -1.33689147637106e-03, -8.12770978381606e-04 
-2.29822772995803e-02, -1.15327053211158e-03, -7.45137196512364e-04 
-1.64159123568430e-02, -7.54690664036461e-04, -5.58238328209993e-04 
-9.84954741410583e-03, -4.97498286450772e-04, -3.34720639655124e-04 
-3.28318247136859e-03, -3.60556041291346e-04, -7.29238728200722e-05 
3.28318247136864e-03, 3.60556041291350e-04, 7.29238728200722e-05 
9.84954741410578e-03, 1.02032445531175e-03, 2.39209570450070e-04 
1.64159123568430e-02, 1.34502584771394e-03, 6.42189988645438e-04 
2.29822772995802e-02, 1.70360989591469e-03, 9.22037984134785e-04 
2.95486422423174e-02, 2.13451422956959e-03, 1.14276580365368e-03 
3.61150071850547e-02, 2.46772452929362e-03, 1.41138177781122e-03 
4.26813721277918e-02, 2.75885029490188e-03, 1.62280588332490e-03 
4.92477370705291e-02, 3.10209188711849e-03, 1.75436539090109e-03 
5.58141020132662e-02, 3.74538658989177e-03, 2.09754236292917e-03 
6.23804669560035e-02, 4.52217458101684e-03, 2.54638071656253e-03 
6.89468318987407e-02, 5.22232983478186e-03, 2.96458619466650e-03 
7.55131968414779e-02, 5.82845473489165e-03, 3.41428292930845e-03 
8.20795617842151e-02, 6.28123428139406e-03, 3.87093712592400e-03 
8.86459267269523e-02, 6.82709074460091e-03, 4.25231888422662e-03 
9.52122916696895e-02, 7.50235490859172e-03, 4.63662606062211e-03 
1.01778656612427e-01, 8.62928776320429e-03, 5.21805755008549e-03 
1.08345021555164e-01, 9.51275834591881e-03, 5.80771505644495e-03 
1.14911386497901e-01, 1.00961210129412e-02, 6.33928635458917e-03 
1.21477751440638e-01, 1.05398337690207e-02, 6.89126409624196e-03 
1.28044116383376e-01, 1.09328730858679e-02, 7.34504129755841e-03 
1.34610481326113e-01, 1.18612084224409e-02, 7.69655134319243e-03 
1.41176846268850e-01, 1.30053103400858e-02, 8.31058596958701e-03 
1.47743211211587e-01, 1.42410099855641e-02, 9.11173057423734e-03 
1.54309576154324e-01, 1.53973876607221e-02, 9.82103661467085e-03 
1.60875941097062e-01, 1.67057845550042e-02, 1.06420157477623e-02 
1.67442306039799e-01, 1.81072401734513e-02, 1.16215829763634e-02 
1.74008670982536e-01, 1.92161518173817e-02, 1.25736617172256e-02 
1.80575035925273e-01, 2.02982706338121e-02, 1.36468256502711e-02 
1.87141400868010e-01, 2.19400980279945e-02, 1.49817849146834e-02 
1.93707765810748e-01, 2.36304109104549e-02, 1.61162668328676e-02 
2.00274130753485e-01, 2.51974129587522e-02, 1.69484630200356e-02 
2.06840495696222e-01, 2.74747169015930e-02, 1.84666443002347e-02 
2.13406860638959e-01, 2.99472789731103e-02, 2.01748760657027e-02 
2.19973225581696e-01, 3.19306551719142e-02, 2.16465196538075e-02 
2.26539590524434e-01, 3.40886783741040e-02, 2.34278797608681e-02 
2.33105955467171e-01, 3.66483537579991e-02, 2.56231986307691e-02 
2.39672320409908e-01, 3.93432648158727e-02, 2.74481494288722e-02 
2.46238685352645e-01, 4.23132860411942e-02, 2.93570170909993e-02 
2.52805050295383e-01, 4.68667738076096e-02, 3.25610059215648e-02 
2.59371415238120e-01, 5.12586023973215e-02, 3.57832452318310e-02 
2.65937780180857e-01, 5.61240211784727e-02, 3.95472735250996e-02 
2.72504145123594e-01, 6.21706325493432e-02, 4.42654839288453e-02 
2.79070510066331e-01, 6.78202707733429e-02, 4.87759127843281e-02 
2.85636875009069e-01, 7.31014446063263e-02, 5.32104859275221e-02 
2.92203239951806e-01, 8.06383263005215e-02, 5.94500007769015e-02 
2.98769604894543e-01, 8.84735660362211e-02, 6.60283670514714e-02 
3.05335969837280e-01, 9.57569235818299e-02, 7.22925169886127e-02 
3.11902334780017e-01, 1.08870726657721e-01, 8.36591765739363e-02 
3.18468699722755e-01, 1.18075577240450e-01, 9.18383434002338e-02 
3.25035064665492e-01, 1.25711765600049e-01, 9.82691163217448e-02 
