Strain, Tx, Tz 
-3.52408541488708e-01, -4.05071553373361e+00, 4.32417491371830e+00 
-3.45289177014188e-01, -3.55869378649566e+00, 3.80936274859546e+00 
-3.38169812539669e-01, -3.16936722393462e+00, 3.36430065753759e+00 
-3.31050448065150e-01, -2.77329205909164e+00, 2.92903431318725e+00 
-3.23931083590630e-01, -2.46462135139764e+00, 2.60061456699752e+00 
-3.16811719116111e-01, -2.19776116093236e+00, 2.32328796535890e+00 
-3.09692354641592e-01, -2.00075055003169e+00, 2.10898745091285e+00 
-3.02572990167072e-01, -1.76297286074856e+00, 1.84362362099541e+00 
-2.95453625692553e-01, -1.48586693045739e+00, 1.53152645969366e+00 
-2.88334261218034e-01, -1.27480625179268e+00, 1.31185413164258e+00 
-2.81214896743514e-01, -1.13465504610702e+00, 1.16555971858987e+00 
-2.74095532268995e-01, -1.02383877178617e+00, 1.04588042970622e+00 
-2.66976167794476e-01, -9.32340145995985e-01, 9.42681180907417e-01 
-2.59856803319956e-01, -8.50630559051539e-01, 8.51508123387017e-01 
-2.52737438845437e-01, -7.51710442719562e-01, 7.39261261052837e-01 
-2.45618074370918e-01, -6.44117702109900e-01, 6.19646359421385e-01 
-2.38498709896398e-01, -5.70803696567987e-01, 5.39654433587571e-01 
-2.31379345421879e-01, -5.25101502618192e-01, 4.82196710232437e-01 
-2.24259980947360e-01, -4.74970728402559e-01, 4.24006362902982e-01 
-2.17140616472840e-01, -4.42325259761324e-01, 3.87133870632925e-01 
-2.10021251998321e-01, -4.04089096431945e-01, 3.44945165474799e-01 
-2.02901887523802e-01, -3.47977190183718e-01, 2.80879724040906e-01 
-1.95782523049282e-01, -3.04408978062553e-01, 2.37674096021433e-01 
-1.88663158574763e-01, -2.79091673327621e-01, 2.13510902109168e-01 
-1.81543794100243e-01, -2.55210579538214e-01, 1.88541249353007e-01 
-1.74424429625724e-01, -2.35314190309551e-01, 1.64061077428734e-01 
-1.67305065151205e-01, -2.20913882844795e-01, 1.42903700533515e-01 
-1.60185700676685e-01, -1.97165680146569e-01, 1.19933330228579e-01 
-1.53066336202166e-01, -1.69177574901112e-01, 9.54153029198034e-02 
-1.45946971727647e-01, -1.54981996259252e-01, 8.05350887446400e-02 
