Strain, Tz 
-1.32418214931699e-01, -4.54039162537433e+00 
-1.29743099478533e-01, -4.13693570081684e+00 
-1.27067984025367e-01, -3.75979498146644e+00 
-1.24392868572202e-01, -3.30432677322695e+00 
-1.21717753119036e-01, -3.00340660409323e+00 
-1.19042637665870e-01, -2.77977478027975e+00 
-1.16367522212705e-01, -2.59239196488430e+00 
-1.13692406759539e-01, -2.40117900043095e+00 
-1.11017291306373e-01, -2.20651381931402e+00 
-1.08342175853208e-01, -1.96840627110251e+00 
-1.05667060400042e-01, -1.81797419776840e+00 
-1.02991944946877e-01, -1.67850552245711e+00 
-1.00316829493711e-01, -1.55931144979179e+00 
-9.76417140405453e-02, -1.44739274227998e+00 
-9.49665985873797e-02, -1.34119432524553e+00 
-9.22914831342141e-02, -1.23746785779786e+00 
-8.96163676810485e-02, -1.13411592958480e+00 
-8.69412522278828e-02, -1.03457751565040e+00 
-8.42661367747172e-02, -9.42139726674876e-01 
-8.15910213215516e-02, -8.57342444239032e-01 
-7.89159058683860e-02, -7.75349883789321e-01 
-7.62407904152204e-02, -7.14198287883849e-01 
-7.35656749620547e-02, -6.56631805755284e-01 
-7.08905595088891e-02, -6.00002197613047e-01 
-6.82154440557235e-02, -5.44283103529634e-01 
-6.55403286025578e-02, -4.93694634996614e-01 
-6.28652131493922e-02, -4.45840387118932e-01 
-6.01900976962266e-02, -4.03302370630208e-01 
-5.75149822430610e-02, -3.71634805631978e-01 
-5.48398667898953e-02, -3.40453549677323e-01 
-5.21647513367297e-02, -3.18158818029874e-01 
-4.94896358835641e-02, -2.96919404755738e-01 
-4.68145204303984e-02, -2.76549483667060e-01 
-4.41394049772328e-02, -2.57366594174065e-01 
-4.14642895240672e-02, -2.38299373322936e-01 
-3.87891740709016e-02, -2.21650600083068e-01 
-3.61140586177359e-02, -2.06188073395034e-01 
-3.34389431645703e-02, -1.92862468469102e-01 
-3.07638277114047e-02, -1.78866455221310e-01 
-2.80887122582391e-02, -1.64788632562954e-01 
-2.54135968050734e-02, -1.50795157653395e-01 
-2.27384813519078e-02, -1.31753567311844e-01 
-2.00633658987422e-02, -1.12827307481422e-01 
-1.73882504455766e-02, -9.33401310352559e-02 
-1.47131349924109e-02, -7.50130155262721e-02 
-1.20380195392453e-02, -5.87644168443084e-02 
-9.36290408607968e-03, -4.24841894202667e-02 
-6.68778863291405e-03, -2.93466986507071e-02 
-4.01267317974843e-03, -1.62537696131236e-02 
-1.33755772658282e-03, -4.91358447484925e-03 
1.33755772658281e-03, 4.91358447484923e-03 
4.01267317974844e-03, 1.46306397345185e-02 
6.68778863291408e-03, 2.42356675340549e-02 
9.36290408607968e-03, 3.33239225199923e-02 
1.20380195392453e-02, 4.05430858807196e-02 
1.47131349924110e-02, 4.79136472016196e-02 
1.73882504455766e-02, 5.54957535750301e-02 
2.00633658987422e-02, 6.27542908074067e-02 
2.27384813519078e-02, 7.01772591682652e-02 
2.54135968050735e-02, 7.57972042143177e-02 
2.80887122582391e-02, 8.06592530175283e-02 
3.07638277114047e-02, 8.51920475516281e-02 
3.34389431645703e-02, 8.97518435659962e-02 
3.61140586177360e-02, 9.42733649984692e-02 
3.87891740709016e-02, 9.90310180300636e-02 
4.14642895240672e-02, 1.03836572675425e-01 
4.41394049772328e-02, 1.09368262310886e-01 
4.68145204303985e-02, 1.14949258372247e-01 
4.94896358835641e-02, 1.20961826260684e-01 
5.21647513367297e-02, 1.27364085607493e-01 
5.48398667898954e-02, 1.34160415812462e-01 
5.75149822430610e-02, 1.42816412253543e-01 
6.01900976962266e-02, 1.51604403873256e-01 
6.28652131493922e-02, 1.62311412694775e-01 
6.55403286025578e-02, 1.73879606617313e-01 
6.82154440557235e-02, 1.85145999229703e-01 
7.08905595088891e-02, 1.98229299773958e-01 
7.35656749620547e-02, 2.11349423785688e-01 
7.62407904152204e-02, 2.24510847195958e-01 
7.89159058683860e-02, 2.38479041325009e-01 
8.15910213215516e-02, 2.52928638529551e-01 
8.42661367747172e-02, 2.66611742998918e-01 
8.69412522278829e-02, 2.80002730330438e-01 
8.96163676810485e-02, 2.93788659848670e-01 
9.22914831342141e-02, 3.07020377794635e-01 
9.49665985873797e-02, 3.19974154816611e-01 
9.76417140405454e-02, 3.33582224676828e-01 
1.00316829493711e-01, 3.47336677318233e-01 
1.02991944946877e-01, 3.63110031866275e-01 
1.05667060400042e-01, 3.83239664848146e-01 
1.08342175853208e-01, 4.05903172756174e-01 
1.11017291306373e-01, 4.33719764069919e-01 
1.13692406759539e-01, 4.65492349140162e-01 
1.16367522212705e-01, 4.99009882270360e-01 
1.19042637665870e-01, 5.32047604633027e-01 
1.21717753119036e-01, 5.76448001400867e-01 
1.24392868572202e-01, 6.15432886389248e-01 
1.27067984025367e-01, 6.49802071229601e-01 
1.29743099478533e-01, 6.85550379400855e-01 
1.32418214931699e-01, 7.31971896924555e-01 
