Strain, Tx, Tz 
-3.35835687964864e-01, -4.20828378016091e-01, 1.22068009099650e-01 
-3.29051128612039e-01, -3.73908017189072e-01, 9.83565349440743e-02 
-3.22266569259213e-01, -3.48854114656463e-01, 8.64020204255831e-02 
-3.15482009906388e-01, -3.32799472898377e-01, 7.61973636483777e-02 
-3.08697450553562e-01, -3.21013061173146e-01, 6.85933667531769e-02 
-3.01912891200737e-01, -3.11875488118039e-01, 6.47050791529084e-02 
-2.95128331847911e-01, -3.00730428913989e-01, 6.01285178255648e-02 
-2.88343772495085e-01, -2.88796932843777e-01, 5.29286289644612e-02 
-2.81559213142260e-01, -2.73480742442064e-01, 4.42022959445724e-02 
-2.74774653789434e-01, -2.57183668843883e-01, 3.66028305977772e-02 
-2.67990094436609e-01, -2.42123728504476e-01, 3.02277344887650e-02 
-2.61205535083783e-01, -2.29420074659426e-01, 2.36609066080307e-02 
-2.54420975730958e-01, -2.17708612445925e-01, 1.83989176091746e-02 
-2.47636416378132e-01, -2.06355372679111e-01, 1.28864207260210e-02 
-2.40851857025307e-01, -1.95629605079768e-01, 8.81848390924106e-03 
-2.34067297672481e-01, -1.84920278624324e-01, 4.41298917844545e-03 
-2.27282738319656e-01, -1.73819568625614e-01, -2.46576920567643e-03 
-2.20498178966830e-01, -1.63437043887613e-01, -3.86492088060460e-03 
-2.13713619614004e-01, -1.54687335996571e-01, -6.48467953635855e-03 
-2.06929060261179e-01, -1.51202473571595e-01, -9.59340817014524e-03 
-2.00144500908353e-01, -1.47248850531731e-01, -1.10399793638159e-02 
-1.93359941555528e-01, -1.40100373090190e-01, -1.09585315557825e-02 
-1.86575382202702e-01, -1.30858440772567e-01, -1.25497454006893e-02 
-1.79790822849877e-01, -1.21849376627778e-01, -1.36777172373067e-02 
-1.73006263497051e-01, -1.13937619667747e-01, -1.30708913821967e-02 
-1.66221704144226e-01, -1.08996003675155e-01, -1.43575810865960e-02 
-1.59437144791400e-01, -1.05395498423481e-01, -1.64694598902873e-02 
-1.52652585438575e-01, -9.97697060363479e-02, -1.78224621757123e-02 
-1.45868026085749e-01, -9.16858802188703e-02, -1.92355954962492e-02 
-1.39083466732924e-01, -8.48118526686346e-02, -1.95714926708327e-02 
-1.32298907380098e-01, -8.11813139725873e-02, -1.92178606412445e-02 
-1.25514348027272e-01, -7.79344638055265e-02, -1.80185377143541e-02 
-1.18729788674447e-01, -6.93847260175071e-02, -1.72663570816159e-02 
-1.11945229321621e-01, -6.42243955026991e-02, -1.72530324783568e-02 
-1.05160669968796e-01, -6.51986443896169e-02, -1.72530324783568e-02 
-9.83761106159703e-02, -6.09517900085322e-02, -1.72530324783568e-02 
-9.15915512631448e-02, -4.97311160908137e-02, -1.66145331168994e-02 
-8.48069919103192e-02, -4.57657520128303e-02, -1.52268433779248e-02 
-7.80224325574937e-02, -4.66042994614122e-02, -1.34522179242144e-02 
-7.12378732046682e-02, -4.67454476926180e-02, -1.10576203453159e-02 
-6.44533138518427e-02, -4.17553752421822e-02, -1.10795543967379e-02 
-5.76687544990171e-02, -3.54506687595800e-02, -1.26335878383160e-02 
-5.08841951461915e-02, -3.11546748546846e-02, -1.30236710138437e-02 
-4.40996357933660e-02, -2.73438848886280e-02, -1.13541455745450e-02 
-3.73150764405405e-02, -2.29086004145551e-02, -7.99377321909754e-03 
-3.05305170877149e-02, -1.86759654753228e-02, -7.99377321909754e-03 
-2.37459577348894e-02, -1.37795073509400e-02, -7.99377321909754e-03 
-1.69613983820639e-02, -1.13632470448981e-02, -7.91492533327216e-03 
-1.01768390292383e-02, -8.23541220099809e-03, -5.40930722370388e-03 
-3.39227967641273e-03, -2.65868478883738e-03, -6.46538385951633e-04 
3.39227967641278e-03, 2.65868478883741e-03, 6.46538385951659e-04 
1.01768390292383e-02, 5.69497899374135e-03, 2.46759200751717e-03 
1.69613983820639e-02, 8.74944179083814e-03, 3.98685882283366e-03 
2.37459577348894e-02, 1.30921538195904e-02, 4.30980799332713e-03 
3.05305170877149e-02, 1.73624331982875e-02, 5.33833842565940e-03 
3.73150764405405e-02, 1.93898800158772e-02, 6.07692214189935e-03 
4.40996357933660e-02, 2.56421663545318e-02, 8.96639848365298e-03 
5.08841951461915e-02, 3.37822132084068e-02, 1.43728022100563e-02 
5.76687544990171e-02, 3.60797035205814e-02, 1.78667981417536e-02 
6.44533138518426e-02, 3.73417737694614e-02, 2.11663906623065e-02 
7.12378732046682e-02, 4.32677026343351e-02, 2.21280192374272e-02 
7.80224325574937e-02, 5.00561753976378e-02, 2.25970756150293e-02 
8.48069919103192e-02, 5.36745534489054e-02, 2.38818518935680e-02 
9.15915512631448e-02, 5.98328329430797e-02, 2.93171783971552e-02 
9.83761106159703e-02, 6.99860039337247e-02, 3.56063797790491e-02 
1.05160669968796e-01, 8.05444835239910e-02, 3.88685940513961e-02 
1.11945229321621e-01, 8.92251228542307e-02, 4.45229154797752e-02 
1.18729788674447e-01, 9.73930882712398e-02, 4.99021147949007e-02 
1.25514348027273e-01, 1.07802239704793e-01, 5.33299464163303e-02 
1.32298907380098e-01, 1.20498123089910e-01, 6.10987229289365e-02 
1.39083466732924e-01, 1.33405685572422e-01, 6.80760031115241e-02 
1.45868026085749e-01, 1.42218020636381e-01, 7.26621289768398e-02 
1.52652585438575e-01, 1.47901249039769e-01, 7.52176021751463e-02 
1.59437144791400e-01, 1.61741605779628e-01, 8.14565687762809e-02 
1.66221704144226e-01, 1.77902581298290e-01, 9.13214676199000e-02 
1.73006263497051e-01, 1.94654872404765e-01, 1.02754364447736e-01 
1.79790822849877e-01, 2.16329590055435e-01, 1.16098565784313e-01 
1.86575382202702e-01, 2.33577859438690e-01, 1.23918397569289e-01 
1.93359941555528e-01, 2.49178243945637e-01, 1.30577470856789e-01 
2.00144500908353e-01, 2.69048367752317e-01, 1.40422450483370e-01 
2.06929060261179e-01, 2.95792916675979e-01, 1.54747774252558e-01 
2.13713619614004e-01, 3.21210343442215e-01, 1.72210789230710e-01 
2.20498178966830e-01, 3.51642190651179e-01, 1.92808958205562e-01 
2.27282738319656e-01, 3.91711421791373e-01, 2.16723034738234e-01 
2.34067297672481e-01, 4.30392300981269e-01, 2.39311060884332e-01 
2.40851857025307e-01, 4.66424985950112e-01, 2.60592055365142e-01 
2.47636416378132e-01, 5.01374384973337e-01, 2.83078522417988e-01 
2.54420975730958e-01, 5.47737111598559e-01, 3.13590618894311e-01 
2.61205535083783e-01, 6.02734526787359e-01, 3.47731526905389e-01 
2.67990094436609e-01, 6.59167691932435e-01, 3.82392661964773e-01 
2.74774653789434e-01, 7.39838003154429e-01, 4.33961926809974e-01 
2.81559213142260e-01, 8.26929878742268e-01, 4.89478884251274e-01 
2.88343772495085e-01, 8.90422062374190e-01, 5.32115692479341e-01 
2.95128331847911e-01, 9.41139403621786e-01, 5.65882829163888e-01 
3.01912891200736e-01, 1.00713233555219e+00, 6.11191026209347e-01 
3.08697450553562e-01, 1.08118211700768e+00, 6.63717446748988e-01 
3.15482009906388e-01, 1.18530200500823e+00, 7.36434915443395e-01 
3.22266569259213e-01, 1.27840050576017e+00, 7.98266751834877e-01 
3.29051128612039e-01, 1.37246708356913e+00, 8.57694821613062e-01 
3.35835687964864e-01, 1.54919351340201e+00, 9.70827532421647e-01 
