Strain, Tx, Tz 
-3.90775858121418e-01, -2.30046220057096e+00, 4.91189955776608e-01 
-3.82881396341188e-01, -1.97980779368410e+00, 4.08531693632512e-01 
-3.74986934560957e-01, -1.77232404196100e+00, 3.42379022089828e-01 
-3.67092472780726e-01, -1.57245402521725e+00, 2.84860150576239e-01 
-3.59198011000496e-01, -1.43849200276497e+00, 2.47622238337139e-01 
-3.51303549220265e-01, -1.32559830614267e+00, 2.16881883370756e-01 
-3.43409087440034e-01, -1.20623513369549e+00, 1.87459705698234e-01 
-3.35514625659804e-01, -1.09543938760076e+00, 1.62868544317533e-01 
-3.27620163879573e-01, -1.00110530791834e+00, 1.41703316645714e-01 
-3.19725702099342e-01, -9.01001904449765e-01, 1.19175820815864e-01 
-3.11831240319112e-01, -8.05326162573152e-01, 9.88643358709402e-02 
-3.03936778538881e-01, -7.23053022650834e-01, 8.34043124725150e-02 
-2.96042316758650e-01, -6.45531686924749e-01, 6.88521342320068e-02 
-2.88147854978420e-01, -5.75487100732447e-01, 5.44143732002926e-02 
-2.80253393198189e-01, -5.24982027585995e-01, 4.43544175168426e-02 
-2.72358931417958e-01, -4.87386403235231e-01, 4.04673771222088e-02 
-2.64464469637728e-01, -4.51489358201297e-01, 3.77425559581286e-02 
-2.56570007857497e-01, -4.18517271796980e-01, 3.36291131806258e-02 
-2.48675546077266e-01, -3.81323257444163e-01, 2.78222372792722e-02 
-2.40781084297036e-01, -3.46733467794616e-01, 2.42362062522036e-02 
-2.32886622516805e-01, -3.14899908339514e-01, 2.19298650646957e-02 
-2.24992160736574e-01, -2.95984048909861e-01, 1.95792157930864e-02 
-2.17097698956344e-01, -2.77988077018501e-01, 1.70900245653483e-02 
-2.09203237176113e-01, -2.57651082562891e-01, 1.59814205585896e-02 
-2.01308775395882e-01, -2.38219334021198e-01, 1.39358776321726e-02 
-1.93414313615652e-01, -2.23503775726908e-01, 1.37709556566669e-02 
-1.85519851835421e-01, -2.09401894578584e-01, 1.59542999431448e-02 
-1.77625390055190e-01, -1.90443407637425e-01, 1.61703264618337e-02 
-1.69730928274960e-01, -1.76108905932725e-01, 1.48306263615976e-02 
-1.61836466494729e-01, -1.65646820438845e-01, 1.32192120756084e-02 
-1.53942004714498e-01, -1.55727439011553e-01, 1.27997222548209e-02 
-1.46047542934267e-01, -1.46141922712841e-01, 1.34161568006586e-02 
-1.38153081154037e-01, -1.32388006450169e-01, 1.19441016810593e-02 
-1.30258619373806e-01, -1.20044604647856e-01, 1.05604231653811e-02 
-1.22364157593575e-01, -1.11651423896865e-01, 1.11646112547769e-02 
-1.14469695813345e-01, -1.03341692301877e-01, 1.29585407375531e-02 
-1.06575234033114e-01, -9.73510340974689e-02, 1.32745641672160e-02 
-9.86807722528835e-02, -9.07396906193798e-02, 1.28084721758917e-02 
-9.07863104726527e-02, -7.91505215898241e-02, 1.11408386951940e-02 
-8.28918486924221e-02, -6.75089085155775e-02, 8.99974291941021e-03 
-7.49973869121914e-02, -6.35383129970309e-02, 9.42475869504135e-03 
-6.71029251319607e-02, -5.95197955870888e-02, 9.14747189653972e-03 
-5.92084633517300e-02, -5.53063595885659e-02, 7.58820317283825e-03 
-5.13140015714994e-02, -5.06352616429113e-02, 6.07133398779124e-03 
-4.34195397912687e-02, -4.17901489784274e-02, 4.65236371605343e-03 
-3.55250780110381e-02, -3.00113484306699e-02, 3.72653964516219e-03 
-2.76306162308073e-02, -2.48853922366788e-02, 4.17954824540796e-03 
-1.97361544505767e-02, -1.72332984431866e-02, 4.45960718099723e-03 
-1.18416926703460e-02, -6.15477861227778e-03, 4.38360247668493e-03 
-3.94723089011535e-03, -1.34930586680115e-03, 1.36778723414137e-03 
3.94723089011530e-03, 1.34930586680113e-03, -1.36778723414135e-03 
1.18416926703461e-02, 7.75173186971793e-03, -2.81101617874786e-03 
1.97361544505767e-02, 1.51131043060945e-02, -4.91924417659376e-03 
2.76306162308074e-02, 2.03868997359272e-02, -7.05917419278491e-03 
3.55250780110380e-02, 2.52322986865286e-02, -9.19530737096189e-03 
4.34195397912687e-02, 3.21944760691663e-02, -1.18777019690400e-02 
5.13140015714994e-02, 3.93064138455143e-02, -1.41332543064054e-02 
5.92084633517301e-02, 4.63685683265416e-02, -1.58090199117711e-02 
6.71029251319607e-02, 5.57158000283924e-02, -1.86884692817258e-02 
7.49973869121914e-02, 6.22947931680733e-02, -2.16747932868344e-02 
8.28918486924221e-02, 6.70262119713653e-02, -2.38505686794947e-02 
9.07863104726527e-02, 7.24591236280127e-02, -2.63846963088998e-02 
9.86807722528835e-02, 8.33472256051613e-02, -2.90726025987271e-02 
1.06575234033114e-01, 9.54344353810544e-02, -3.25015320863402e-02 
1.14469695813345e-01, 1.05423861855799e-01, -3.56757766522453e-02 
1.22364157593575e-01, 1.15607834405272e-01, -3.81731446910943e-02 
1.30258619373806e-01, 1.23603534626840e-01, -4.05702697779567e-02 
1.38153081154037e-01, 1.30121888813811e-01, -4.30549687957965e-02 
1.46047542934267e-01, 1.35703997471785e-01, -4.51906715589501e-02 
1.53942004714498e-01, 1.44514337305662e-01, -4.83830228596378e-02 
1.61836466494729e-01, 1.60161285695520e-01, -5.31483695943345e-02 
1.69730928274960e-01, 1.77992226669028e-01, -5.59189829846468e-02 
1.77625390055190e-01, 1.92701464422360e-01, -5.79157927713969e-02 
1.85519851835421e-01, 2.01343586995648e-01, -6.22917402785428e-02 
1.93414313615652e-01, 2.09627839643322e-01, -6.39864893846172e-02 
2.01308775395882e-01, 2.24651627425072e-01, -6.51330882221312e-02 
2.09203237176113e-01, 2.47188909380070e-01, -6.83671611191540e-02 
2.17097698956344e-01, 2.64099681629573e-01, -7.14784067260756e-02 
2.24992160736574e-01, 2.78749693431736e-01, -7.37602157108586e-02 
2.32886622516805e-01, 3.01012595453789e-01, -7.45718884902138e-02 
2.40781084297036e-01, 3.26595600005741e-01, -7.48322023268356e-02 
