Strain, Fx, Fz 
-3.90775858121418e-01, -1.84938757228301e-01, 3.94877429247930e-02 
-3.82881396341188e-01, -1.59160708149852e-01, 3.28426799145049e-02 
-3.74986934560957e-01, -1.42480674381329e-01, 2.75245343438454e-02 
-3.67092472780726e-01, -1.26412723995265e-01, 2.29004772251250e-02 
-3.59198011000496e-01, -1.15643249086282e-01, 1.99068469843992e-02 
-3.51303549220265e-01, -1.06567499027422e-01, 1.74355683679418e-02 
-3.43409087440034e-01, -9.69716548680481e-02, 1.50702606604924e-02 
-3.35514625659804e-01, -8.80645632480006e-02, 1.30933280147751e-02 
-3.27620163879573e-01, -8.04808579141710e-02, 1.13918130317823e-02 
-3.19725702099342e-01, -7.24333451025255e-02, 9.58078258702897e-03 
-3.11831240319112e-01, -6.47417808615808e-02, 7.94790168933662e-03 
-3.03936778538881e-01, -5.81276785969458e-02, 6.70503948829042e-03 
-2.96042316758650e-01, -5.18955833752544e-02, 5.53516077517949e-03 
-2.88147854978420e-01, -4.62645590020829e-02, 4.37448029031793e-03 
-2.80253393198189e-01, -4.22043551616933e-02, 3.56574033301401e-03 
-2.72358931417958e-01, -3.91819677288867e-02, 3.25325338160861e-03 
-2.64464469637728e-01, -3.62961324845187e-02, 3.03419955858587e-03 
-2.56570007857497e-01, -3.36454405143028e-02, 2.70351166681687e-03 
-2.48675546077266e-01, -3.06553393124512e-02, 2.23668529935525e-03 
-2.40781084297036e-01, -2.78745969429448e-02, 1.94839709302715e-03 
-2.32886622516805e-01, -2.53154334312302e-02, 1.76298571228102e-03 
-2.24992160736574e-01, -2.37947496599615e-02, 1.57401231603780e-03 
-2.17097698956344e-01, -2.23480174876714e-02, 1.37390125485748e-03 
-2.09203237176113e-01, -2.07130858293959e-02, 1.28477836154613e-03 
-2.01308775395882e-01, -1.91509287006322e-02, 1.12033307460562e-03 
-1.93414313615652e-01, -1.79679155382376e-02, 1.10707466715076e-03 
-1.85519851835421e-01, -1.68342371089615e-02, 1.28259808102930e-03 
-1.77625390055190e-01, -1.53101264267878e-02, 1.29996488491974e-03 
-1.69730928274960e-01, -1.41577471657436e-02, 1.19226371446156e-03 
-1.61836466494729e-01, -1.33166791887197e-02, 1.06271889718231e-03 
-1.53942004714498e-01, -1.25192402770167e-02, 1.02899527150956e-03 
-1.46047542934267e-01, -1.17486414507307e-02, 1.07855167751855e-03 
-1.38153081154037e-01, -1.06429366145420e-02, 9.60210222343719e-04 
-1.30258619373806e-01, -9.65062585685047e-03, 8.48973539111314e-04 
-1.22364157593575e-01, -8.97588126991679e-03, 8.97545427994023e-04 
-1.14469695813345e-01, -8.30784532753253e-03, 1.04176300697337e-03 
-1.06575234033114e-01, -7.82624433316372e-03, 1.06716876253083e-03 
-9.86807722528835e-02, -7.29474520827318e-03, 1.02969869516428e-03 
-9.07863104726527e-02, -6.36306873164914e-03, 8.95634304384038e-04 
-8.28918486924221e-02, -5.42717617338431e-03, 7.23507332777226e-04 
-7.49973869121914e-02, -5.10797205845731e-03, 7.57675201011764e-04 
-6.71029251319607e-02, -4.78491540683724e-03, 7.35383560706621e-04 
-5.92084633517300e-02, -4.44618886004399e-03, 6.10030829470812e-04 
-5.13140015714994e-02, -4.07066995399692e-03, 4.88086681946514e-04 
-4.34195397912687e-02, -3.35959365667373e-03, 3.74012823860967e-04 
-3.55250780110381e-02, -2.41267232303842e-03, 2.99583975153879e-04 
-2.76306162308073e-02, -2.00058645269108e-03, 3.36002242544837e-04 
-1.97361544505767e-02, -1.38541932844465e-03, 3.58516740494729e-04 
-1.18416926703460e-02, -4.94794962198236e-04, 3.52406570305655e-04 
-3.94723089011535e-03, -1.08473397243878e-04, 1.09959151327093e-04 
3.94723089011530e-03, 1.08473397243877e-04, -1.09959151327091e-04 
1.18416926703461e-02, 6.23177228470364e-04, -2.25983212641898e-04 
1.97361544505767e-02, 1.21497268137555e-03, -3.95467877844726e-04 
2.76306162308074e-02, 1.63894364357066e-03, -5.67501131706364e-04 
3.55250780110380e-02, 2.02847495600741e-03, -7.39229150166368e-04 
4.34195397912687e-02, 2.58817832015242e-03, -9.54872216695060e-04 
5.13140015714994e-02, 3.15992122186859e-03, -1.13620058020054e-03 
5.92084633517301e-02, 3.72766194490733e-03, -1.27091872874710e-03 
6.71029251319607e-02, 4.47910459588253e-03, -1.50240342249650e-03 
7.49973869121914e-02, 5.00800301236775e-03, -1.74247998191519e-03 
8.28918486924221e-02, 5.38837123280200e-03, -1.91739491728194e-03 
9.07863104726527e-02, 5.82513386670320e-03, -2.12111850566507e-03 
9.86807722528835e-02, 6.70045016085013e-03, -2.33720466811687e-03 
1.06575234033114e-01, 7.67216512915373e-03, -2.61286316748506e-03 
1.14469695813345e-01, 8.47523510231138e-03, -2.86804703662730e-03 
1.22364157593575e-01, 9.29394502350867e-03, -3.06881544800645e-03 
1.30258619373806e-01, 9.93673535572094e-03, -3.26152512798950e-03 
1.38153081154037e-01, 1.04607588855199e-02, -3.46127505143168e-03 
1.46047542934267e-01, 1.09095157647517e-02, -3.63296846796712e-03 
1.53942004714498e-01, 1.16177966046768e-02, -3.88960797373200e-03 
1.61836466494729e-01, 1.28756860796343e-02, -4.27270372842774e-03 
1.69730928274960e-01, 1.43091510863765e-02, -4.49543888010172e-03 
1.77625390055190e-01, 1.54916561278424e-02, -4.65596641247814e-03 
1.85519851835421e-01, 1.61864136457542e-02, -5.00775758447261e-03 
1.93414313615652e-01, 1.68524012846060e-02, -5.14400185460815e-03 
2.01308775395882e-01, 1.80601936319564e-02, -5.23617922835357e-03 
2.09203237176113e-01, 1.98720108028826e-02, -5.49617281669103e-03 
2.17097698956344e-01, 2.12315016055646e-02, -5.74629207352267e-03 
2.24992160736574e-01, 2.24092453543641e-02, -5.92973126142734e-03 
2.32886622516805e-01, 2.41990045737210e-02, -5.99498325950527e-03 
2.40781084297036e-01, 2.62556734756615e-02, -6.01591040945897e-03 
2.48675546077266e-01, 2.82801181878998e-02, -6.10520486625249e-03 
2.56570007857497e-01, 3.11089332055460e-02, -6.19139588427139e-03 
2.64464469637728e-01, 3.35057102752495e-02, -6.17470828127606e-03 
2.72358931417958e-01, 3.56444822355712e-02, -5.92255587324050e-03 
2.80253393198189e-01, 3.83359589558428e-02, -5.48760402022156e-03 
2.88147854978420e-01, 4.20265431708780e-02, -4.91857315415552e-03 
2.96042316758650e-01, 4.55505701057228e-02, -4.44945653086984e-03 
3.03936778538881e-01, 4.89137089201549e-02, -3.97080263593973e-03 
3.11831240319112e-01, 5.36715242870854e-02, -3.20242297262721e-03 
3.19725702099342e-01, 6.13065500346252e-02, -1.68277749082781e-03 
3.27620163879573e-01, 6.91313203718693e-02, 1.94698935978061e-04 
3.35514625659804e-01, 7.50657963385578e-02, 1.55419268615399e-03 
3.43409087440034e-01, 8.17187444154411e-02, 3.22447657347849e-03 
3.51303549220265e-01, 9.03705881363408e-02, 5.95899129178244e-03 
3.59198011000496e-01, 1.00788513146834e-01, 9.17983324893381e-03 
3.67092472780726e-01, 1.10325707483031e-01, 1.19312248128281e-02 
3.74986934560957e-01, 1.18712217716610e-01, 1.47680118530746e-02 
3.82881396341188e-01, 1.32900726147736e-01, 1.96565935206741e-02 
3.90775858121418e-01, 1.47288874720562e-01, 2.49678433381337e-02 
