Strain, Fz 
-1.32418214931699e-01, -3.65011163547093e-01 
-1.29743099478533e-01, -3.32576534860068e-01 
-1.27067984025367e-01, -3.02257438150050e-01 
-1.24392868572202e-01, -2.65641437953261e-01 
-1.21717753119036e-01, -2.41449863716263e-01 
-1.19042637665870e-01, -2.23471654136250e-01 
-1.16367522212705e-01, -2.08407574840978e-01 
-1.13692406759539e-01, -1.93035582202645e-01 
-1.11017291306373e-01, -1.77386058962293e-01 
-1.08342175853208e-01, -1.58244116946473e-01 
-1.05667060400042e-01, -1.46150581706997e-01 
-1.02991944946877e-01, -1.34938415961372e-01 
-1.00316829493711e-01, -1.25356166071661e-01 
-9.76417140405453e-02, -1.16358797337372e-01 
-9.49665985873797e-02, -1.07821294195138e-01 
-9.22914831342141e-02, -9.94825160240856e-02 
-8.96163676810485e-02, -9.11738478111812e-02 
-8.69412522278828e-02, -8.31717556381671e-02 
-8.42661367747172e-02, -7.57404969068466e-02 
-8.15910213215516e-02, -6.89234737772643e-02 
-7.89159058683860e-02, -6.23319278575911e-02 
-7.62407904152204e-02, -5.74158287595584e-02 
-7.35656749620547e-02, -5.27879441282788e-02 
-7.08905595088891e-02, -4.82353766705081e-02 
-6.82154440557235e-02, -4.37560072589544e-02 
-6.55403286025578e-02, -3.96890990966478e-02 
-6.28652131493922e-02, -3.58420004012652e-02 
-6.01900976962266e-02, -3.24222841797037e-02 
-5.75149822430610e-02, -2.98764652943659e-02 
-5.48398667898953e-02, -2.73697417656594e-02 
-5.21647513367297e-02, -2.55774236990577e-02 
-4.94896358835641e-02, -2.38699447871233e-02 
-4.68145204303984e-02, -2.22323660909623e-02 
-4.41394049772328e-02, -2.06902152388414e-02 
-4.14642895240672e-02, -1.91573632201775e-02 
-3.87891740709016e-02, -1.78189350418780e-02 
-3.61140586177359e-02, -1.65758715963736e-02 
-3.34389431645703e-02, -1.55045995651681e-02 
-3.07638277114047e-02, -1.43794320681516e-02 
-2.80887122582391e-02, -1.32476877490010e-02 
-2.54135968050734e-02, -1.21227243140717e-02 
-2.27384813519078e-02, -1.05919327833338e-02 
-2.00633658987422e-02, -9.07041290304645e-03 
-1.73882504455766e-02, -7.50379981418629e-03 
-1.47131349924109e-02, -6.03044634418807e-03 
-1.20380195392453e-02, -4.72418899894764e-03 
-9.36290408607968e-03, -3.41538895587408e-03 
-6.68778863291405e-03, -2.35923979792764e-03 
-4.01267317974843e-03, -1.30667304673824e-03 
-1.33755772658282e-03, -3.95012883102081e-04 
1.33755772658281e-03, 3.95012883102079e-04 
4.01267317974844e-03, 1.17618638953741e-03 
6.68778863291408e-03, 1.94835378439774e-03 
9.36290408607968e-03, 2.67897677922722e-03 
1.20380195392453e-02, 3.25933976012281e-03 
1.47131349924110e-02, 3.85187392583260e-03 
1.73882504455766e-02, 4.46141462140382e-03 
2.00633658987422e-02, 5.04494294658904e-03 
2.27384813519078e-02, 5.64169021905518e-03 
2.54135968050735e-02, 6.09348884119743e-03 
2.80887122582391e-02, 6.48435866858513e-03 
3.07638277114047e-02, 6.84875908677048e-03 
3.34389431645703e-02, 7.21533020795757e-03 
3.61140586177360e-02, 7.57882435895693e-03 
3.87891740709016e-02, 7.96130160147287e-03 
4.14642895240672e-02, 8.34762975052278e-03 
4.41394049772328e-02, 8.79233334369677e-03 
4.68145204303985e-02, 9.24100077906168e-03 
4.94896358835641e-02, 9.72436313674891e-03 
5.21647513367297e-02, 1.02390535701576e-02 
5.48398667898954e-02, 1.07854241479954e-02 
5.75149822430610e-02, 1.14812970138868e-02 
6.01900976962266e-02, 1.21877812361788e-02 
6.28652131493922e-02, 1.30485390893583e-02 
6.55403286025578e-02, 1.39785293351790e-02 
6.82154440557235e-02, 1.48842571700743e-02 
7.08905595088891e-02, 1.59360498674281e-02 
7.35656749620547e-02, 1.69908028769790e-02 
7.62407904152204e-02, 1.80488760277775e-02 
7.89159058683860e-02, 1.91718070902001e-02 
8.15910213215516e-02, 2.03334391086677e-02 
8.42661367747172e-02, 2.14334512431691e-02 
8.69412522278829e-02, 2.25099794967245e-02 
8.96163676810485e-02, 2.36182579425543e-02 
9.22914831342141e-02, 2.46819822116663e-02 
9.49665985873797e-02, 2.57233622540170e-02 
9.76417140405454e-02, 2.68173422062196e-02 
1.00316829493711e-01, 2.79230901629674e-02 
1.02991944946877e-01, 2.91911416817936e-02 
1.05667060400042e-01, 3.08094031364721e-02 
1.08342175853208e-01, 3.26313678642143e-02 
1.11017291306373e-01, 3.48675992731089e-02 
1.13692406759539e-01, 3.74218609320759e-02 
1.16367522212705e-01, 4.01164024554788e-02 
1.19042637665870e-01, 4.27723710316583e-02 
1.21717753119036e-01, 4.63418077286185e-02 
1.24392868572202e-01, 4.94758806026045e-02 
1.27067984025367e-01, 5.22388881102901e-02 
1.29743099478533e-01, 5.51127661007935e-02 
1.32418214931699e-01, 5.88446847375588e-02 
