Strain, Tx, Tz 
-3.77875522291294e-01, -8.98554144992815e+00, 7.75527424287480e+00 
-3.70241673356116e-01, -7.78127074116837e+00, 6.76431319773182e+00 
-3.62607824420938e-01, -6.93445522013494e+00, 6.04377025665953e+00 
-3.54973975485761e-01, -6.33530827942207e+00, 5.51834227393930e+00 
-3.47340126550583e-01, -5.54854147893983e+00, 4.84107244480999e+00 
-3.39706277615406e-01, -5.08773824271001e+00, 4.44715565696118e+00 
-3.32072428680228e-01, -4.64640610041169e+00, 4.06466331359700e+00 
-3.24438579745050e-01, -4.11142902269613e+00, 3.58953815215418e+00 
-3.16804730809873e-01, -3.64512944718534e+00, 3.18266616686626e+00 
-3.09170881874695e-01, -3.22660170063813e+00, 2.82751948823287e+00 
-3.01537032939517e-01, -2.79800590938331e+00, 2.46365046252267e+00 
-2.93903184004340e-01, -2.50655768484663e+00, 2.21633434827395e+00 
-2.86269335069162e-01, -2.31020202286970e+00, 2.04981116351915e+00 
-2.78635486133984e-01, -2.08943246456761e+00, 1.85130088474743e+00 
-2.71001637198807e-01, -1.84495700873007e+00, 1.62522401310851e+00 
-2.63367788263629e-01, -1.63334120611193e+00, 1.43668676036728e+00 
-2.55733939328451e-01, -1.43567506850101e+00, 1.26622367989617e+00 
-2.48100090393274e-01, -1.25234383747247e+00, 1.10976973137906e+00 
-2.40466241458096e-01, -1.14188835958803e+00, 1.01277621121766e+00 
-2.32832392522918e-01, -1.04504481912196e+00, 9.26765528986754e-01 
-2.25198543587741e-01, -9.52851248555406e-01, 8.43430898669834e-01 
-2.17564694652563e-01, -8.44832597485749e-01, 7.47496470700627e-01 
-2.09930845717385e-01, -7.30195602060414e-01, 6.46704366510540e-01 
-2.02296996782208e-01, -6.44780057161862e-01, 5.67975131188446e-01 
-1.94663147847030e-01, -5.85389641655723e-01, 5.10993278932733e-01 
-1.87029298911852e-01, -5.41346058997124e-01, 4.70104065986370e-01 
-1.79395449976675e-01, -4.96193579354860e-01, 4.28543163749207e-01 
-1.71761601041497e-01, -4.45761984437196e-01, 3.83570715225993e-01 
-1.64127752106319e-01, -3.87702039718048e-01, 3.33618800760131e-01 
-1.56493903171142e-01, -3.37462324634383e-01, 2.88412832389523e-01 
-1.48860054235964e-01, -3.01451497278217e-01, 2.55879754328798e-01 
-1.41226205300787e-01, -2.73670541255298e-01, 2.29870980475559e-01 
-1.33592356365609e-01, -2.50561261267107e-01, 2.07778563546606e-01 
-1.25958507430431e-01, -2.19133654043153e-01, 1.83232170731122e-01 
-1.18324658495254e-01, -1.90497531268032e-01, 1.59765334208423e-01 
-1.10690809560076e-01, -1.66993665898083e-01, 1.38624973776179e-01 
-1.03056960624898e-01, -1.45023396383882e-01, 1.18634564615518e-01 
-9.54231116897206e-02, -1.24611271317182e-01, 9.99181269681689e-02 
-8.77892627545430e-02, -1.07092063399883e-01, 8.44080636909361e-02 
-8.01554138193654e-02, -9.75764312090159e-02, 7.67761396923937e-02 
-7.25215648841877e-02, -8.75883433705722e-02, 7.10840183400785e-02 
-6.48877159490100e-02, -6.72294147248428e-02, 5.61043854399158e-02 
-5.72538670138323e-02, -5.31630431238883e-02, 4.01364802602779e-02 
-4.96200180786547e-02, -4.74839479652843e-02, 3.51174375964302e-02 
-4.19861691434771e-02, -3.94076468471117e-02, 3.04552003072050e-02 
-3.43523202082995e-02, -3.02720109227153e-02, 2.55997704957883e-02 
-2.67184712731218e-02, -2.34413369070398e-02, 2.00545752117190e-02 
-1.90846223379441e-02, -1.60639958149363e-02, 1.39702206136574e-02 
-1.14507734027665e-02, -7.40979865497273e-03, 7.42088366051135e-03 
-3.81692446758880e-03, -2.16290017443062e-03, 2.22696544631044e-03 
3.81692446758886e-03, 2.16290017443065e-03, -2.22696544631052e-03 
1.14507734027665e-02, 1.12142602134609e-02, -7.59899928068673e-03 
1.90846223379442e-02, 1.87107230038598e-02, -1.35003037187489e-02 
2.67184712731218e-02, 2.43131356691239e-02, -1.86870599009898e-02 
3.43523202082994e-02, 3.02790982000314e-02, -2.33332908942579e-02 
4.19861691434771e-02, 3.53836218653927e-02, -2.72764816663155e-02 
4.96200180786547e-02, 3.72004817029308e-02, -3.12916540558459e-02 
5.72538670138324e-02, 4.27989957252629e-02, -3.47711011170852e-02 
6.48877159490100e-02, 5.12500347668345e-02, -3.78628314709854e-02 
7.25215648841877e-02, 5.93058895250299e-02, -4.18356941696022e-02 
8.01554138193653e-02, 6.75165417243377e-02, -4.48449422485836e-02 
8.77892627545430e-02, 7.37800202206070e-02, -4.38747912829261e-02 
9.54231116897206e-02, 7.91152362326822e-02, -4.81036287985558e-02 
1.03056960624898e-01, 8.58830150708556e-02, -5.39916516663597e-02 
1.10690809560076e-01, 9.45807856102214e-02, -5.65303668095232e-02 
1.18324658495254e-01, 9.89073775961706e-02, -5.77832370590866e-02 
1.25958507430431e-01, 1.02188814879385e-01, -6.01976078149895e-02 
1.33592356365609e-01, 1.08245503400277e-01, -6.06288408810763e-02 
1.41226205300787e-01, 1.15069389629218e-01, -5.98126402605972e-02 
1.48860054235964e-01, 1.21431996145087e-01, -5.97453488923715e-02 
1.56493903171142e-01, 1.28376690102937e-01, -5.98961210565120e-02 
1.64127752106319e-01, 1.39255708538897e-01, -6.09323091639491e-02 
1.71761601041497e-01, 1.51823174152885e-01, -5.82371135739807e-02 
1.79395449976675e-01, 1.59523653328690e-01, -5.43676789890811e-02 
1.87029298911852e-01, 1.63034772947411e-01, -5.29795873773872e-02 
1.94663147847030e-01, 1.77331470018412e-01, -4.86121690347546e-02 
2.02296996782208e-01, 2.02318309437030e-01, -4.12438166180912e-02 
2.09930845717385e-01, 2.17074082072426e-01, -3.43380094625097e-02 
2.17564694652563e-01, 2.28401996746803e-01, -2.83719081020167e-02 
2.25198543587741e-01, 2.34253238965416e-01, -1.89949754886947e-02 
2.32832392522918e-01, 2.46826547785550e-01, -1.07710300419641e-02 
2.40466241458096e-01, 2.65169839246837e-01, -4.62119093970449e-03 
