Strain, Fz 
-1.27972842096023e-01, -1.84357144509613e-01 
-1.25387532154689e-01, -1.74948961049032e-01 
-1.22802222213355e-01, -1.61115253814523e-01 
-1.20216912272022e-01, -1.42603461642429e-01 
-1.17631602330688e-01, -1.32129338916470e-01 
-1.15046292389354e-01, -1.23133233997298e-01 
-1.12460982448020e-01, -1.17021051288220e-01 
-1.09875672506686e-01, -1.11606667859924e-01 
-1.07290362565353e-01, -1.06836630211609e-01 
-1.04705052624019e-01, -1.02135634432595e-01 
-1.02119742682685e-01, -9.70642024670273e-02 
-9.95344327413512e-02, -9.09640763348218e-02 
-9.69491228000174e-02, -8.45593413777654e-02 
-9.43638128586836e-02, -7.79104729826375e-02 
-9.17785029173498e-02, -7.27320789619560e-02 
-8.91931929760160e-02, -6.84179134182559e-02 
-8.66078830346822e-02, -6.41510056656555e-02 
-8.40225730933484e-02, -5.98253704569167e-02 
-8.14372631520146e-02, -5.54056034030665e-02 
-7.88519532106808e-02, -5.15217717029588e-02 
-7.62666432693470e-02, -4.80339748725495e-02 
-7.36813333280132e-02, -4.49537076528195e-02 
-7.10960233866794e-02, -4.26414162902291e-02 
-6.85107134453456e-02, -4.03466209484852e-02 
-6.59254035040118e-02, -3.83136908335448e-02 
-6.33400935626780e-02, -3.64167043783586e-02 
-6.07547836213442e-02, -3.47103812526539e-02 
-5.81694736800104e-02, -3.30225212860242e-02 
-5.55841637386766e-02, -3.13506567076666e-02 
-5.29988537973428e-02, -2.91045749334314e-02 
-5.04135438560090e-02, -2.67780632950756e-02 
-4.78282339146752e-02, -2.42440281493364e-02 
-4.52429239733414e-02, -2.16804218566106e-02 
-4.26576140320076e-02, -1.99664355239590e-02 
-4.00723040906738e-02, -1.84393250142219e-02 
-3.74869941493400e-02, -1.70940782642126e-02 
-3.49016842080063e-02, -1.57665003549261e-02 
-3.23163742666725e-02, -1.45755306536406e-02 
-2.97310643253387e-02, -1.34870610486177e-02 
-2.71457543840049e-02, -1.23945837976342e-02 
-2.45604444426711e-02, -1.11965010230800e-02 
-2.19751345013373e-02, -9.98396789937457e-03 
-1.93898245600035e-02, -8.79675101894013e-03 
-1.68045146186697e-02, -7.53559787219053e-03 
-1.42192046773359e-02, -6.10922207479917e-03 
-1.16338947360021e-02, -5.01756680108064e-03 
-9.04858479466830e-03, -3.82651654034912e-03 
-6.46327485333451e-03, -2.62424279975923e-03 
-3.87796491200071e-03, -1.50946916807179e-03 
-1.29265497066690e-03, -4.84294163457584e-04 
1.29265497066687e-03, 4.84294163457574e-04 
3.87796491200067e-03, 1.37669634527365e-03 
6.46327485333446e-03, 2.26113122964111e-03 
9.04858479466826e-03, 3.09588423115104e-03 
1.16338947360021e-02, 3.96252796328925e-03 
1.42192046773359e-02, 4.88470568159001e-03 
1.68045146186696e-02, 5.80087441284679e-03 
1.93898245600034e-02, 6.71194549811450e-03 
2.19751345013372e-02, 7.80997823681500e-03 
2.45604444426710e-02, 8.87382875801809e-03 
2.71457543840048e-02, 9.98454141453685e-03 
2.97310643253386e-02, 1.11189578921641e-02 
3.23163742666724e-02, 1.20950937269747e-02 
3.49016842080062e-02, 1.30263546062782e-02 
3.74869941493400e-02, 1.40368433314152e-02 
4.00723040906738e-02, 1.50765776004909e-02 
4.26576140320076e-02, 1.61273941367971e-02 
4.52429239733414e-02, 1.72413770060530e-02 
4.78282339146752e-02, 1.84141979992446e-02 
5.04135438560090e-02, 1.97287298434588e-02 
5.29988537973428e-02, 2.11071752428684e-02 
5.55841637386766e-02, 2.25194549149136e-02 
5.81694736800104e-02, 2.44846349579048e-02 
6.07547836213442e-02, 2.69602109887298e-02 
6.33400935626780e-02, 2.94879486810349e-02 
6.59254035040118e-02, 3.23721933864804e-02 
6.85107134453456e-02, 3.52969244017849e-02 
7.10960233866794e-02, 3.81374085824687e-02 
7.36813333280132e-02, 4.09051731809897e-02 
7.62666432693470e-02, 4.52093619278151e-02 
7.88519532106808e-02, 5.10693377486989e-02 
8.14372631520146e-02, 5.82985812530308e-02 
8.40225730933484e-02, 6.58820807170761e-02 
8.66078830346821e-02, 7.36372811544180e-02 
8.91931929760159e-02, 8.07780615601627e-02 
9.17785029173497e-02, 8.79188419659074e-02 
9.43638128586835e-02, 9.45817214912834e-02 
9.69491228000173e-02, 1.01080310213883e-01 
9.95344327413511e-02, 1.08128845314434e-01 
1.02119742682685e-01, 1.15109107266785e-01 
1.04705052624019e-01, 1.22316979502334e-01 
1.07290362565353e-01, 1.30288719263649e-01 
1.09875672506686e-01, 1.43161297430726e-01 
1.12460982448020e-01, 1.61398588635597e-01 
1.15046292389354e-01, 1.80432065973031e-01 
1.17631602330688e-01, 1.93111746852853e-01 
1.20216912272021e-01, 2.06336728981326e-01 
1.22802222213355e-01, 2.19888453016841e-01 
1.25387532154689e-01, 2.34581850982738e-01 
1.27972842096023e-01, 2.60644903745183e-01 
