Strain, Fx, Fz 
-3.23013622253715e-01, -5.81047871321072e-01, 7.69998669123945e-01 
-3.16488094531418e-01, -5.11744350680360e-01, 6.89357652013468e-01 
-3.09962566809121e-01, -4.57934750432826e-01, 6.12911069935370e-01 
-3.03437039086823e-01, -4.04595903034205e-01, 5.46183538224262e-01 
-2.96911511364526e-01, -3.60772089405348e-01, 4.90817716312143e-01 
-2.90385983642229e-01, -3.22255783461884e-01, 4.40971559873646e-01 
-2.83860455919932e-01, -2.78301045548484e-01, 3.82725251986416e-01 
-2.77334928197634e-01, -2.47505832544740e-01, 3.42433903572005e-01 
-2.70809400475337e-01, -2.20858848477767e-01, 3.08335943837295e-01 
-2.64283872753040e-01, -1.97661322245648e-01, 2.77791954332912e-01 
-2.57758345030742e-01, -1.74296640901469e-01, 2.46146544673352e-01 
-2.51232817308445e-01, -1.49328513677170e-01, 2.11878870846657e-01 
-2.44707289586148e-01, -1.33070313387819e-01, 1.89398836049393e-01 
-2.38181761863851e-01, -1.21254088710832e-01, 1.73042698752305e-01 
-2.31656234141553e-01, -1.06979030922337e-01, 1.53910315150105e-01 
-2.25130706419256e-01, -9.10352855598730e-02, 1.31855946767646e-01 
-2.18605178696959e-01, -7.85079706295264e-02, 1.13863422811469e-01 
-2.12079650974661e-01, -6.90374101317727e-02, 1.00567395291021e-01 
-2.05554123252364e-01, -6.28487337231742e-02, 9.16910002966999e-02 
-1.99028595530067e-01, -5.79927521874853e-02, 8.43927033675649e-02 
-1.92503067807770e-01, -5.34320837363180e-02, 7.75624452784355e-02 
-1.85977540085472e-01, -4.89286666970583e-02, 7.09834061774618e-02 
-1.79452012363175e-01, -4.42282722754592e-02, 6.39562170684614e-02 
-1.72926484640878e-01, -3.89606992744547e-02, 5.62926538160822e-02 
-1.66400956918581e-01, -3.50661852373090e-02, 5.08827866882466e-02 
-1.59875429196283e-01, -3.09174092759722e-02, 4.46483399061343e-02 
-1.53349901473986e-01, -2.64141030735396e-02, 3.72905061084019e-02 
-1.46824373751689e-01, -2.37264769710594e-02, 3.30890606421864e-02 
-1.40298846029391e-01, -2.13515780773891e-02, 2.94737528499497e-02 
-1.33773318307094e-01, -1.78208583859222e-02, 2.42603527707272e-02 
-1.27247790584797e-01, -1.53904186606601e-02, 2.06380161765597e-02 
-1.20722262862500e-01, -1.41174822265925e-02, 1.85726371001770e-02 
-1.14196735140202e-01, -1.31630600764333e-02, 1.68369852824637e-02 
-1.07671207417905e-01, -1.22008919093256e-02, 1.51564488695682e-02 
-1.01145679695608e-01, -1.10696889507622e-02, 1.36454826896226e-02 
-9.46201519733105e-02, -9.55825343144183e-03, 1.17055162768505e-02 
-8.80946242510133e-02, -8.41945375209839e-03, 9.99500285155433e-03 
-8.15690965287160e-02, -7.80274001305043e-03, 9.09759731202513e-03 
-7.50435688064187e-02, -7.05541413291109e-03, 7.97124309088355e-03 
-6.85180410841214e-02, -5.94959546051296e-03, 6.30380960893114e-03 
-6.19925133618241e-02, -5.24016170179597e-03, 5.24076030738750e-03 
-5.54669856395269e-02, -4.72006969452360e-03, 4.54408225970794e-03 
-4.89414579172296e-02, -4.05155548509783e-03, 3.78242076301427e-03 
-4.24159301949323e-02, -3.41015223447134e-03, 3.09573984334088e-03 
-3.58904024726350e-02, -2.90450065621704e-03, 2.42327153185938e-03 
-2.93648747503378e-02, -2.40229715071793e-03, 1.58632749702123e-03 
-2.28393470280405e-02, -1.94450454476910e-03, 1.09642092358217e-03 
-1.63138193057432e-02, -1.25267128597472e-03, 6.74603853671602e-04 
-9.78829158344595e-03, -7.33557045045952e-04, 3.88554576594477e-04 
-3.26276386114870e-03, -3.57669413306221e-04, 1.47607655012029e-04 
3.26276386114860e-03, 3.57669413306209e-04, -1.47607655012024e-04 
9.78829158344591e-03, 9.08386656507781e-04, -4.11084246828036e-04 
1.63138193057432e-02, 1.23615399574422e-03, -5.86301564471621e-04 
2.28393470280404e-02, 1.69225433521838e-03, -8.04701015803893e-04 
2.93648747503378e-02, 2.21205548797748e-03, -1.12116415432875e-03 
3.58904024726350e-02, 2.62788499713308e-03, -1.34642031601064e-03 
4.24159301949323e-02, 3.15189015650156e-03, -1.53721570998772e-03 
4.89414579172295e-02, 3.85280630932435e-03, -1.71848193537118e-03 
5.54669856395268e-02, 4.34726201689492e-03, -1.73419353034479e-03 
6.19925133618241e-02, 4.66752176861904e-03, -1.65031440013690e-03 
6.85180410841214e-02, 5.01602710161840e-03, -1.78133610282821e-03 
7.50435688064187e-02, 5.46457033979045e-03, -1.92907045800455e-03 
8.15690965287160e-02, 6.10409331025044e-03, -2.04115794610426e-03 
8.80946242510132e-02, 6.82747653681913e-03, -2.09741060166199e-03 
9.46201519733105e-02, 7.47776204762958e-03, -2.01974947767785e-03 
1.01145679695608e-01, 8.19179527746964e-03, -1.74083153116136e-03 
1.07671207417905e-01, 8.90086849097775e-03, -1.66272228989318e-03 
1.14196735140202e-01, 9.45596143015791e-03, -1.69502208415141e-03 
1.20722262862500e-01, 9.82453569064954e-03, -1.59800264455977e-03 
1.27247790584797e-01, 1.02480160133869e-02, -1.36009814289998e-03 
1.33773318307094e-01, 1.11925094553269e-02, -6.04421945857409e-04 
1.40298846029391e-01, 1.25605291929208e-02, 1.90567809894666e-04 
1.46824373751689e-01, 1.35113470294850e-02, 5.88978225905314e-04 
1.53349901473986e-01, 1.44160050068625e-02, 9.81477211257279e-04 
1.59875429196283e-01, 1.54490281539199e-02, 1.61831247065621e-03 
1.66400956918581e-01, 1.64587494042941e-02, 2.47644324920821e-03 
1.72926484640878e-01, 1.77249488582419e-02, 3.52936664694836e-03 
1.79452012363175e-01, 1.91605269684407e-02, 4.69974995009993e-03 
