Strain, Fx, Fz 
-4.44597683255052e-01, -9.48880201757797e-02, 4.38803158482012e-02 
-4.35615911876162e-01, -8.53896576838443e-02, 3.92039158653880e-02 
-4.26634140497272e-01, -7.38553185192352e-02, 3.34053212918532e-02 
-4.17652369118382e-01, -6.69515077501210e-02, 2.98914726993085e-02 
-4.08670597739492e-01, -6.11784115560784e-02, 2.73693269993782e-02 
-3.99688826360602e-01, -5.57026586731680e-02, 2.46952190114224e-02 
-3.90707054981712e-01, -4.85591607359666e-02, 2.13731144647383e-02 
-3.81725283602822e-01, -4.37831026168019e-02, 1.90524565893661e-02 
-3.72743512223932e-01, -3.82970483602635e-02, 1.65336552425023e-02 
-3.63761740845042e-01, -3.43060572454131e-02, 1.49142536187453e-02 
-3.54779969466152e-01, -3.16490099700086e-02, 1.37194893836446e-02 
-3.45798198087262e-01, -2.95064507075670e-02, 1.24212238536193e-02 
-3.36816426708372e-01, -2.74295856943469e-02, 1.18211620408620e-02 
-3.27834655329482e-01, -2.50383865429880e-02, 1.05668994386408e-02 
-3.18852883950593e-01, -2.26942819849684e-02, 9.29107678594130e-03 
-3.09871112571703e-01, -2.16571270532951e-02, 9.47211010083126e-03 
-3.00889341192813e-01, -1.98570707509109e-02, 8.71886424635238e-03 
-2.91907569813923e-01, -1.81127172290888e-02, 7.84523401040794e-03 
-2.82925798435033e-01, -1.65215352639276e-02, 6.99892748847973e-03 
-2.73944027056143e-01, -1.52155068175605e-02, 6.34527295738548e-03 
-2.64962255677253e-01, -1.39215747066078e-02, 5.86668990864667e-03 
-2.55980484298363e-01, -1.29380827600541e-02, 5.50632778325547e-03 
-2.46998712919473e-01, -1.18357947299916e-02, 4.83692724281827e-03 
-2.38016941540583e-01, -1.07255485656802e-02, 4.22293112616997e-03 
-2.29035170161693e-01, -1.00080976044698e-02, 3.94679316658557e-03 
-2.20053398782803e-01, -9.20867657979703e-03, 3.71506331808306e-03 
-2.11071627403913e-01, -8.46307822391593e-03, 3.39577649328447e-03 
