Strain, Tx, Tz 
-4.44519917788991e-01, -1.56367856380295e+00, 5.60235415938685e-01 
-4.35539717429618e-01, -1.33609033353387e+00, 4.45898256770652e-01 
-4.26559517070244e-01, -1.23648127664253e+00, 3.89478902506796e-01 
-4.17579316710871e-01, -1.15011060921831e+00, 3.49024464117083e-01 
-4.08599116351497e-01, -1.03316163870727e+00, 2.89098890793480e-01 
-3.99618915992124e-01, -9.08256443993283e-01, 2.33362305903592e-01 
-3.90638715632750e-01, -8.28143846191186e-01, 1.97787413916779e-01 
-3.81658515273376e-01, -7.67684849477951e-01, 1.69010574820080e-01 
-3.72678314914003e-01, -6.77240736495917e-01, 1.32498950839730e-01 
-3.63698114554629e-01, -5.92924602441005e-01, 1.01188688196553e-01 
-3.54717914195256e-01, -5.42954244891003e-01, 8.29128569776468e-02 
-3.45737713835882e-01, -5.07306379125066e-01, 7.10657296755832e-02 
-3.36757513476509e-01, -4.77781769256280e-01, 6.09663215307928e-02 
-3.27777313117135e-01, -4.39345405012470e-01, 4.79711937132729e-02 
-3.18797112757762e-01, -3.97004436125962e-01, 3.64617689636845e-02 
-3.09816912398388e-01, -3.61420993520256e-01, 2.70324798893148e-02 
-3.00836712039014e-01, -3.34438309156714e-01, 2.04098504118147e-02 
-2.91856511679641e-01, -3.20293962874382e-01, 1.41724385796116e-02 
-2.82876311320267e-01, -2.88191494974842e-01, 5.77857081331507e-03 
-2.73896110960894e-01, -2.62169895955064e-01, 1.00712929966607e-03 
-2.64915910601520e-01, -2.47125201243371e-01, -2.40180525967375e-03 
-2.55935710242147e-01, -2.32293410677262e-01, -2.68778096666691e-03 
-2.46955509882773e-01, -2.18546507123044e-01, -2.96458598556853e-03 
-2.37975309523399e-01, -2.00805488211684e-01, -9.08933973180855e-03 
-2.28995109164026e-01, -1.86481106868128e-01, -1.03554386166685e-02 
-2.20014908804652e-01, -1.72574801580730e-01, -1.06028074777472e-02 
-2.11034708445279e-01, -1.63040556335292e-01, -1.09100249583781e-02 
-2.02054508085905e-01, -1.58781623244599e-01, -9.80290714256656e-03 
-1.93074307726532e-01, -1.43518140834774e-01, -1.12820572089119e-02 
-1.84094107367158e-01, -1.32631090094693e-01, -1.40928170277061e-02 
-1.75113907007784e-01, -1.24996858962255e-01, -1.45363698870790e-02 
-1.66133706648411e-01, -1.15611944285502e-01, -1.29885258072553e-02 
-1.57153506289037e-01, -1.08267505982742e-01, -9.66498384120271e-03 
-1.48173305929664e-01, -1.00374766736328e-01, -9.08512979135674e-03 
-1.39193105570290e-01, -9.68098519655155e-02, -8.75519889144930e-03 
-1.30212905210917e-01, -8.82156081862824e-02, -7.44966941452955e-03 
-1.21232704851543e-01, -7.83015286991931e-02, -7.75894815268148e-03 
-1.12252504492170e-01, -7.60189906087005e-02, -9.13939425699433e-03 
-1.03272304132796e-01, -7.34125181686736e-02, -9.44841414531772e-03 
-9.42921037734224e-02, -6.35108542928943e-02, -6.50910950490437e-03 
-8.53119034140488e-02, -5.59088338891023e-02, -5.05451233892314e-03 
-7.63317030546753e-02, -5.01372267262645e-02, -4.60892461027276e-03 
-6.73515026953017e-02, -4.51425142978058e-02, -3.24421155774126e-03 
-5.83713023359282e-02, -3.96679153272743e-02, -2.22907729499839e-03 
-4.93911019765546e-02, -3.53967997124843e-02, -4.96675932651935e-04 
-4.04109016171810e-02, -2.85757889033608e-02, -3.61912005302612e-03 
-3.14307012578075e-02, -2.42751703970430e-02, -5.15284693588668e-03 
-2.24505008984339e-02, -2.08279980638770e-02, -8.04117745132772e-04 
-1.34703005390603e-02, -1.25848195671820e-02, 1.06863167936400e-03 
-4.49010017968673e-03, -8.16514348607430e-04, -2.44060045323012e-03 
4.49010017968683e-03, 8.16514348607443e-04, 2.44060045323017e-03 
1.34703005390603e-02, 5.83532426482065e-03, 6.12212306875956e-03 
2.24505008984339e-02, 7.81731703776961e-03, 7.43400400199494e-03 
3.14307012578075e-02, 9.63636855781530e-03, 7.76832577844067e-03 
4.04109016171811e-02, 1.22791075402842e-02, 1.04068902133159e-02 
4.93911019765546e-02, 2.17794832903441e-02, 8.41760666258863e-03 
5.83713023359282e-02, 2.94911927427322e-02, 7.62623657199965e-03 
6.73515026953017e-02, 3.13864412142733e-02, 8.61111264197250e-03 
7.63317030546753e-02, 3.67781840754518e-02, 7.41920970300662e-03 
8.53119034140489e-02, 4.69227482582168e-02, 9.00296674478855e-03 
9.42921037734225e-02, 4.92233708909090e-02, 1.63912978402799e-02 
1.03272304132796e-01, 5.71908900975893e-02, 2.12862929558463e-02 
1.12252504492170e-01, 6.39689874842120e-02, 2.16047366838811e-02 
1.21232704851543e-01, 6.72444566120055e-02, 2.49469998287527e-02 
1.30212905210917e-01, 7.31866582580425e-02, 2.96557390676068e-02 
1.39193105570290e-01, 8.27119379446830e-02, 3.09615158674988e-02 
1.48173305929664e-01, 9.22233161545187e-02, 3.70462426000236e-02 
1.57153506289037e-01, 9.76961745575260e-02, 4.11819999908155e-02 
1.66133706648411e-01, 1.03494919050839e-01, 4.28640497963228e-02 
1.75113907007785e-01, 1.17752005038211e-01, 4.48571462756083e-02 
1.84094107367158e-01, 1.25844374394532e-01, 4.80686103531087e-02 
1.93074307726532e-01, 1.32447457097606e-01, 5.28425058798078e-02 
2.02054508085905e-01, 1.44002275444971e-01, 5.92411294355002e-02 
2.11034708445279e-01, 1.56140604943974e-01, 6.58918757573227e-02 
2.20014908804652e-01, 1.69403511255972e-01, 7.03499912475295e-02 
2.28995109164026e-01, 1.92041205328319e-01, 8.05023394776555e-02 
2.37975309523399e-01, 2.05553567221249e-01, 8.94469818654422e-02 
2.46955509882773e-01, 2.20599203015231e-01, 9.84268022519676e-02 
2.55935710242147e-01, 2.35648706603631e-01, 1.07289835816336e-01 
2.64915910601520e-01, 2.48361077716574e-01, 1.14934028804488e-01 
2.73896110960894e-01, 2.74636270025135e-01, 1.32295298750628e-01 
2.82876311320267e-01, 3.04871909086971e-01, 1.49260467599348e-01 
2.91856511679641e-01, 3.27198661329023e-01, 1.59792782413714e-01 
3.00836712039014e-01, 3.41563263652645e-01, 1.71796389698788e-01 
3.09816912398388e-01, 3.67368524595864e-01, 1.89439393682891e-01 
3.18797112757762e-01, 4.08957466726838e-01, 2.12165888964096e-01 
3.27777313117135e-01, 4.50087019116931e-01, 2.39534225978456e-01 
3.36757513476509e-01, 5.01189609651361e-01, 2.75050326913184e-01 
3.45737713835882e-01, 5.38718109991557e-01, 3.00266090753797e-01 
3.54717914195256e-01, 5.87227958308603e-01, 3.32008035034264e-01 
3.63698114554629e-01, 6.70804793492670e-01, 3.84648587594884e-01 
3.72678314914003e-01, 7.45623790198320e-01, 4.32983319606445e-01 
3.81658515273376e-01, 8.26405248558923e-01, 4.88403855874877e-01 
3.90638715632750e-01, 8.99903277155017e-01, 5.42436859885459e-01 
3.99618915992124e-01, 9.76271865078530e-01, 5.94932083872481e-01 
4.08599116351497e-01, 1.10315903601354e+00, 6.82424720607986e-01 
4.17579316710871e-01, 1.26134605829715e+00, 7.92992244931721e-01 
4.26559517070244e-01, 1.37076476272681e+00, 8.74113318338091e-01 
4.35539717429618e-01, 1.50308535172936e+00, 9.69030603663153e-01 
4.44519917788991e-01, 1.70841040573805e+00, 1.11345218571532e+00 
