Strain, Tx, Tz 
-5.65187896339198e-01, -2.94160245371505e+00, -1.91203680863373e-02 
-5.53769959039416e-01, -2.54974866514338e+00, -5.15899685971634e-02 
-5.42352021739634e-01, -2.21357637711886e+00, -9.61736073967724e-02 
-5.30934084439852e-01, -1.91457446858237e+00, -1.32618919011229e-01 
-5.19516147140071e-01, -1.70500990122479e+00, -1.50026232985475e-01 
-5.08098209840289e-01, -1.49744282530555e+00, -1.68513300193689e-01 
-4.96680272540507e-01, -1.29805284066471e+00, -1.81948364710620e-01 
-4.85262335240725e-01, -1.09834288716535e+00, -1.91431979089713e-01 
-4.73844397940944e-01, -9.49783562603757e-01, -1.90799545671990e-01 
-4.62426460641162e-01, -8.55067632292216e-01, -1.91308765585034e-01 
-4.51008523341380e-01, -7.64002409338163e-01, -1.93149846233713e-01 
-4.39590586041598e-01, -6.70429354320499e-01, -1.88706611479222e-01 
-4.28172648741816e-01, -5.79062475548535e-01, -1.79598821193828e-01 
-4.16754711442035e-01, -5.15683055042738e-01, -1.70650291944837e-01 
-4.05336774142253e-01, -4.75322277236314e-01, -1.65315799531943e-01 
-3.93918836842471e-01, -4.36860622398003e-01, -1.61342859802289e-01 
-3.82500899542689e-01, -3.91625231777355e-01, -1.51636812648117e-01 
-3.71082962242908e-01, -3.54580485748068e-01, -1.41671926263776e-01 
-3.59665024943126e-01, -3.16212314515203e-01, -1.33713530995908e-01 
-3.48247087643344e-01, -2.82678812805736e-01, -1.26571051237021e-01 
-3.36829150343562e-01, -2.57304076474004e-01, -1.19809745022564e-01 
-3.25411213043780e-01, -2.33926169449503e-01, -1.12575838828636e-01 
-3.13993275743999e-01, -2.09694296863804e-01, -1.06754218618925e-01 
-3.02575338444217e-01, -1.92734001140277e-01, -9.83055640744801e-02 
-2.91157401144435e-01, -1.81106600530158e-01, -9.40169910688499e-02 
-2.79739463844653e-01, -1.71714559670293e-01, -8.94920499152157e-02 
-2.68321526544872e-01, -1.59382302473910e-01, -8.30148003428880e-02 
-2.56903589245090e-01, -1.40937259356097e-01, -7.67653444890599e-02 
-2.45485651945308e-01, -1.29583287052118e-01, -6.96478509392301e-02 
-2.34067714645526e-01, -1.21826173416861e-01, -6.47628941753359e-02 
-2.22649777345745e-01, -1.12079736137129e-01, -6.10218719829098e-02 
-2.11231840045963e-01, -1.01835149896917e-01, -5.75956047788916e-02 
-1.99813902746181e-01, -9.73510298571738e-02, -5.49453285837314e-02 
