Strain, Tx, Tz 
8.81101818298117e-02, 1.72044987340286e-01, 1.95407958586518e-01 
9.46368619653533e-02, 1.86692632839343e-01, 2.17108905920362e-01 
1.01163542100895e-01, 2.08098105893723e-01, 2.44501347627939e-01 
1.07690222236437e-01, 2.41617253226196e-01, 2.90213363859811e-01 
1.14216902371978e-01, 2.79164021607193e-01, 3.43504736879282e-01 
1.20743582507520e-01, 3.06897092702781e-01, 3.85728483145260e-01 
1.27270262643061e-01, 3.35706849401784e-01, 4.28109386222567e-01 
1.33796942778603e-01, 3.65596961054412e-01, 4.69638425330728e-01 
1.40323622914145e-01, 4.06560655489935e-01, 5.30660852215914e-01 
1.46850303049686e-01, 4.55611429879323e-01, 6.06407280720790e-01 
1.53376983185228e-01, 5.12587358117109e-01, 6.87880587013507e-01 
1.59903663320769e-01, 5.67615310021397e-01, 7.67469970558773e-01 
1.66430343456311e-01, 6.16162432459061e-01, 8.41577591728359e-01 
1.72957023591853e-01, 6.76953583012763e-01, 9.31322817019953e-01 
1.79483703727394e-01, 7.36765673482914e-01, 1.01814196238839e+00 
1.86010383862936e-01, 8.02219365520788e-01, 1.11230632060608e+00 
1.92537063998477e-01, 9.15717247891251e-01, 1.27764175030585e+00 
1.99063744134019e-01, 1.04174512413271e+00, 1.46213776892825e+00 
2.05590424269561e-01, 1.15239676073355e+00, 1.61899103005218e+00 
2.12117104405102e-01, 1.27576246610928e+00, 1.79458556854571e+00 
2.18643784540644e-01, 1.38016188244360e+00, 1.94720238109093e+00 
2.25170464676186e-01, 1.49942973030200e+00, 2.11903841035890e+00 
2.31697144811727e-01, 1.64405372061865e+00, 2.32509591382071e+00 
2.38223824947269e-01, 1.86294585675150e+00, 2.63805366519933e+00 
2.44750505082810e-01, 2.07035770250056e+00, 2.93353043141830e+00 
2.51277185218352e-01, 2.22052210648501e+00, 3.14265276674341e+00 
2.57803865353894e-01, 2.42497968702722e+00, 3.42931431048163e+00 
2.64330545489435e-01, 2.69342329435680e+00, 3.80055128802131e+00 
2.70857225624977e-01, 3.06098251587539e+00, 4.30000324424464e+00 
2.77383905760518e-01, 3.53227902174824e+00, 4.94114535380218e+00 
2.83910585896060e-01, 4.05131201645274e+00, 5.64640119690186e+00 
2.90437266031602e-01, 4.57728979412201e+00, 6.35956030883179e+00 
2.96963946167143e-01, 5.13345857190663e+00, 7.10285792874561e+00 
3.03490626302685e-01, 5.62990963027038e+00, 7.76341295444577e+00 
3.10017306438226e-01, 6.46215362073093e+00, 8.85101524427969e+00 
3.16543986573768e-01, 6.87769287525264e+00, 9.40115021285847e+00 
3.23070666709310e-01, 7.60705450974231e+00, 1.03625164013559e+01 
