Strain, Tx, Tz 
-4.44597683255052e-01, -1.41687352808391e+00, 6.55223470930285e-01 
-4.35615911876162e-01, -1.27504341770710e+00, 5.85395189866926e-01 
-4.26634140497272e-01, -1.10281198326467e+00, 4.98810232818473e-01 
-4.17652369118382e-01, -9.99723872631342e-01, 4.46341237857376e-01 
-4.08670597739492e-01, -9.13519658893211e-01, 4.08680409129135e-01 
-3.99688826360602e-01, -8.31755393059101e-01, 3.68750470530422e-01 
-3.90707054981712e-01, -7.25088259458961e-01, 3.19144609000123e-01 
-3.81725283602822e-01, -6.53771877210720e-01, 2.84492408382352e-01 
-3.72743512223932e-01, -5.71853790656466e-01, 2.46881517731854e-01 
-3.63761740845042e-01, -5.12260075338407e-01, 2.22700516929151e-01 
-3.54779969466152e-01, -4.72584888308326e-01, 2.04860226723078e-01 
-3.45798198087262e-01, -4.40592066709974e-01, 1.85474449061062e-01 
-3.36816426708372e-01, -4.09580195525563e-01, 1.76514290590742e-01 
-3.27834655329482e-01, -3.73874668403584e-01, 1.57785567248631e-01 
-3.18852883950593e-01, -3.38872360534095e-01, 1.38734907957911e-01 
-3.09871112571703e-01, -3.23385501766389e-01, 1.41438108120520e-01 
-3.00889341192813e-01, -2.96506954620142e-01, 1.30190596481296e-01 
-2.91907569813923e-01, -2.70460164687006e-01, 1.17145498139584e-01 
-2.82925798435033e-01, -2.46700541495112e-01, 1.04508399111240e-01 
-2.73944027056143e-01, -2.27198847507249e-01, 9.47479910017244e-02 
-2.64962255677253e-01, -2.07877776715063e-01, 8.76017606188842e-02 
-2.55980484298363e-01, -1.93192216814306e-01, 8.22208120539863e-02 
-2.46998712919473e-01, -1.76732786770070e-01, 7.22252836018854e-02 
-2.38016941540583e-01, -1.60154525394657e-01, 6.30570572819169e-02 
-2.29035170161693e-01, -1.49441505218304e-01, 5.89337489411015e-02 
-2.20053398782803e-01, -1.37504503207362e-01, 5.54735451408550e-02 
-2.11071627403913e-01, -1.26371184469403e-01, 5.07059353932279e-02 
-2.02089856025023e-01, -1.14742903490692e-01, 4.62168634996397e-02 
-1.93108084646133e-01, -9.97919562680928e-02, 3.86935068294472e-02 
-1.84126313267244e-01, -9.77991875889545e-02, 3.47583295086396e-02 
-1.75144541888354e-01, -9.25643551536283e-02, 3.56502349684119e-02 
-1.66162770509464e-01, -8.34934606022774e-02, 3.62874793247542e-02 
-1.57180999130574e-01, -7.51209842094133e-02, 3.17182034063857e-02 
-1.48199227751684e-01, -7.42830490626361e-02, 2.71573154609743e-02 
-1.39217456372794e-01, -6.81259434861701e-02, 2.67638442243822e-02 
-1.30235684993904e-01, -5.92230861326275e-02, 2.26796273302395e-02 
-1.21253913615014e-01, -5.48877699372266e-02, 1.49096631946325e-02 
-1.12272142236124e-01, -4.69030613645698e-02, 1.36529391383951e-02 
-1.03290370857234e-01, -3.65265626675592e-02, 1.30058141778770e-02 
-9.43085994783443e-02, -3.41620504915616e-02, 1.37810553252308e-02 
-8.53268280994544e-02, -3.07581199470422e-02, 7.44650588576647e-03 
-7.63450567205644e-02, -2.66846920329912e-02, 1.00446754468648e-03 
-6.73632853416745e-02, -2.60586680287573e-02, 2.96522588383975e-03 
-5.83815139627846e-02, -1.72465686463960e-02, 5.36531236554234e-03 
-4.93997425838946e-02, -1.59663930585753e-02, 1.10958159535198e-02 
-4.04179712050047e-02, -1.78518019203580e-02, 1.14875531348851e-02 
-3.14361998261148e-02, -1.30246706774044e-02, 1.45073808774986e-02 
-2.24544284472249e-02, -1.19178840355337e-02, 1.03046262562790e-02 
-1.34726570683349e-02, -8.95515513747015e-03, 7.24781496518573e-03 
-4.49088568944494e-03, -2.95951304352050e-03, 1.41543119729657e-03 
4.49088568944494e-03, 2.95951304352050e-03, -1.41543119729657e-03 
1.34726570683349e-02, 8.98648569449645e-03, -6.84585192784930e-04 
2.24544284472248e-02, 1.02243159880634e-02, 2.18947781882988e-03 
3.14361998261147e-02, 1.33385598845452e-02, 6.14001401732443e-05 
4.04179712050047e-02, 9.06838597853523e-03, 3.19414113348270e-03 
4.93997425838946e-02, 1.17548425472336e-02, 5.05651207175224e-03 
5.83815139627845e-02, 2.02111910882262e-02, 9.57959234415693e-04 
6.73632853416745e-02, 2.45262387057251e-02, -4.56886692699690e-03 
7.63450567205644e-02, 2.94543146551691e-02, -5.02784172522804e-03 
8.53268280994542e-02, 3.55241289374621e-02, -8.55084467016553e-03 
9.43085994783443e-02, 3.94583227521179e-02, -9.16627425048160e-03 
1.03290370857234e-01, 4.19279639044008e-02, -1.01414946016815e-02 
1.12272142236124e-01, 4.61427749372638e-02, -1.10196172266081e-02 
1.21253913615014e-01, 5.36736832882432e-02, -1.34786459918549e-02 
1.30235684993904e-01, 5.81702669872342e-02, -1.51336900128716e-02 
1.39217456372794e-01, 5.97643189946253e-02, -1.72071746232057e-02 
1.48199227751684e-01, 6.56384923315835e-02, -1.79343838203287e-02 
1.57180999130574e-01, 7.41385375671091e-02, -2.38919908427757e-02 
1.66162770509464e-01, 8.07983986221897e-02, -2.62045885628692e-02 
1.75144541888354e-01, 8.23637633777687e-02, -2.77200166056177e-02 
1.84126313267244e-01, 8.98821997081328e-02, -2.69824842164534e-02 
1.93108084646133e-01, 1.00508081979834e-01, -3.05895551550664e-02 
2.02089856025023e-01, 1.03038610805614e-01, -3.37067071968051e-02 
2.11071627403913e-01, 1.08027539688970e-01, -2.80324079481606e-02 
2.20053398782803e-01, 1.16695273878155e-01, -2.50569147955055e-02 
2.29035170161693e-01, 1.22934177115737e-01, -2.46641017891228e-02 
2.38016941540583e-01, 1.34184149304139e-01, -2.86199174000226e-02 
2.46998712919473e-01, 1.43743446650872e-01, -3.05116527781806e-02 
2.55980484298363e-01, 1.53591672135019e-01, -3.15813380091804e-02 
2.64962255677253e-01, 1.68554097495546e-01, -3.28682637901649e-02 
2.73944027056143e-01, 1.77079058417440e-01, -3.45083667772334e-02 
2.82925798435033e-01, 1.89235058409985e-01, -4.04646469356560e-02 
2.91907569813923e-01, 1.99065650091098e-01, -4.07107994034892e-02 
3.00889341192813e-01, 2.16567722503741e-01, -4.11531810161145e-02 
3.09871112571703e-01, 2.37189019536334e-01, -3.97087828515573e-02 
3.18852883950592e-01, 2.50729640793915e-01, -3.49901922054254e-02 
3.27834655329482e-01, 2.66736343221027e-01, -3.93125457870995e-02 
3.36816426708372e-01, 2.81686831589075e-01, -4.18928077752896e-02 
3.45798198087262e-01, 3.07448910839380e-01, -4.30968092914376e-02 
3.54779969466152e-01, 3.34607106980401e-01, -4.19419560471659e-02 
3.63761740845042e-01, 3.68870396575137e-01, -4.22590282102172e-02 
3.72743512223932e-01, 3.90176966815904e-01, -4.04104489764521e-02 
3.81725283602822e-01, 4.17897501271567e-01, -3.69367306094288e-02 
3.90707054981712e-01, 4.65443029247950e-01, -2.79643967912679e-02 
3.99688826360602e-01, 5.06434257052334e-01, -2.42405160209970e-02 
4.08670597739492e-01, 5.56108762840777e-01, 3.17056407557241e-04 
4.17652369118382e-01, 6.03219179109704e-01, 5.25629939999757e-02 
4.26634140497272e-01, 6.64181890957216e-01, 6.61365126949817e-02 
4.35615911876162e-01, 7.30400112540052e-01, 8.04154479634636e-02 
4.44597683255052e-01, 8.03265015833652e-01, 1.01887760193960e-01 
