Strain, Tx, Tz 
-5.64921355708368e-01, -8.17664319576699e+00, 7.21339287515637e-01 
-5.53508803067795e-01, -6.92958986970567e+00, 5.51826812897394e-01 
-5.42096250427222e-01, -6.07879222509934e+00, 3.97326518714463e-01 
-5.30683697786649e-01, -5.43809601469047e+00, 2.84918150641785e-01 
-5.19271145146076e-01, -4.91606379084889e+00, 1.99871244149727e-01 
-5.07858592505502e-01, -4.42043738885872e+00, 1.22051312936323e-01 
-4.96446039864929e-01, -3.93004935846051e+00, 5.01248423593642e-02 
-4.85033487224356e-01, -3.35358368213695e+00, -2.43469703714587e-02 
-4.73620934583783e-01, -2.71370941256608e+00, -1.00577015464030e-01 
-4.62208381943210e-01, -2.42352776608235e+00, -1.29456610375532e-01 
-4.50795829302637e-01, -2.16937023272889e+00, -1.52595400860268e-01 
-4.39383276662064e-01, -1.92593585196055e+00, -1.69877804005592e-01 
-4.27970724021491e-01, -1.65188755917670e+00, -1.81500381894785e-01 
-4.16558171380918e-01, -1.34019234414079e+00, -1.93473740894174e-01 
-4.05145618740345e-01, -1.20376476597747e+00, -1.92008637931237e-01 
-3.93733066099772e-01, -1.05577765393208e+00, -1.85409589290728e-01 
-3.82320513459198e-01, -8.85028536107163e-01, -1.76419882069112e-01 
-3.70907960818625e-01, -7.73055124805982e-01, -1.67494130459609e-01 
-3.59495408178052e-01, -7.09912657391312e-01, -1.58121410530565e-01 
-3.48082855537479e-01, -6.59752541228938e-01, -1.49657490083994e-01 
-3.36670302896906e-01, -5.85638716958984e-01, -1.38031459253894e-01 
-3.25257750256333e-01, -5.26770103185612e-01, -1.29098657656935e-01 
-3.13845197615760e-01, -4.84181520368984e-01, -1.21556986790197e-01 
-3.02432644975187e-01, -4.44521799022772e-01, -1.12239880924637e-01 
-2.91020092334614e-01, -3.95702869897154e-01, -9.97216101663691e-02 
-2.79607539694041e-01, -3.60837365780209e-01, -8.78650722349277e-02 
-2.68194987053468e-01, -3.22068309051421e-01, -7.51281683568923e-02 
-2.56782434412895e-01, -2.89238377855389e-01, -6.67841069848290e-02 
-2.45369881772321e-01, -2.66450369577658e-01, -6.15603667594244e-02 
-2.33957329131748e-01, -2.48440800693290e-01, -5.52929563248543e-02 
-2.22544776491175e-01, -2.28242206451893e-01, -4.81361506458459e-02 
-2.11132223850602e-01, -2.10642010242628e-01, -4.09390826536135e-02 
-1.99719671210029e-01, -1.86256697860471e-01, -3.33925367408896e-02 
-1.88307118569456e-01, -1.67003754725927e-01, -2.89985750136765e-02 
-1.76894565928883e-01, -1.55484704786533e-01, -2.68052507612693e-02 
-1.65482013288310e-01, -1.41186122395554e-01, -2.29337849908793e-02 
-1.54069460647737e-01, -1.23595443410271e-01, -1.58405446342927e-02 
-1.42656908007164e-01, -1.11296377214201e-01, -1.17957407096979e-02 
-1.31244355366591e-01, -1.01610434585717e-01, -1.04716309530063e-02 
-1.19831802726017e-01, -9.37669673786625e-02, -9.05199702711851e-03 
-1.08419250085444e-01, -8.83283366265025e-02, -7.27816912549251e-03 
-9.70066974448713e-02, -7.59407266353881e-02, -7.15131572827773e-03 
-8.55941448042982e-02, -6.61809296181974e-02, -6.95817595194050e-03 
-7.41815921637251e-02, -5.74559361840058e-02, -6.95817595194050e-03 
-6.27690395231520e-02, -4.55243654465267e-02, -5.66505653489549e-03 
-5.13564868825789e-02, -3.33633437948399e-02, -3.31137674208670e-03 
-3.99439342420058e-02, -3.19510160450707e-02, -3.09803995108589e-03 
-2.85313816014327e-02, -2.02369929333309e-02, -3.37780646360812e-03 
-1.71188289608596e-02, -9.47381207329580e-03, -2.01321776013437e-03 
-5.70627632028661e-03, -3.44198358081045e-03, -5.48613376106261e-04 
5.70627632028655e-03, 3.44198358081041e-03, 5.48613376106261e-04 
1.71188289608596e-02, 2.00968348922820e-03, -5.18031438597481e-04 
2.85313816014326e-02, 1.44369115400592e-02, -9.50621436377600e-04 
3.99439342420058e-02, 2.43455367059524e-02, -1.71531859692548e-03 
5.13564868825788e-02, 2.74075261387724e-02, -2.93498048450741e-03 
6.27690395231520e-02, 3.50823622250966e-02, -2.05893281963067e-03 
7.41815921637250e-02, 4.25197298364311e-02, 5.34529721362198e-04 
8.55941448042982e-02, 5.15935148809223e-02, -5.53204473095380e-04 
9.70066974448712e-02, 6.05156236100447e-02, -7.35313447943165e-04 
1.08419250085444e-01, 7.04255247773361e-02, -4.72743481681392e-05 
1.19831802726017e-01, 8.03986745198715e-02, 4.99064043368689e-04 
1.31244355366590e-01, 8.80131565800005e-02, -4.55784557070306e-04 
1.42656908007164e-01, 9.85108579464380e-02, 5.40085958620952e-04 
1.54069460647737e-01, 1.06031470130300e-01, 1.07456209695917e-03 
1.65482013288310e-01, 1.15287689820763e-01, 2.45502500563371e-03 
1.76894565928883e-01, 1.26131658561159e-01, 2.07882669007675e-03 
1.88307118569456e-01, 1.35653426551436e-01, 7.77935884418514e-04 
1.99719671210029e-01, 1.46123758614458e-01, 1.15128612370807e-03 
2.11132223850602e-01, 1.65649052917538e-01, 2.40047590007314e-03 
2.22544776491175e-01, 1.79075053144452e-01, 2.21400132736054e-03 
2.33957329131748e-01, 1.92128111369051e-01, 1.07976732936349e-03 
2.45369881772321e-01, 2.13116106888119e-01, 1.53626024498795e-03 
2.56782434412895e-01, 2.35567041894439e-01, 3.96724755419646e-03 
2.68194987053468e-01, 2.58400851295535e-01, 5.70914645323048e-03 
2.79607539694041e-01, 2.73454035518040e-01, 6.08756309273812e-03 
2.91020092334614e-01, 2.88673603300731e-01, 7.06155252928920e-03 
3.02432644975187e-01, 3.06819960052173e-01, 8.09280100712880e-03 
3.13845197615760e-01, 3.35544878757983e-01, 1.09277501875379e-02 
3.25257750256333e-01, 3.61392393282335e-01, 1.08964788527386e-02 
3.36670302896906e-01, 3.94279229896097e-01, 1.64636833835783e-02 
3.48082855537479e-01, 4.25502260614372e-01, 2.10481765867754e-02 
3.59495408178052e-01, 4.56428953646138e-01, 2.73733079746821e-02 
3.70907960818625e-01, 4.98563080110050e-01, 3.39148349433206e-02 
3.82320513459199e-01, 5.50616234926655e-01, 4.45353153753576e-02 
3.93733066099772e-01, 6.32071003058227e-01, 6.25563647818552e-02 
4.05145618740345e-01, 6.95411823578344e-01, 7.84234085023546e-02 
4.16558171380918e-01, 7.51646927523239e-01, 9.29670284509803e-02 
4.27970724021491e-01, 8.42497089159662e-01, 1.14415402070792e-01 
4.39383276662064e-01, 1.00465563028529e+00, 1.63652235259959e-01 
4.50795829302637e-01, 1.11855988636281e+00, 1.99328884562323e-01 
4.62208381943210e-01, 1.24593797025749e+00, 2.37962261487748e-01 
4.73620934583783e-01, 1.39306634354743e+00, 2.83121988196819e-01 
4.85033487224356e-01, 1.55815084224740e+00, 3.36187320958964e-01 
4.96446039864929e-01, 1.79788750059649e+00, 4.15194851640225e-01 
5.07858592505502e-01, 2.15448051033886e+00, 5.35933511293082e-01 
5.19271145146076e-01, 2.43579950298132e+00, 6.28777230854369e-01 
5.30683697786649e-01, 2.74142856629126e+00, 7.31411889483395e-01 
5.42096250427222e-01, 3.10884056217366e+00, 8.59014312584962e-01 
5.53508803067795e-01, 3.52888851830443e+00, 1.00197745655281e+00 
5.64921355708368e-01, 4.17325113225758e+00, 1.23490614488583e+00 
