Strain, Tz 
-1.43760175990238e-01, -1.20286600035038e+01 
-1.40855930010637e-01, -1.09670654843176e+01 
-1.37951684031036e-01, -9.72896209968402e+00 
-1.35047438051435e-01, -8.19683414590869e+00 
-1.32143192071835e-01, -7.56726681957620e+00 
-1.29238946092234e-01, -6.87656256984094e+00 
-1.26334700112633e-01, -6.14019659127758e+00 
-1.23430454133032e-01, -5.38784060644563e+00 
-1.20526208153432e-01, -4.72811981401111e+00 
-1.17621962173831e-01, -4.09629496831940e+00 
-1.14717716194230e-01, -3.57504651880364e+00 
-1.11813470214629e-01, -3.20933889335333e+00 
-1.08909224235029e-01, -2.85516322991925e+00 
-1.06004978255428e-01, -2.53506355171716e+00 
-1.03100732275827e-01, -2.22733650989009e+00 
-1.00196486296226e-01, -2.06102227702280e+00 
-9.72922403166255e-02, -1.89582548588315e+00 
-9.43879943370248e-02, -1.74082927067322e+00 
-9.14837483574240e-02, -1.59715071884486e+00 
-8.85795023778232e-02, -1.45347216701650e+00 
-8.56752563982224e-02, -1.33589679530281e+00 
-8.27710104186217e-02, -1.22054531924038e+00 
-7.98667644390210e-02, -1.11265788669247e+00 
-7.69625184594202e-02, -1.00828354045923e+00 
-7.40582724798194e-02, -9.26560940990502e-01 
-7.11540265002187e-02, -8.72252017531904e-01 
-6.82497805206179e-02, -8.18240780864430e-01 
-6.53455345410171e-02, -7.67692643230139e-01 
-6.24412885614164e-02, -7.19071982032582e-01 
-5.95370425818156e-02, -6.67388917665029e-01 
-5.66327966022149e-02, -5.93365338871819e-01 
-5.37285506226141e-02, -5.16612883093326e-01 
-5.08243046430133e-02, -4.36903198426082e-01 
-4.79200586634126e-02, -3.54970644200708e-01 
-4.50158126838118e-02, -3.09418118913255e-01 
-4.21115667042110e-02, -2.76397051154229e-01 
-3.92073207246103e-02, -2.46959784895118e-01 
-3.63030747450095e-02, -2.24753810532219e-01 
-3.33988287654088e-02, -2.03157231032782e-01 
-3.04945827858080e-02, -1.85341274714300e-01 
-2.75903368062072e-02, -1.67525318395818e-01 
-2.46860908266065e-02, -1.50036026473752e-01 
-2.17818448470057e-02, -1.32864043840860e-01 
-1.88775988674050e-02, -1.15714031730373e-01 
-1.59733528878042e-02, -9.74161249838741e-02 
-1.30691069082034e-02, -7.74381060817293e-02 
-1.01648609286027e-02, -5.73048566495923e-02 
-7.26061494900191e-03, -3.67013838800415e-02 
-4.35636896940115e-03, -1.63168469436682e-02 
-1.45212298980038e-03, -4.92652921748328e-03 
1.45212298980037e-03, 4.92652921748323e-03 
4.35636896940115e-03, 1.45902436051387e-02 
7.26061494900189e-03, 2.37162897561385e-02 
1.01648609286027e-02, 3.35311957392896e-02 
1.30691069082034e-02, 4.42779114763535e-02 
1.59733528878042e-02, 5.57284642090510e-02 
1.88775988674049e-02, 6.70637984168023e-02 
2.17818448470057e-02, 7.74624586235657e-02 
2.46860908266065e-02, 8.61506872155834e-02 
2.75903368062072e-02, 9.41402127316888e-02 
3.04945827858080e-02, 1.02089482273979e-01 
3.33988287654088e-02, 1.09974969325343e-01 
3.63030747450095e-02, 1.17849225691020e-01 
3.92073207246103e-02, 1.30586609796157e-01 
4.21115667042110e-02, 1.47649265702043e-01 
4.50158126838118e-02, 1.64923552759189e-01 
4.79200586634126e-02, 1.83316166822800e-01 
5.08243046430133e-02, 2.01460576577042e-01 
5.37285506226141e-02, 2.17001490529105e-01 
5.66327966022148e-02, 2.29535448839404e-01 
5.95370425818156e-02, 2.41519394652139e-01 
6.24412885614164e-02, 2.52766528837070e-01 
6.53455345410171e-02, 2.66244213376543e-01 
6.82497805206179e-02, 2.82986450895713e-01 
7.11540265002186e-02, 2.99744363918514e-01 
7.40582724798194e-02, 3.16952524480567e-01 
7.69625184594202e-02, 3.35006661825431e-01 
7.98667644390209e-02, 3.49636249309023e-01 
8.27710104186217e-02, 3.63655203475665e-01 
8.56752563982224e-02, 3.77566673900175e-01 
8.85795023778233e-02, 3.90548058803670e-01 
9.14837483574240e-02, 4.03529443707166e-01 
9.43879943370248e-02, 4.17105178150470e-01 
9.72922403166255e-02, 4.40108577255716e-01 
1.00196486296226e-01, 4.63143142922230e-01 
1.03100732275827e-01, 4.87564141046650e-01 
1.06004978255428e-01, 5.13032915838248e-01 
1.08909224235029e-01, 5.38469143595597e-01 
1.11813470214629e-01, 5.60374380514007e-01 
1.14717716194230e-01, 5.81787121806552e-01 
1.17621962173831e-01, 6.02583472529929e-01 
1.20526208153432e-01, 6.34551524449643e-01 
1.23430454133032e-01, 6.69782750044356e-01 
1.26334700112633e-01, 7.08308559857528e-01 
1.29238946092234e-01, 7.43180604100335e-01 
1.32143192071835e-01, 7.74493634701606e-01 
1.35047438051435e-01, 8.06026096146660e-01 
1.37951684031036e-01, 8.42106445511460e-01 
1.40855930010637e-01, 8.83455596385161e-01 
1.43760175990238e-01, 9.22226176707914e-01 
