Strain, Fx, Fz 
-5.65187896339198e-01, -2.33318493500826e-01, -1.51656641143040e-03 
-5.53769959039416e-01, -2.02237904923445e-01, -4.09195122122749e-03 
-5.42352021739634e-01, -1.75573794788662e-01, -7.62818278316832e-03 
-5.30934084439852e-01, -1.51857920209654e-01, -1.05189082754299e-02 
-5.19516147140071e-01, -1.35235929333466e-01, -1.18996007164623e-02 
-5.08098209840289e-01, -1.18772373086196e-01, -1.33659357288028e-02 
-4.96680272540507e-01, -1.02957397552435e-01, -1.44315620540793e-02 
-4.85262335240725e-01, -8.71170431127168e-02, -1.51837719990629e-02 
-4.73844397940944e-01, -7.53337928783297e-02, -1.51336094041561e-02 
-4.62426460641162e-01, -6.78212283769953e-02, -1.51739990981550e-02 
-4.51008523341380e-01, -6.05982263009932e-02, -1.53200277237501e-02 
-4.39590586041598e-01, -5.31763110107682e-02, -1.49676045613752e-02 
-4.28172648741816e-01, -4.59293825605881e-02, -1.42452037808667e-02 
-4.16754711442035e-01, -4.09023297402138e-02, -1.35354350761302e-02 
-4.05336774142253e-01, -3.77010419990973e-02, -1.31123202083153e-02 
-3.93918836842471e-01, -3.46503866146179e-02, -1.27971993423662e-02 
-3.82500899542689e-01, -3.10624601838381e-02, -1.20273467414482e-02 
-3.71082962242908e-01, -2.81241894719824e-02, -1.12369638410787e-02 
-3.59665024943126e-01, -2.50809489079395e-02, -1.06057293952962e-02 
-3.48247087643344e-01, -2.24211788595500e-02, -1.00392107567565e-02 
-3.36829150343562e-01, -2.04085359728733e-02, -9.50292558400571e-03 
-3.25411213043780e-01, -1.85542751969923e-02, -8.92915529320313e-03 
-3.13993275743999e-01, -1.66322806054870e-02, -8.46740300735353e-03 
-3.02575338444217e-01, -1.52870442216431e-02, -7.79728276458272e-03 
-2.91157401144435e-01, -1.43647960129304e-02, -7.45712687720975e-03 
-2.79739463844653e-01, -1.36198493864567e-02, -7.09822302471518e-03 
-2.68321526544872e-01, -1.26416942088626e-02, -6.58446831583678e-03 
-2.56903589245090e-01, -1.11786924128957e-02, -6.08878147576986e-03 
-2.45485651945308e-01, -1.02781316624554e-02, -5.52424466337672e-03 
-2.34067714645526e-01, -9.66286223167048e-03, -5.13678552472629e-03 
-2.22649777345745e-01, -8.88980601524143e-03, -4.84005961569406e-03 
-2.11231840045963e-01, -8.07723821734379e-03, -4.56829906512639e-03 
-1.99813902746181e-01, -7.72157216497548e-03, -4.35808763821010e-03 
-1.88395965446399e-01, -6.73451025651846e-03, -3.19718307662716e-03 
