Strain, Tx, Tz 
-3.12349347753107e-01, -3.31938078920086e+00, 2.60959151850393e+00 
-3.06039259919711e-01, -3.01329348064982e+00, 2.36341222248862e+00 
-2.99729172086315e-01, -2.72960505561288e+00, 2.09722727901213e+00 
-2.93419084252919e-01, -2.46145352853458e+00, 1.86149466535535e+00 
-2.87108996419523e-01, -2.27573596073310e+00, 1.70383710674033e+00 
-2.80798908586127e-01, -2.04499532319896e+00, 1.50809272830234e+00 
-2.74488820752731e-01, -1.84078833182425e+00, 1.33732629427527e+00 
-2.68178732919335e-01, -1.70078083036079e+00, 1.22134995632987e+00 
-2.61868645085938e-01, -1.58520655643458e+00, 1.12526564405592e+00 
-2.55558557252542e-01, -1.47399824264474e+00, 1.03217939955455e+00 
-2.49248469419146e-01, -1.35226996305137e+00, 9.26988719738255e-01 
-2.42938381585750e-01, -1.23292073724582e+00, 8.25559089750305e-01 
-2.36628293752354e-01, -1.14331812051257e+00, 7.53343766019513e-01 
-2.30318205918958e-01, -1.05585434407340e+00, 6.79887982911148e-01 
-2.24008118085562e-01, -9.53052723531841e-01, 5.91052983877636e-01 
-2.17698030252166e-01, -8.82199330416009e-01, 5.33728705114628e-01 
-2.11387942418770e-01, -8.16322296063266e-01, 4.83517702764936e-01 
-2.05077854585374e-01, -7.44135826355865e-01, 4.29205803046929e-01 
-1.98767766751977e-01, -6.97521923553759e-01, 3.91686033544577e-01 
-1.92457678918581e-01, -6.54791100325534e-01, 3.57918865987603e-01 
-1.86147591085185e-01, -5.98746101390900e-01, 3.18638979571152e-01 
-1.79837503251789e-01, -5.47639959592390e-01, 2.79747841633109e-01 
-1.73527415418393e-01, -4.98352110797959e-01, 2.39968274986817e-01 
-1.67217327584997e-01, -4.60236095823334e-01, 2.12095472974595e-01 
-1.60907239751601e-01, -4.28416265548014e-01, 1.90977134659599e-01 
-1.54597151918205e-01, -4.00403296967761e-01, 1.73936096814366e-01 
-1.48287064084809e-01, -3.75062094657763e-01, 1.57526003871506e-01 
-1.41976976251412e-01, -3.52893398804523e-01, 1.40912724962485e-01 
-1.35666888418016e-01, -3.19397178084892e-01, 1.17644650338168e-01 
-1.29356800584620e-01, -2.84577151882728e-01, 9.49898619467774e-02 
-1.23046712751224e-01, -2.59563908315781e-01, 7.97748449690438e-02 
-1.16736624917828e-01, -2.40489396065804e-01, 6.89152172718090e-02 
-1.10426537084432e-01, -2.23368274796389e-01, 6.02151830786743e-02 
-1.04116449251036e-01, -2.08006887507759e-01, 5.43740885978939e-02 
-9.78063614176397e-02, -1.91378129604995e-01, 4.67755291113160e-02 
-9.14962735842435e-02, -1.70580998167977e-01, 3.43122391329801e-02 
-8.51861857508474e-02, -1.54745298865548e-01, 2.61378666477522e-02 
-7.88760979174513e-02, -1.42823181579733e-01, 2.17169478546729e-02 
-7.25660100840552e-02, -1.31530596382475e-01, 1.83612142487639e-02 
-6.62559222506591e-02, -1.19384544364675e-01, 1.46493389613162e-02 
-5.99458344172630e-02, -1.06971175694118e-01, 1.09783210141550e-02 
-5.36357465838669e-02, -9.61086267101640e-02, 6.10214893594772e-03 
-4.73256587504708e-02, -8.44902346493535e-02, 3.23742742315495e-03 
-4.10155709170747e-02, -7.03846607116107e-02, 1.39399391361398e-03 
-3.47054830836786e-02, -5.62386671403710e-02, -9.68939744846956e-04 
-2.83953952502825e-02, -4.35733011477145e-02, -2.63864308231776e-03 
-2.20853074168864e-02, -3.41092283527537e-02, -4.08579172965232e-03 
-1.57752195834903e-02, -2.51504863772398e-02, -5.01110910097154e-03 
-9.46513175009416e-03, -1.53730360742059e-02, -3.81541424502680e-03 
-3.15504391669801e-03, -5.06204008045993e-03, -1.44032896733902e-03 
3.15504391669801e-03, 5.06204008045993e-03, 1.44032896733902e-03 
9.46513175009416e-03, 1.24165674787067e-02, 1.84540067110590e-03 
1.57752195834903e-02, 1.85562939307851e-02, 1.80010593493754e-03 
2.20853074168864e-02, 2.62917898560642e-02, 3.17745020617557e-03 
2.83953952502825e-02, 3.43518028808263e-02, 7.91430660548294e-03 
3.47054830836786e-02, 4.20104330269365e-02, 1.34087433478652e-02 
4.10155709170747e-02, 4.97248084297126e-02, 1.57286655428072e-02 
4.73256587504708e-02, 6.08978979517855e-02, 1.93999106000646e-02 
5.36357465838669e-02, 7.61019355967621e-02, 2.55614714949861e-02 
5.99458344172630e-02, 8.83994119152491e-02, 3.30671288502417e-02 
6.62559222506592e-02, 9.90175560908322e-02, 4.04939827353062e-02 
7.25660100840553e-02, 1.07953042386459e-01, 4.74443671958645e-02 
7.88760979174513e-02, 1.23252328933305e-01, 5.86854530857164e-02 
8.51861857508474e-02, 1.43553350995943e-01, 7.32467040761960e-02 
9.14962735842435e-02, 1.55498048095023e-01, 8.14648155319550e-02 
9.78063614176397e-02, 1.67002936097663e-01, 8.92636638273539e-02 
