Strain, Tz 
-1.05806315740040e-01, -3.18551554103459e+00 
-1.03668814411958e-01, -3.00620864784497e+00 
-1.01531313083877e-01, -2.81831776517117e+00 
-9.93938117557949e-02, -2.62986868371316e+00 
-9.72563104277133e-02, -2.44838583852678e+00 
-9.51188090996317e-02, -2.30399856137138e+00 
-9.29813077715501e-02, -2.18548174474659e+00 
-9.08438064434685e-02, -2.04487992006904e+00 
-8.87063051153869e-02, -1.90692859854033e+00 
-8.65688037873053e-02, -1.78101906958930e+00 
-8.44313024592237e-02, -1.68178814026847e+00 
-8.22938011311421e-02, -1.59699175014779e+00 
-8.01562998030604e-02, -1.52494587252504e+00 
-7.80187984749788e-02, -1.45409033020089e+00 
-7.58812971468972e-02, -1.38271179094039e+00 
-7.37437958188156e-02, -1.30897989259491e+00 
-7.16062944907340e-02, -1.23680859182537e+00 
-6.94687931626524e-02, -1.15733667029802e+00 
-6.73312918345708e-02, -1.07735727836405e+00 
-6.51937905064892e-02, -1.02068428571546e+00 
-6.30562891784075e-02, -9.65672438699884e-01 
-6.09187878503259e-02, -9.12347722917909e-01 
-5.87812865222443e-02, -8.66380443062291e-01 
-5.66437851941627e-02, -8.26932044421785e-01 
-5.45062838660811e-02, -7.88349438995494e-01 
-5.23687825379995e-02, -7.53339289629125e-01 
-5.02312812099179e-02, -7.20385560092312e-01 
-4.80937798818363e-02, -6.87922159031841e-01 
-4.59562785537547e-02, -6.55553728256089e-01 
-4.38187772256730e-02, -6.25704077142154e-01 
-4.16812758975914e-02, -5.93560581957790e-01 
-3.95437745695098e-02, -5.61871441216254e-01 
-3.74062732414282e-02, -5.29747545937648e-01 
-3.52687719133466e-02, -4.95186697420190e-01 
-3.31312705852650e-02, -4.54349694152577e-01 
-3.09937692571834e-02, -4.10445268794418e-01 
-2.88562679291018e-02, -3.59486444429357e-01 
-2.67187666010201e-02, -3.04917643019676e-01 
-2.45812652729385e-02, -2.60852313561884e-01 
-2.24437639448569e-02, -2.26338371117128e-01 
-2.03062626167753e-02, -1.95097843689867e-01 
-1.81687612886937e-02, -1.70727090262202e-01 
-1.60312599606121e-02, -1.47427667369072e-01 
-1.38937586325305e-02, -1.25898348458404e-01 
-1.17562573044489e-02, -1.05105285393321e-01 
-9.61875597636725e-03, -8.62519067189322e-02 
-7.48125464828563e-03, -6.70099685292437e-02 
-5.34375332020402e-03, -4.75555899033675e-02 
-3.20625199212241e-03, -2.92131413328706e-02 
-1.06875066404080e-03, -1.03225448184117e-02 
1.06875066404082e-03, 1.03225448184117e-02 
3.20625199212244e-03, 3.09801827816875e-02 
5.34375332020403e-03, 5.12955169994730e-02 
7.48125464828565e-03, 7.50887282249458e-02 
9.61875597636727e-03, 1.02978198862182e-01 
1.17562573044489e-02, 1.30928221173020e-01 
1.38937586325305e-02, 1.73487626144644e-01 
1.60312599606121e-02, 2.19792622500873e-01 
1.81687612886937e-02, 2.63401159633035e-01 
2.03062626167753e-02, 3.12866385347274e-01 
2.24437639448569e-02, 3.67453755948110e-01 
2.45812652729386e-02, 4.15583649563541e-01 
2.67187666010201e-02, 4.56656133770816e-01 
2.88562679291017e-02, 4.98098007730627e-01 
3.09937692571834e-02, 5.31617764891313e-01 
3.31312705852650e-02, 5.67042626560438e-01 
3.52687719133466e-02, 6.07246878567525e-01 
3.74062732414282e-02, 6.50927456181875e-01 
3.95437745695098e-02, 6.96680068500680e-01 
4.16812758975914e-02, 7.57190901219267e-01 
4.38187772256730e-02, 8.18315150366636e-01 
4.59562785537547e-02, 8.79105199615225e-01 
4.80937798818363e-02, 9.40206919898101e-01 
5.02312812099179e-02, 1.00317395651140e+00 
5.23687825379995e-02, 1.06233646798195e+00 
5.45062838660811e-02, 1.12345076158523e+00 
5.66437851941627e-02, 1.18563841631422e+00 
5.87812865222443e-02, 1.26027494277016e+00 
6.09187878503259e-02, 1.35887188835018e+00 
6.30562891784076e-02, 1.46169888992568e+00 
6.51937905064892e-02, 1.60924570289558e+00 
6.73312918345707e-02, 1.75708428665819e+00 
6.94687931626524e-02, 1.87971897092248e+00 
7.16062944907340e-02, 2.01044447521213e+00 
7.37437958188156e-02, 2.14364157282729e+00 
7.58812971468972e-02, 2.26691283940476e+00 
7.80187984749788e-02, 2.41541999536485e+00 
8.01562998030604e-02, 2.60793552306951e+00 
8.22938011311421e-02, 2.87521637887656e+00 
8.44313024592237e-02, 3.19025947946616e+00 
8.65688037873053e-02, 3.48329512632202e+00 
8.87063051153869e-02, 3.76409110154774e+00 
9.08438064434685e-02, 4.01584566985375e+00 
9.29813077715501e-02, 4.24670527695078e+00 
9.51188090996317e-02, 4.47647587289898e+00 
9.72563104277133e-02, 4.72332679676880e+00 
9.93938117557949e-02, 4.96593855714922e+00 
1.01531313083877e-01, 5.24144089238676e+00 
1.03668814411958e-01, 5.61875685145564e+00 
1.05806315740040e-01, 5.96007866663237e+00 
