Strain, Tx, Tz 
-3.47179732538211e-01, -1.75101711559754e+00, 4.73009368221567e-01 
-3.40166000567742e-01, -1.53170534340912e+00, 3.87548735400835e-01 
-3.33152268597273e-01, -1.40978656719308e+00, 3.34721425960366e-01 
-3.26138536626804e-01, -1.26789012905342e+00, 2.78182224472234e-01 
-3.19124804656335e-01, -1.15458316811062e+00, 2.33081877610967e-01 
-3.12111072685866e-01, -1.05296372753237e+00, 1.95397427693261e-01 
-3.05097340715397e-01, -9.87689656007946e-01, 1.74941794913915e-01 
-2.98083608744929e-01, -9.28460346033189e-01, 1.55951224445025e-01 
-2.91069876774460e-01, -8.67304542457797e-01, 1.34932080182185e-01 
-2.84056144803991e-01, -7.84362990414434e-01, 1.10695278155125e-01 
-2.77042412833522e-01, -6.98883181145719e-01, 8.78707750009853e-02 
-2.70028680863053e-01, -6.34009563391703e-01, 7.16852000991377e-02 
-2.63014948892584e-01, -5.95272893005275e-01, 6.28372905034496e-02 
-2.56001216922115e-01, -5.64399778283545e-01, 5.61882550205340e-02 
-2.48987484951646e-01, -5.33494318925627e-01, 4.92454689761431e-02 
-2.41973752981177e-01, -4.97636181449836e-01, 4.26850307422988e-02 
-2.34960021010708e-01, -4.52596712707927e-01, 3.73425755654819e-02 
-2.27946289040239e-01, -4.12825172828393e-01, 3.03735559132008e-02 
-2.20932557069771e-01, -3.81198133327144e-01, 2.48703909005947e-02 
-2.13918825099302e-01, -3.59570808334820e-01, 2.42603973246037e-02 
-2.06905093128833e-01, -3.41032849261190e-01, 2.30241346820257e-02 
-1.99891361158364e-01, -3.24523275417958e-01, 2.12624633381486e-02 
-1.92877629187895e-01, -3.07989603298375e-01, 2.06633774480277e-02 
-1.85863897217426e-01, -2.87775355693239e-01, 2.03164964081666e-02 
-1.78850165246957e-01, -2.61496473147560e-01, 1.93482572425564e-02 
-1.71836433276488e-01, -2.45905315686431e-01, 1.90177495920625e-02 
-1.64822701306019e-01, -2.35583098107999e-01, 1.90177495920625e-02 
-1.57808969335550e-01, -2.17215929640448e-01, 1.90177495920625e-02 
-1.50795237365082e-01, -1.97521909300517e-01, 1.86852912430098e-02 
-1.43781505394613e-01, -1.86377063413160e-01, 1.77719865549239e-02 
