Strain, Tx, Tz 
-3.12304791486969e-01, -3.78679605827658e+00, 2.86735876084413e+00 
-3.05995603780161e-01, -3.23489948129457e+00, 2.39266807986651e+00 
-2.99686416073354e-01, -2.94630529022415e+00, 2.12665504665970e+00 
-2.93377228366547e-01, -2.61143804190488e+00, 1.82491614890300e+00 
-2.87068040659739e-01, -2.39496825171990e+00, 1.64100739084484e+00 
-2.80758852952932e-01, -2.21196157828952e+00, 1.48120075380896e+00 
-2.74449665246124e-01, -1.98717584938600e+00, 1.28309240823369e+00 
-2.68140477539317e-01, -1.70915582709127e+00, 1.04587447378078e+00 
-2.61831289832509e-01, -1.53007054688293e+00, 8.94535987932694e-01 
-2.55522102125702e-01, -1.41203644504173e+00, 7.96556840638659e-01 
-2.49212914418894e-01, -1.29879774211792e+00, 7.06216484139058e-01 
-2.42903726712087e-01, -1.19960110801901e+00, 6.24417865682982e-01 
-2.36594539005279e-01, -1.11111191635831e+00, 5.48625436978094e-01 
-2.30285351298472e-01, -9.92966042525323e-01, 4.55580485881085e-01 
-2.23976163591665e-01, -8.75523974783584e-01, 3.67249814902523e-01 
-2.17666975884857e-01, -8.08243755812504e-01, 3.14236855292994e-01 
-2.11357788178050e-01, -7.54759589318633e-01, 2.73533683923239e-01 
-2.05048600471242e-01, -6.97656763802385e-01, 2.34106691974603e-01 
-1.98739412764435e-01, -6.52842354986007e-01, 2.01042320248020e-01 
-1.92430225057627e-01, -6.04864504187484e-01, 1.66221393159383e-01 
-1.86121037350820e-01, -5.57722651092402e-01, 1.32275338030925e-01 
-1.79811849644012e-01, -5.25910433601969e-01, 1.07973739790959e-01 
-1.73502661937205e-01, -4.93221381688134e-01, 8.81237495107599e-02 
-1.67193474230397e-01, -4.53612354068256e-01, 6.80410829555632e-02 
-1.60884286523590e-01, -4.12863354290251e-01, 4.77956286372589e-02 
-1.54575098816783e-01, -3.90584767682778e-01, 3.39241583624249e-02 
-1.48265911109975e-01, -3.66314780193231e-01, 2.13537005938530e-02 
-1.41956723403168e-01, -3.41480091569995e-01, 9.61219341796761e-03 
-1.35647535696360e-01, -3.20577421527032e-01, -1.34608906002549e-03 
-1.29338347989553e-01, -3.02897959212758e-01, -8.29609215499453e-03 
-1.23029160282745e-01, -2.84983266096775e-01, -1.45772712169270e-02 
-1.16719972575938e-01, -2.64240116876946e-01, -2.33872225834726e-02 
-1.10410784869130e-01, -2.44373771976519e-01, -3.09971784505860e-02 
-1.04101597162323e-01, -2.30147694791576e-01, -3.58474930902285e-02 
-9.77924094555155e-02, -2.10579853019963e-01, -4.09804846697139e-02 
-9.14832217487080e-02, -1.93835222340255e-01, -4.64881475652425e-02 
-8.51740340419006e-02, -1.81775630781880e-01, -4.82796002640794e-02 
-7.88648463350932e-02, -1.71367776193142e-01, -4.65730788255486e-02 
-7.25556586282857e-02, -1.60935522191992e-01, -4.51985475303592e-02 
