Strain, Tx, Tz 
-3.47167621446098e-01, -1.95257519959568e+00, -7.12539266420765e-01 
-3.40154134144156e-01, -1.74507726491284e+00, -6.76706608029762e-01 
-3.33140646842215e-01, -1.62283441158606e+00, -6.56456144954936e-01 
-3.26127159540274e-01, -1.51282769044384e+00, -6.37058413544667e-01 
-3.19113672238332e-01, -1.36584948707546e+00, -6.08482967300253e-01 
-3.12100184936391e-01, -1.20272503570851e+00, -5.73230849034426e-01 
-3.05086697634450e-01, -1.11306506624499e+00, -5.51311695479342e-01 
-2.98073210332508e-01, -1.04064973541577e+00, -5.31023249849909e-01 
-2.91059723030567e-01, -9.76735681802822e-01, -5.10510301654020e-01 
-2.84046235728625e-01, -9.04196552945304e-01, -4.87504791041206e-01 
-2.77032748426684e-01, -8.33651167772527e-01, -4.65202322858206e-01 
-2.70019261124743e-01, -7.61231932416440e-01, -4.41861096016141e-01 
-2.63005773822801e-01, -6.83680664862477e-01, -4.11348368811752e-01 
-2.55992286520860e-01, -6.13108117003843e-01, -3.79087402834320e-01 
-2.48978799218919e-01, -5.76068402488730e-01, -3.62210674968707e-01 
-2.41965311916977e-01, -5.43064751955388e-01, -3.45774329485444e-01 
-2.34951824615036e-01, -5.12034701180712e-01, -3.29175317179145e-01 
-2.27938337313094e-01, -4.70863065234562e-01, -3.08678970343889e-01 
-2.20924850011153e-01, -4.30442568620228e-01, -2.87709368843331e-01 
-2.13911362709212e-01, -4.05876006551311e-01, -2.73192807353702e-01 
-2.06897875407270e-01, -3.80539925322166e-01, -2.57350972448325e-01 
-1.99884388105329e-01, -3.56432580537283e-01, -2.40556155926173e-01 
-1.92870900803388e-01, -3.33113970747283e-01, -2.25431581111954e-01 
-1.85857413501446e-01, -3.10920712306900e-01, -2.12162306496175e-01 
-1.78843926199505e-01, -2.94470847618454e-01, -2.02837078238536e-01 
-1.71830438897564e-01, -2.71734517523932e-01, -1.87582750414352e-01 
-1.64816951595622e-01, -2.38182967602490e-01, -1.62829158601079e-01 
