Strain, Tx, Tz 
-3.18969074518689e-01, -2.52504367251639e+00, 2.01971212015120e+00 
-3.12525254831443e-01, -2.19245174652454e+00, 1.74429826733902e+00 
-3.06081435144197e-01, -1.97547959270404e+00, 1.55583601695901e+00 
-2.99637615456951e-01, -1.78282277824517e+00, 1.39019819610734e+00 
-2.93193795769704e-01, -1.62072091278502e+00, 1.24818783663896e+00 
-2.86749976082458e-01, -1.50099634048455e+00, 1.13910985526557e+00 
-2.80306156395212e-01, -1.35281333789245e+00, 1.01093195695741e+00 
-2.73862336707966e-01, -1.23976435641490e+00, 9.15403163078282e-01 
-2.67418517020719e-01, -1.12775682044093e+00, 8.23192332472337e-01 
-2.60974697333473e-01, -9.90908360724016e-01, 7.09917794672599e-01 
-2.54530877646227e-01, -8.74302111955339e-01, 6.14367387666240e-01 
-2.48087057958981e-01, -8.01597961974530e-01, 5.54862059210413e-01 
-2.41643238271734e-01, -7.13091735027919e-01, 4.78291189415406e-01 
-2.35199418584488e-01, -6.32289454964619e-01, 4.12469719261935e-01 
-2.28755598897242e-01, -5.71598024406345e-01, 3.62725786718473e-01 
-2.22311779209996e-01, -5.15193972151764e-01, 3.15968057172853e-01 
-2.15867959522749e-01, -4.70554725225349e-01, 2.79610518271370e-01 
-2.09424139835503e-01, -4.42899159753582e-01, 2.57405787637406e-01 
-2.02980320148257e-01, -4.18247238389619e-01, 2.38224824236070e-01 
-1.96536500461011e-01, -3.91563538598025e-01, 2.18599702364566e-01 
-1.90092680773764e-01, -3.64066904128812e-01, 1.98081246420643e-01 
-1.83648861086518e-01, -3.42556371023162e-01, 1.77765855713046e-01 
-1.77205041399272e-01, -2.99908254966182e-01, 1.47838848067052e-01 
-1.70761221712026e-01, -2.62236702952897e-01, 1.19019725457413e-01 
-1.64317402024779e-01, -2.49748226544931e-01, 1.05676915782521e-01 
-1.57873582337533e-01, -2.29832748301708e-01, 9.68116662267162e-02 
-1.51429762650287e-01, -2.09053910401174e-01, 8.91540174534315e-02 
-1.44985942963041e-01, -1.97527646082877e-01, 7.72362568448645e-02 
-1.38542123275794e-01, -1.81136327618252e-01, 6.39955977290253e-02 
-1.32098303588548e-01, -1.61366439099174e-01, 5.29721239401870e-02 
-1.25654483901302e-01, -1.49381333876824e-01, 4.44961916354126e-02 
-1.19210664214056e-01, -1.42395997293971e-01, 3.74229813228308e-02 
-1.12766844526809e-01, -1.26635516013162e-01, 3.05743650385224e-02 
-1.06323024839563e-01, -1.12594494090607e-01, 2.52827429067122e-02 
-9.98792051523169e-02, -1.06022242847211e-01, 2.30126393161381e-02 
-9.34353854650706e-02, -9.50194320382883e-02, 2.07915791141442e-02 
-8.69915657778244e-02, -7.81369065513530e-02, 1.39971179158984e-02 
-8.05477460905781e-02, -7.02666639631715e-02, 7.94436052350632e-03 
-7.41039264033319e-02, -6.98957830685920e-02, 6.09063363560204e-03 
-6.76601067160856e-02, -6.95483642526861e-02, 4.71301733086855e-03 
-6.12162870288394e-02, -5.80279736041464e-02, 2.33279867134718e-03 
-5.47724673415931e-02, -4.49169674969404e-02, -7.65997790601012e-04 
-4.83286476543469e-02, -4.32225995616332e-02, -1.99088837883978e-03 
-4.18848279671006e-02, -3.61436283434894e-02, -2.38164371699724e-03 
-3.54410082798544e-02, -2.49293721137210e-02, -1.84308869183322e-03 
-2.89971885926081e-02, -2.64510671465211e-02, -1.53773133914100e-03 
-2.25533689053619e-02, -2.46373274068757e-02, -7.93683929006494e-04 
-1.61095492181156e-02, -1.40465552687935e-02, -7.41147429393059e-04 
-9.66572953086943e-03, -7.05264571708816e-03, -7.41147429393059e-04 
-3.22190984362313e-03, -2.55373139844565e-03, -3.24569058319693e-04 
3.22190984362313e-03, 2.55373139844565e-03, 3.24569058319645e-04 
9.66572953086938e-03, 9.96756511653192e-03, 1.30213632411083e-03 
1.61095492181156e-02, 1.58902417382165e-02, 4.67087566281428e-03 
2.25533689053618e-02, 2.23166546339666e-02, 5.19828020171045e-03 
2.89971885926081e-02, 2.93210304703508e-02, 5.21518958567723e-03 
3.54410082798544e-02, 3.69715952634012e-02, 6.96712511843609e-03 
4.18848279671006e-02, 4.14783925177036e-02, 1.06907508410679e-02 
4.83286476543469e-02, 4.13211367543072e-02, 1.78058656349189e-02 
5.47724673415931e-02, 4.94437322300943e-02, 1.89820673144404e-02 
6.12162870288394e-02, 5.78123449543939e-02, 1.83491787250329e-02 
6.76601067160857e-02, 6.62799678552911e-02, 1.91238732367156e-02 
7.41039264033319e-02, 7.25690815534257e-02, 2.27946303435568e-02 
8.05477460905781e-02, 7.35956681863719e-02, 2.96682379642521e-02 
8.69915657778243e-02, 9.18224356013675e-02, 3.84716584934038e-02 
9.34353854650706e-02, 1.09107425899493e-01, 4.51593274806797e-02 
9.98792051523169e-02, 1.17216807199707e-01, 5.01435056929750e-02 
1.06323024839563e-01, 1.27952383204414e-01, 5.66225727613063e-02 
1.12766844526809e-01, 1.39881973102143e-01, 6.38878145208730e-02 
1.19210664214056e-01, 1.49699960545803e-01, 7.22507400296761e-02 
1.25654483901302e-01, 1.69077246932639e-01, 8.55985696814330e-02 
1.32098303588548e-01, 1.91893637535342e-01, 1.00632994570955e-01 
1.38542123275794e-01, 2.03989630863768e-01, 1.16971533826330e-01 
1.44985942963041e-01, 2.16848870348641e-01, 1.33137570955138e-01 
1.51429762650287e-01, 2.35853659095089e-01, 1.44029352044518e-01 
1.57873582337533e-01, 2.57824382745434e-01, 1.56982710418937e-01 
1.64317402024779e-01, 2.81324172450048e-01, 1.73829912615176e-01 
1.70761221712026e-01, 3.02056962416924e-01, 1.94522254234734e-01 
1.77205041399272e-01, 3.28045157899710e-01, 2.19890417739004e-01 
1.83648861086518e-01, 3.74517068940728e-01, 2.59506628137250e-01 
1.90092680773764e-01, 4.08333407556262e-01, 2.86266790153412e-01 
1.96536500461011e-01, 4.38197346539281e-01, 3.12471974439378e-01 
2.02980320148257e-01, 4.75108723935939e-01, 3.46244296027940e-01 
