Strain, Fx, Fz 
-3.62104345167331e-01, -2.22610787976718e-01, 1.23502541125239e-03 
-3.54789105871022e-01, -1.92614745349888e-01, -3.62836911852957e-03 
-3.47473866574712e-01, -1.75110666259725e-01, -6.16321122097099e-03 
-3.40158627278402e-01, -1.58436545912570e-01, -9.07056997666263e-03 
-3.32843387982092e-01, -1.47097525139730e-01, -1.06055690378987e-02 
-3.25528148685783e-01, -1.34956399924571e-01, -1.19843270267854e-02 
-3.18212909389473e-01, -1.23393649365852e-01, -1.32940068862847e-02 
-3.10897670093163e-01, -1.12408106073548e-01, -1.42132526217807e-02 
-3.03582430796854e-01, -1.01732816212826e-01, -1.49025245736146e-02 
-2.96267191500544e-01, -9.34821954331719e-02, -1.51991439643961e-02 
-2.88951952204234e-01, -8.46409280371896e-02, -1.54358498692976e-02 
-2.81636712907924e-01, -7.60828339257741e-02, -1.55545189972659e-02 
-2.74321473611615e-01, -6.92350220752598e-02, -1.54938890606153e-02 
-2.67006234315305e-01, -6.25815704195923e-02, -1.53249753032361e-02 
-2.59690995018995e-01, -5.80270664158452e-02, -1.49106558357491e-02 
-2.52375755722685e-01, -5.40469355932274e-02, -1.46018030830273e-02 
-2.45060516426376e-01, -4.95629141402103e-02, -1.41510203012002e-02 
-2.37745277130066e-01, -4.44991953111730e-02, -1.35878104102784e-02 
-2.30430037833756e-01, -4.18026321290314e-02, -1.32776007938183e-02 
-2.23114798537447e-01, -3.93902871637928e-02, -1.28732340740059e-02 
-2.15799559241137e-01, -3.63243938300523e-02, -1.22370795722822e-02 
-2.08484319944827e-01, -3.34651949370137e-02, -1.16001901114855e-02 
-2.01169080648517e-01, -3.12077030303342e-02, -1.10728477641380e-02 
-1.93853841352208e-01, -2.83014414430946e-02, -1.04393551490415e-02 
-1.86538602055898e-01, -2.57629248912864e-02, -9.80711694803790e-03 
-1.79223362759588e-01, -2.42439058236538e-02, -9.16824418905932e-03 
-1.71908123463278e-01, -2.25599850333206e-02, -8.55281614498739e-03 
-1.64592884166969e-01, -2.07727126046496e-02, -8.02795140348723e-03 
-1.57277644870659e-01, -1.94194691258365e-02, -7.70440117270374e-03 
-1.49962405574349e-01, -1.80642644486099e-02, -7.40982977664885e-03 
-1.42647166278040e-01, -1.66580073497828e-02, -6.79966639444486e-03 
-1.35331926981730e-01, -1.52499024416625e-02, -5.92644554229103e-03 
-1.28016687685420e-01, -1.37498493202534e-02, -5.49933989556379e-03 
-1.20701448389110e-01, -1.26643114764946e-02, -5.15182981499617e-03 
-1.13386209092801e-01, -1.18151920470522e-02, -4.80003323158436e-03 
-1.06070969796491e-01, -1.10099419169322e-02, -4.43627189075046e-03 
-9.87557305001812e-02, -1.01672470337157e-02, -3.98098037143740e-03 
-9.14404912038715e-02, -9.14131873139537e-03, -3.46416080520175e-03 
-8.41252519075618e-02, -8.15258702534802e-03, -3.02564236383985e-03 
-7.68100126112521e-02, -7.42129092056311e-03, -2.77418195620756e-03 
-6.94947733149423e-02, -6.57478480929659e-03, -2.40705543851014e-03 
-6.21795340186326e-02, -5.81361040201266e-03, -1.98002793673159e-03 
-5.48642947223229e-02, -5.04511676108762e-03, -1.60947702426445e-03 
-4.75490554260131e-02, -4.27562761338770e-03, -1.32002200891776e-03 
-4.02338161297035e-02, -3.57805864920250e-03, -1.07858986422060e-03 
-3.29185768333938e-02, -3.00609806571166e-03, -7.92481343472973e-04 
-2.56033375370840e-02, -2.49232217670773e-03, -4.51486097911822e-04 
-1.82880982407743e-02, -1.88660992239756e-03, -3.35782325884139e-04 
-1.09728589444646e-02, -1.02744006787705e-03, -3.15829442056902e-04 
-3.65761964815487e-03, -3.31990036318942e-04, -1.42875681199708e-04 
3.65761964815487e-03, 3.31990036318945e-04, 1.42875681199705e-04 
1.09728589444646e-02, 1.24727232103669e-03, 3.84717396223297e-04 
