Strain, Tz 
-1.08005470136607e-01, -1.55446296044336e+00 
-1.05823541446978e-01, -1.47297830421970e+00 
-1.03641612757350e-01, -1.36840668982389e+00 
-1.01459684067721e-01, -1.30132295142763e+00 
-9.92777553780930e-02, -1.20697942833465e+00 
-9.70958266884645e-02, -1.13066213023022e+00 
-9.49138979988361e-02, -1.06938730173493e+00 
-9.27319693092077e-02, -1.00833934874437e+00 
-9.05500406195793e-02, -9.41879950297697e-01 
-8.83681119299509e-02, -8.74222694566400e-01 
-8.61861832403225e-02, -8.20949055067295e-01 
-8.40042545506940e-02, -7.76005555511307e-01 
-8.18223258610656e-02, -7.46719677972977e-01 
-7.96403971714372e-02, -7.15441476537591e-01 
-7.74584684818088e-02, -6.82409794266874e-01 
-7.52765397921804e-02, -6.48291021179147e-01 
-7.30946111025520e-02, -6.12469258027277e-01 
-7.09126824129235e-02, -5.78006161698581e-01 
-6.87307537232951e-02, -5.45416378881855e-01 
-6.65488250336667e-02, -5.12817723709917e-01 
-6.43668963440383e-02, -4.85393255792581e-01 
-6.21849676544099e-02, -4.59182404036675e-01 
-6.00030389647815e-02, -4.33751741582150e-01 
-5.78211102751530e-02, -4.08791777393356e-01 
-5.56391815855246e-02, -3.83303631411642e-01 
-5.34572528958962e-02, -3.59406415131874e-01 
-5.12753242062678e-02, -3.27915226732498e-01 
-4.90933955166394e-02, -2.97256305073643e-01 
-4.69114668270110e-02, -2.69633264009737e-01 
-4.47295381373825e-02, -2.44090202038762e-01 
-4.25476094477541e-02, -2.23470445710699e-01 
-4.03656807581257e-02, -2.09190903047054e-01 
-3.81837520684973e-02, -1.93768242966815e-01 
-3.60018233788689e-02, -1.78839954537567e-01 
-3.38198946892405e-02, -1.63067517437998e-01 
-3.16379659996120e-02, -1.47843933190385e-01 
-2.94560373099836e-02, -1.34076747636444e-01 
-2.72741086203552e-02, -1.22290982936242e-01 
-2.50921799307268e-02, -1.10578844098913e-01 
-2.29102512410984e-02, -1.00171953270861e-01 
-2.07283225514700e-02, -9.12867649694370e-02 
-1.85463938618415e-02, -8.25354712886786e-02 
-1.63644651722131e-02, -7.32324619910745e-02 
-1.41825364825847e-02, -6.36359527070748e-02 
-1.20006077929563e-02, -5.35144503122180e-02 
-9.81867910332788e-03, -4.35139478836291e-02 
-7.63675041369945e-03, -3.34322784265707e-02 
-5.45482172407104e-03, -2.34347485372702e-02 
-3.27289303444262e-03, -1.38651972736230e-02 
-1.09096434481420e-03, -4.42571843298519e-03 
1.09096434481420e-03, 4.42571843298519e-03 
3.27289303444264e-03, 1.30867446017738e-02 
5.45482172407104e-03, 2.18204177912134e-02 
7.63675041369945e-03, 3.07273707471838e-02 
9.81867910332786e-03, 4.16607364425201e-02 
1.20006077929563e-02, 5.80235532372499e-02 
1.41825364825847e-02, 7.67100432218565e-02 
1.63644651722131e-02, 9.29671284734108e-02 
1.85463938618415e-02, 1.10965231723973e-01 
2.07283225514699e-02, 1.25816452756861e-01 
2.29102512410984e-02, 1.39015344278229e-01 
2.50921799307268e-02, 1.50570219169348e-01 
2.72741086203552e-02, 1.62308885303700e-01 
2.94560373099836e-02, 1.73652324973718e-01 
3.16379659996120e-02, 1.84922452242281e-01 
3.38198946892405e-02, 1.96331931915147e-01 
3.60018233788689e-02, 2.09293867226559e-01 
3.81837520684973e-02, 2.23519766862232e-01 
4.03656807581257e-02, 2.39208934639720e-01 
4.25476094477541e-02, 2.62202383237290e-01 
4.47295381373826e-02, 2.89232418470814e-01 
4.69114668270109e-02, 3.25285638475145e-01 
4.90933955166394e-02, 3.61299859924317e-01 
5.12753242062678e-02, 4.04479745260140e-01 
5.34572528958962e-02, 4.45568369544153e-01 
5.56391815855246e-02, 4.82602407452488e-01 
5.78211102751530e-02, 5.17334955114147e-01 
6.00030389647815e-02, 5.51343709356795e-01 
6.21849676544099e-02, 5.82229881220226e-01 
6.43668963440383e-02, 6.18830128106066e-01 
6.65488250336667e-02, 6.58874282460277e-01 
6.87307537232951e-02, 6.99330972933657e-01 
7.09126824129235e-02, 7.39979504580688e-01 
7.30946111025520e-02, 7.80986909858117e-01 
7.52765397921804e-02, 8.23153475439688e-01 
7.74584684818088e-02, 8.69207876998678e-01 
7.96403971714372e-02, 9.19180414297325e-01 
8.18223258610656e-02, 9.73608942390662e-01 
8.40042545506940e-02, 1.05587099079509e+00 
8.61861832403225e-02, 1.13879176040193e+00 
8.83681119299509e-02, 1.22759988492976e+00 
9.05500406195793e-02, 1.32205490589479e+00 
9.27319693092077e-02, 1.41952360923608e+00 
9.49138979988361e-02, 1.53684151428623e+00 
9.70958266884645e-02, 1.69902198374444e+00 
9.92777553780929e-02, 1.87346537870561e+00 
1.01459684067721e-01, 2.01287335707851e+00 
1.03641612757350e-01, 2.14982457773426e+00 
1.05823541446978e-01, 2.31697732171424e+00 
1.08005470136607e-01, 2.49465640358322e+00 
