Strain, Tx, Tz 
-3.81742826425558e-01, -1.19308982734993e+00, 4.57198576513657e-01 
-3.74030850134132e-01, -1.06704794724780e+00, 3.98059795803842e-01 
-3.66318873842707e-01, -9.83933709853065e-01, 3.45900100708285e-01 
-3.58606897551281e-01, -9.17889124783131e-01, 3.13148243309527e-01 
-3.50894921259856e-01, -8.40111115549326e-01, 2.74822203489658e-01 
-3.43182944968431e-01, -7.65493207663936e-01, 2.38107194177468e-01 
-3.35470968677005e-01, -7.16024053319346e-01, 2.19490938638823e-01 
-3.27758992385580e-01, -6.70825146040396e-01, 1.97881879066118e-01 
-3.20047016094154e-01, -6.13354933481675e-01, 1.70583186035001e-01 
-3.12335039802729e-01, -5.66522354797485e-01, 1.45143337725005e-01 
-3.04623063511304e-01, -5.25219458392928e-01, 1.25512425671244e-01 
-2.96911087219878e-01, -4.88780115060232e-01, 1.13605026292068e-01 
-2.89199110928453e-01, -4.50874499392862e-01, 1.02713453338343e-01 
-2.81487134637027e-01, -3.97862878113886e-01, 8.47724621368180e-02 
-2.73775158345602e-01, -3.83077494532905e-01, 7.37791517247043e-02 
-2.66063182054177e-01, -3.70660610345830e-01, 6.65174520024029e-02 
-2.58351205762751e-01, -3.55787792565235e-01, 6.08016597803047e-02 
-2.50639229471326e-01, -3.34567025026756e-01, 5.45440733787654e-02 
-2.42927253179900e-01, -3.10248580942168e-01, 4.87098640500288e-02 
-2.35215276888475e-01, -2.86573226542680e-01, 4.28404026456443e-02 
-2.27503300597049e-01, -2.70092206628776e-01, 4.00242370824900e-02 
-2.19791324305624e-01, -2.56332259785160e-01, 3.90243014317474e-02 
-2.12079348014199e-01, -2.43001087844401e-01, 3.54732298644498e-02 
-2.04367371722773e-01, -2.30727763579548e-01, 3.20698340234407e-02 
-1.96655395431348e-01, -2.18082184027592e-01, 2.90224734019287e-02 
-1.88943419139922e-01, -2.07014798964716e-01, 2.66143617522074e-02 
-1.81231442848497e-01, -1.99099547609321e-01, 2.50700016192158e-02 
-1.73519466557072e-01, -1.86197297354146e-01, 2.35266958128452e-02 
-1.65807490265646e-01, -1.70752735125131e-01, 2.25535811540655e-02 
-1.58095513974221e-01, -1.60355018326434e-01, 2.12426710765496e-02 
-1.50383537682795e-01, -1.50930051137714e-01, 1.88858032522506e-02 
-1.42671561391370e-01, -1.40782358945201e-01, 1.79045230841567e-02 
-1.34959585099945e-01, -1.31992279829289e-01, 2.08405109409013e-02 
-1.27247608808519e-01, -1.25090970120274e-01, 2.15086070035696e-02 
-1.19535632517094e-01, -1.18513896711292e-01, 1.85891593670871e-02 
-1.11823656225668e-01, -1.08033043563183e-01, 1.79359164395422e-02 
-1.04111679934243e-01, -9.94293020936703e-02, 1.76943759245342e-02 
-9.63997036428176e-02, -9.17675403177077e-02, 1.62337246157541e-02 
-8.86877273513922e-02, -8.46161212325541e-02, 1.53169350792858e-02 
-8.09757510599668e-02, -7.64365852582797e-02, 1.41812999516290e-02 
-7.32637747685414e-02, -7.14425174672175e-02, 1.25326868161176e-02 
-6.55517984771160e-02, -6.63007977677190e-02, 1.28298220358997e-02 
-5.78398221856906e-02, -5.74432871062441e-02, 1.17754747203345e-02 
-5.01278458942652e-02, -4.82608220988158e-02, 1.16482757799477e-02 
-4.24158696028398e-02, -3.91391971009569e-02, 1.28793426077349e-02 
-3.47038933114144e-02, -2.93078272061902e-02, 7.38244720818870e-03 
-2.69919170199889e-02, -2.28398127863111e-02, 3.65282823440863e-03 
-1.92799407285635e-02, -1.52608965535163e-02, 3.64019527179369e-03 
-1.15679644371381e-02, -9.21175055218560e-03, 2.87705595591826e-03 
-3.85598814571270e-03, -4.46148233392782e-03, 1.39178556268550e-03 
3.85598814571276e-03, 4.46148233392786e-03, -1.39178556268554e-03 
1.15679644371381e-02, 1.47653113370799e-02, -4.20099526307233e-03 
1.92799407285635e-02, 2.56302579755207e-02, -8.09418090316744e-03 
2.69919170199889e-02, 3.54819130755933e-02, -1.26173800606900e-02 
3.47038933114143e-02, 4.49552922049392e-02, -1.64545370707126e-02 
4.24158696028398e-02, 4.98160885805624e-02, -2.35322775194517e-02 
5.01278458942652e-02, 5.67397430792916e-02, -2.72513936440265e-02 
5.78398221856906e-02, 6.49341229743627e-02, -2.85333492003310e-02 
6.55517984771160e-02, 7.35126060679391e-02, -3.06189663407194e-02 
7.32637747685414e-02, 8.49681489833741e-02, -3.58390002445539e-02 
8.09757510599667e-02, 1.02519630156118e-01, -4.81237045410451e-02 
8.86877273513922e-02, 1.16495171565033e-01, -5.93328794781779e-02 
9.63997036428176e-02, 1.27212272984483e-01, -6.90206374236592e-02 
1.04111679934243e-01, 1.35186105240979e-01, -7.33128287565477e-02 
1.11823656225668e-01, 1.42647934893044e-01, -7.63610875171995e-02 
1.19535632517094e-01, 1.59670994593121e-01, -8.58655793204685e-02 
1.27247608808519e-01, 1.83431014571373e-01, -1.01997481504566e-01 
1.34959585099945e-01, 2.05806145704424e-01, -1.16599923853269e-01 
1.42671561391370e-01, 2.26647123278729e-01, -1.23163429280372e-01 
1.50383537682795e-01, 2.41453632121806e-01, -1.30157697454376e-01 
1.58095513974221e-01, 2.44275941087674e-01, -1.39030272542597e-01 
1.65807490265646e-01, 2.59774333788132e-01, -1.50860748406010e-01 
1.73519466557072e-01, 2.91337759068868e-01, -1.67432135776549e-01 
1.81231442848497e-01, 3.33901629291154e-01, -1.87198650994592e-01 
1.88943419139922e-01, 3.66231585990183e-01, -2.04068295155856e-01 
1.96655395431348e-01, 3.86047491205891e-01, -2.19445961707834e-01 
2.04367371722773e-01, 4.09858716243117e-01, -2.32325821287032e-01 
2.12079348014199e-01, 4.34810391805864e-01, -2.44633843040131e-01 
2.19791324305624e-01, 4.68806526364643e-01, -2.57321488163655e-01 
2.27503300597049e-01, 5.10640318704079e-01, -2.74946271291755e-01 
2.35215276888475e-01, 5.53611778889256e-01, -2.96451232006514e-01 
2.42927253179900e-01, 6.10039823107441e-01, -3.28804716214864e-01 
2.50639229471326e-01, 6.58271700073293e-01, -3.52100351745921e-01 
2.58351205762751e-01, 6.91252977434349e-01, -3.60214092956245e-01 
2.66063182054177e-01, 7.29669874702590e-01, -3.71662650968663e-01 
2.73775158345602e-01, 7.77851269167742e-01, -3.92229161461930e-01 
2.81487134637027e-01, 8.21655203156574e-01, -4.05979550349860e-01 
2.89199110928453e-01, 8.86703316019282e-01, -4.22728840368657e-01 
2.96911087219878e-01, 1.00876419538530e+00, -4.50332633704389e-01 
3.04623063511304e-01, 1.10571078030498e+00, -4.72214251130995e-01 
3.12335039802729e-01, 1.19522110979263e+00, -4.94156701441936e-01 
3.20047016094154e-01, 1.28902187094076e+00, -5.12836812079529e-01 
3.27758992385580e-01, 1.42188147066688e+00, -5.26738310202822e-01 
3.35470968677005e-01, 1.58163234028628e+00, -5.38188355309495e-01 
3.43182944968431e-01, 1.71499313820784e+00, -5.54379412617887e-01 
3.50894921259856e-01, 1.85267019964547e+00, -5.70596101433473e-01 
