Strain, Tx, Tz 
-1.44977000835883e-01, -2.64440011009447e-01, 1.99959031469379e-01 
-1.38533578576510e-01, -2.43383754698399e-01, 1.81212285185709e-01 
-1.32090156317138e-01, -2.26741834208580e-01, 1.65487100223779e-01 
-1.25646734057765e-01, -2.01003927748089e-01, 1.44986091281828e-01 
-1.19203311798393e-01, -1.75352271535720e-01, 1.25107823560477e-01 
-1.12759889539020e-01, -1.62935776122079e-01, 1.13479806918831e-01 
-1.06316467279647e-01, -1.44260092193082e-01, 1.00835137113155e-01 
-9.98730450202749e-02, -1.32501490179028e-01, 9.19846652083596e-02 
-9.34296227609024e-02, -1.26729552947832e-01, 8.63758277941132e-02 
-8.69862005015298e-02, -1.18216864024655e-01, 8.09982831675628e-02 
-8.05427782421572e-02, -9.67503792710947e-02, 6.76815102580921e-02 
-7.40993559827847e-02, -8.72794438819368e-02, 5.73412874894705e-02 
-6.76559337234121e-02, -8.20449920940030e-02, 4.73784532318867e-02 
-6.12125114640395e-02, -7.37261152120243e-02, 4.01249649409091e-02 
-5.47690892046669e-02, -6.86017741557022e-02, 3.73755492930580e-02 
-4.83256669452943e-02, -5.86474245191182e-02, 3.28337059700717e-02 
-4.18822446859218e-02, -4.80736761938034e-02, 2.77500248670867e-02 
-3.54388224265492e-02, -4.06870622066624e-02, 2.35110028458363e-02 
-2.89954001671766e-02, -3.13398622200839e-02, 1.68289858216652e-02 
-2.25519779078040e-02, -2.37042915828117e-02, 1.34156348040016e-02 
-1.61085556484314e-02, -1.92677173891672e-02, 1.06485912707752e-02 
-9.66513338905890e-03, -1.19447834589412e-02, 6.25658777499474e-03 
-3.22171112968633e-03, -2.91978209917745e-03, 1.86661204777224e-03 
3.22171112968628e-03, 2.91978209917740e-03, -1.86661204777219e-03 
9.66513338905885e-03, 1.14220181138643e-02, -4.72059489073209e-03 
1.61085556484315e-02, 2.06164927573144e-02, -8.80786503973463e-03 
2.25519779078040e-02, 1.95661771417107e-02, -1.05620664619071e-02 
2.89954001671766e-02, 1.40418193833651e-02, -1.07127392352118e-02 
3.54388224265492e-02, 2.45160577337323e-02, -1.57382367628156e-02 
4.18822446859217e-02, 3.27866849831434e-02, -1.88272217638207e-02 
4.83256669452943e-02, 3.29133731101928e-02, -2.06279768879919e-02 
5.47690892046669e-02, 3.74496427301389e-02, -2.29039893194310e-02 
6.12125114640394e-02, 4.41653201799687e-02, -2.32533705098213e-02 
6.76559337234120e-02, 4.79087852014813e-02, -2.28758868697643e-02 
7.40993559827846e-02, 5.32331526878077e-02, -2.44712235860501e-02 
8.05427782421571e-02, 5.74907677792226e-02, -2.93484171407098e-02 
8.69862005015297e-02, 6.28855814568776e-02, -3.23005097545226e-02 
9.34296227609023e-02, 6.73420210814371e-02, -3.39793257066887e-02 
9.98730450202748e-02, 7.07421144286162e-02, -3.61357182259671e-02 
1.06316467279647e-01, 7.91250631515654e-02, -3.62628149916360e-02 
1.12759889539020e-01, 9.05952917785414e-02, -3.59824613365619e-02 
1.19203311798393e-01, 9.70820063291686e-02, -3.76824840243245e-02 
1.25646734057765e-01, 1.06120604725177e-01, -3.99081446829279e-02 
1.32090156317138e-01, 1.11092999382827e-01, -4.03559038134156e-02 
1.38533578576510e-01, 1.13850752885269e-01, -4.05972080172740e-02 
1.44977000835883e-01, 1.17191728048728e-01, -4.08108860288850e-02 
1.51420423095255e-01, 1.28385335647294e-01, -3.85856595902192e-02 
1.57863845354628e-01, 1.42074032121885e-01, -3.73510272763381e-02 
1.64307267614001e-01, 1.51185789073585e-01, -3.93969609090940e-02 
1.70750689873373e-01, 1.63157373533044e-01, -4.12167386626295e-02 
1.77194112132746e-01, 1.74450930737555e-01, -4.18717316361073e-02 
1.83637534392118e-01, 1.79409720770404e-01, -3.98823728683804e-02 
1.90080956651491e-01, 1.86327564018044e-01, -3.55693775757531e-02 
1.96524378910863e-01, 2.09128059792907e-01, -3.54367093522247e-02 
2.02967801170236e-01, 2.25515995879665e-01, -3.38563885480192e-02 
2.09411223429609e-01, 2.37470336144040e-01, -2.57116519301909e-02 
2.15854645688981e-01, 2.61069314736966e-01, -1.72302136662151e-02 
2.22298067948354e-01, 2.82396188276787e-01, -1.16461414476967e-02 
2.28741490207726e-01, 2.92551397062208e-01, -5.81097392924113e-03 
2.35184912467099e-01, 3.07414000886066e-01, 1.13936853863706e-03 
2.41628334726472e-01, 3.34581475960773e-01, 9.15649741090558e-03 
2.48071756985844e-01, 3.63658238961342e-01, 2.43839443115767e-02 
2.54515179245217e-01, 3.96404028576480e-01, 4.32050986469135e-02 
2.60958601504589e-01, 4.35361346958546e-01, 5.90468508495222e-02 
2.67402023763962e-01, 4.76707623310939e-01, 7.71219714234997e-02 
2.73845446023334e-01, 5.11575254260415e-01, 9.68467087577653e-02 
2.80288868282707e-01, 5.47289387492881e-01, 1.15951979133842e-01 
2.86732290542080e-01, 5.90657823788176e-01, 1.37583744702071e-01 
2.93175712801452e-01, 6.39725005568179e-01, 1.68202292079029e-01 
2.99619135060825e-01, 7.26110765277881e-01, 2.28402135369447e-01 
3.06062557320197e-01, 8.05284732055485e-01, 2.80278060972762e-01 
3.12505979579570e-01, 8.73248271813529e-01, 3.13207485860223e-01 
3.18949401838942e-01, 9.42248595759368e-01, 3.61768749576990e-01 
