Strain, Tx, Tz 
-3.62090804530719e-01, -5.09393504643437e+00, 5.76010292553103e-02 
-3.54775838782623e-01, -4.49319541416343e+00, -1.58595259724949e-02 
-3.47460873034528e-01, -4.11502123496638e+00, -7.63488814911088e-02 
-3.40145907286433e-01, -3.70893428965236e+00, -1.33956035971781e-01 
-3.32830941538337e-01, -3.33343245694133e+00, -1.81621732174567e-01 
-3.25515975790242e-01, -3.07900822668313e+00, -2.05386485790858e-01 
-3.18201010042147e-01, -2.88568926577443e+00, -2.22219343787354e-01 
-3.10886044294051e-01, -2.66264032183775e+00, -2.39854781126519e-01 
-3.03571078545956e-01, -2.36879075968619e+00, -2.57286943655132e-01 
-2.96256112797861e-01, -1.99001923888677e+00, -2.70412378495978e-01 
-2.88941147049765e-01, -1.81845153814809e+00, -2.70207458403609e-01 
-2.81626181301670e-01, -1.69156860714259e+00, -2.67926899478426e-01 
-2.74311215553575e-01, -1.56916537557276e+00, -2.65195927400084e-01 
-2.66996249805480e-01, -1.46208136791774e+00, -2.61761543897683e-01 
-2.59681284057384e-01, -1.33941207783803e+00, -2.55028585292182e-01 
-2.52366318309289e-01, -1.14647923770718e+00, -2.37792660265790e-01 
-2.45051352561194e-01, -1.01080143609611e+00, -2.19676860588573e-01 
-2.37736386813098e-01, -9.46966549461171e-01, -2.08820374989646e-01 
-2.30421421065003e-01, -8.85623555989775e-01, -2.01954543702708e-01 
-2.23106455316908e-01, -8.30764465971281e-01, -1.95220704318418e-01 
-2.15791489568812e-01, -7.76497310463534e-01, -1.85264080236981e-01 
-2.08476523820717e-01, -6.98220476876030e-01, -1.71874583133038e-01 
-2.01161558072622e-01, -6.08742164806462e-01, -1.57817253343525e-01 
-1.93846592324526e-01, -5.61690604701829e-01, -1.47878875178392e-01 
-1.86531626576431e-01, -5.21855240861243e-01, -1.37219820663219e-01 
-1.79216660828336e-01, -4.92900551982257e-01, -1.29149295462738e-01 
-1.71901695080240e-01, -4.58310579979561e-01, -1.19953343590203e-01 
-1.64586729332145e-01, -4.23417574899120e-01, -1.11887541539871e-01 
-1.57271763584050e-01, -3.73748718536654e-01, -1.03314607568196e-01 
-1.49956797835954e-01, -3.32399748624600e-01, -9.47839314571542e-02 
-1.42641832087859e-01, -3.00410432004876e-01, -8.33635760854275e-02 
-1.35326866339764e-01, -2.76435270893969e-01, -7.53610298208670e-02 
-1.28011900591668e-01, -2.60235818321440e-01, -7.09468937624276e-02 
-1.20696934843573e-01, -2.39586836986084e-01, -6.65099514075974e-02 
-1.13381969095478e-01, -2.14629513513079e-01, -6.13677125158424e-02 
-1.06067003347382e-01, -1.90119641447164e-01, -5.27501307085923e-02 
-9.87520375992869e-02, -1.67277188069188e-01, -4.67331811661404e-02 
-9.14370718511916e-02, -1.49708900169153e-01, -4.32857600547363e-02 
-8.41221061030963e-02, -1.36671538517897e-01, -4.17340683752023e-02 
-7.68071403550009e-02, -1.26953853876931e-01, -3.81450469760842e-02 
-6.94921746069056e-02, -1.15567831528328e-01, -2.97906809503102e-02 
-6.21772088588103e-02, -1.01081755355859e-01, -2.42879217847358e-02 
-5.48622431107150e-02, -8.59409286866852e-02, -2.14900380535762e-02 
-4.75472773626196e-02, -7.52900840183467e-02, -1.94926888709598e-02 
-4.02323116145243e-02, -6.39073314947465e-02, -1.87860115561622e-02 
-3.29173458664290e-02, -4.53881736285358e-02, -1.43368119514305e-02 
-2.56023801183337e-02, -2.81706961079002e-02, -7.51425644817710e-03 
-1.82874143702383e-02, -1.82168332709759e-02, -4.26146557683778e-03 
-1.09724486221430e-02, -9.40519734309372e-03, -2.73963695351388e-03 
-3.65748287404765e-03, -2.87997991161447e-03, -1.01331238399744e-03 
3.65748287404765e-03, 2.87997991161447e-03, 1.01331238399744e-03 
1.09724486221430e-02, 1.02277744438131e-02, 3.34334882125054e-03 
1.82874143702383e-02, 1.84066761827291e-02, 5.85109939155327e-03 
