Strain,Fx,Fz
-0.476049000187404,-0.0695340179664957,0.0396783268391735
-0.466049000187404,-0.0639499292678204,0.0369887954505947
-0.456049000187404,-0.0597386770899301,0.0342586007029795
-0.446049000187404,-0.0555097616026216,0.0320847740682088
-0.435049000187404,-0.0509029348767248,0.0295252116515396
-0.425049000187404,-0.0471368010311171,0.027671108049887
-0.415049000187404,-0.0432793559498736,0.0255998724754832
-0.405049000187404,-0.0402311870667768,0.0240346481748402
-0.395049000187404,-0.0368849293224672,0.0220725577243122
-0.385049000187404,-0.0346561051280707,0.0210766144119494
-0.375049000187404,-0.0303696401518136,0.0187972807566752
-0.365049000187404,-0.0283713110450388,0.0174210495874144
-0.354049000187404,-0.0254729717470126,0.0158701679847659
-0.344049000187404,-0.023643356748496,0.0150901420424741
-0.334049000187404,-0.0211514140112746,0.013725497601622
-0.324049000187404,-0.0194820220994165,0.0123473748168638
-0.314049000187404,-0.0173104968521202,0.0113023474682275
-0.304049000187404,-0.0157035969220505,0.0104806523952842
-0.294049000187404,-0.0139139051488934,0.00909156179162601
-0.284049000187404,-0.0124141950769994,0.00839561326325471
-0.273049000187404,-0.0103753626710899,0.00767873357383192
-0.263049000187404,-0.00942241118492423,0.00647321502288841
-0.253049000187404,-0.00868989890921493,0.00595947760275576
-0.243049000187404,-0.00768836616132904,0.00538329607765841
-0.233049000187404,-0.00597390056635018,0.00495319326452235
-0.223049000187404,-0.00549792820787307,0.00416615531362109
-0.213049000187404,-0.00475836191167517,0.0037719505916006
-0.202049000187404,-0.00452554492715848,0.00343935063694025
-0.192049000187404,-0.00375216652661247,0.00288024612740624
-0.182049000187404,-0.00307996644526642,0.00234640919754281
-0.172049000187404,-0.00258575960674091,0.00215502852958921
-0.162049000187404,-0.00243024436972314,0.00175475792854268
-0.152049000187404,-0.00221946130291674,0.00158672245921265
-0.142049000187404,-0.00220136922809785,0.00159260922039431
-0.132049000187404,-0.00171702179953565,0.0010262390137499
-0.121049000187404,-0.00117496875523355,0.00147655333968238
-0.111049000187404,-0.00163568801422368,0.000878824847272758
-0.101049000187404,-0.00113240355324322,0.000800551849205357
-0.091049000187404,-0.000630798546633607,0.000538521454245941
-0.081049000187404,-0.000696326962358452,0.000812450804061073
-0.071049000187404,-0.000974775827105655,0.000647130161350091
-0.061049000187404,-0.000581720849836099,0.000459311575756215
-0.050049000187404,-0.000203521843745682,0.000472104025019336
-0.040049000187404,-0.000289690026511038,0.000490001492338066
-0.030049000187404,-0.000128698706365958,0.00029320601328848
-0.020049000187404,-0.000197138626836703,0.000128330891934473
-0.010049000187404,-0.000377444603736946,0.000506180229455104
-4.90001874040025e-05,-3.05829186983842e-06,-2.78380290607855e-06
0.009950999812596,0.000144971733593139,0.000131896088728715
0.019950999812596,0.000541043937593688,0.000344505014114304
0.030950999812596,0.000216128764209227,0.000298126392871731
0.040950999812596,0.00027706808678873,0.000359440086217353
0.050950999812596,0.00047264608909215,0.000249530793806017
0.060950999812596,0.000902356042906915,0.000474595314497311
0.070950999812596,0.00045439781478969,0.00028274000240712
0.080950999812596,0.000663183043668952,0.000339075613577159
0.090950999812596,0.0012648031881085,0.000579861223948458
0.100950999812596,0.00134003103817563,0.000703367465797422
0.111950999812596,0.00158085649787232,0.000771477613169741
0.121950999812596,0.00145609007907731,0.000731691848346593
0.131950999812596,0.0016479159954635,0.000472737706444034
0.141950999812596,0.00205935994239734,0.000880118187009218
0.151950999812596,0.00225856660084041,0.00116192893268748
0.161950999812596,0.00296298224964197,0.00148555796181777
0.171950999812596,0.00314031240868139,0.00181080085620847
0.182950999812596,0.00398317563855335,0.00199783212045059
0.192950999812596,0.00428105579661767,0.00192256061201777
0.202950999812596,0.00548268709947202,0.00280224006941324
0.212950999812596,0.00603926018204774,0.00302735668935844
0.222950999812596,0.00686878527171783,0.00319359559031045
0.232950999812596,0.00795316476629063,0.00394461190609302
0.242950999812596,0.00907964401614468,0.00437734665619587
0.252950999812596,0.00939380529057473,0.00489188103362421
0.263950999812596,0.0109869659729763,0.00588822687175282
0.273950999812596,0.0129080792193687,0.00638691590911001
0.283950999812596,0.0138088353700061,0.00706846893835636
0.293950999812596,0.0162372669458037,0.008140311896868
0.303950999812596,0.0175478317642458,0.00912555571529056
0.313950999812596,0.0194164547962572,0.00975171470022106
0.323950999812596,0.0217095756709674,0.0111872346088382
0.334950999812596,0.0242140663171807,0.0122624856346797
0.344950999812596,0.0258438594019519,0.0132349871854464
0.354950999812596,0.0289572596586552,0.0142122051596937
0.364950999812596,0.0314016657813729,0.0157190869107752
0.374950999812596,0.0346068862367248,0.0170879069593374
0.384950999812596,0.0384912776591413,0.0188204602200874
0.394950999812596,0.0408579298798375,0.0202299181576145
0.404950999812596,0.0442580663800927,0.0215790874443655
0.415950999812596,0.0474121186732968,0.0237185923447328
0.425950999812596,0.0511778044513459,0.0250774563138409
0.435950999812596,0.0560291551030527,0.0269013061662289
0.445950999812596,0.0579453614537786,0.02805129417348
0.455950999812596,0.0629230569240609,0.0304537062066958
0.465950999812596,0.0673389546600736,0.0322248922154696
0.475950999812596,0.0729566158716213,0.0348027572544702
0.485950999812596,0.0764833645480355,0.0365901267650455
0.496950999812596,0.0834998980315222,0.0396856353711071
0.506950999812596,0.0870276723213173,0.041429295216728
0.516950999812596,0.0939211279973297,0.044508851474281
0.526950999812596,0.101571421297303,0.0479092349055916
