Strain,Fx,Fz
-0.497086662953861,-0.0743363262297542,0.0400465813782302
-0.487086662953861,-0.0681227706246859,0.0371775444396309
-0.47708666295386,-0.0633911673423781,0.0349505208155332
-0.467086662953861,-0.059021168725606,0.0326151828202399
-0.456086662953861,-0.0532550125730502,0.0302446647270092
-0.446086662953861,-0.049716298427203,0.028445665270923
-0.436086662953861,-0.0457158090794685,0.0264223675541387
-0.426086662953861,-0.0418128072582458,0.024042143141528
-0.416086662953861,-0.0384753089704162,0.0228139011793329
-0.406086662953861,-0.0353339444914148,0.0207187209348125
-0.396086662953861,-0.0319337059352854,0.0192233284563397
-0.386086662953861,-0.0288381519660363,0.0176521486781411
-0.375086662953861,-0.0264991599675829,0.0163865620467873
-0.365086662953861,-0.0245451017372925,0.014816445797906
-0.355086662953861,-0.0218255565133349,0.0139485238158295
-0.345086662953861,-0.0198208533488519,0.0127732525044649
-0.335086662953861,-0.0180308451178876,0.0117557411962486
-0.325086662953861,-0.0164432902449682,0.0105748901566037
-0.315086662953861,-0.0148860674570089,0.00978789445351971
-0.305086662953861,-0.0127881804199617,0.00869225292029282
-0.294086662953861,-0.0112951279901109,0.00753531889246077
-0.284086662953861,-0.0102306255292953,0.00676955269046123
-0.274086662953861,-0.00887530354023727,0.00654591139911992
-0.264086662953861,-0.0078954748940376,0.0055825275482091
-0.254086662953861,-0.00696098158924456,0.00541407449122417
-0.244086662953861,-0.00597619281605426,0.00450830138120326
-0.234086662953861,-0.006159169680446,0.00431908684136247
-0.223086662953861,-0.00454343886700883,0.00390626968760508
-0.213086662953861,-0.00414816679752192,0.00326410020350685
-0.203086662953861,-0.00383805726956369,0.00287215124909141
-0.193086662953861,-0.0033246348146173,0.00284062019634092
-0.183086662953861,-0.00287656761383507,0.00240040468648599
-0.173086662953861,-0.00237519740604952,0.00198991359408429
-0.163086662953861,-0.0019712101913937,0.00174452185471056
-0.153086662953861,-0.00187624082657597,0.00164547892999289
-0.142086662953861,-0.00140589203087687,0.00145651064822848
-0.132086662953861,-0.00169702381483164,0.00120431597892747
-0.122086662953861,-0.000692494316854933,0.00104294669111561
-0.112086662953861,-0.00119124194192227,0.000932057625781051
-0.102086662953861,-0.000902879108061119,0.000752809751748708
-0.0920866629538605,-0.000462712681890698,0.000583848258801724
-0.0820866629538606,-0.00106516075751142,0.000341753851430217
-0.0710866629538605,-0.000273824124514372,0.000478741196248635
-0.0610866629538605,-0.000432470938518318,6.46834694185998e-05
-0.0510866629538606,-0.000247207926698665,0.000306984883483088
-0.0410866629538605,-0.000142379614881355,7.74266530274795e-05
-0.0310866629538605,-0.000377705352458022,0.000228768074391868
-0.0210866629538605,-0.000258697539087168,-0.000300507575755182
-0.0110866629538605,-0.000266291021373779,0.000419719688638301
-0.00108666295386055,-2.75035925239846e-05,7.61170130550506e-05
0.00991333704613945,-0.000297758988948529,-0.000255145036267526
0.0199133370461395,0.000218704425778395,-7.88611151158912e-05
0.0299133370461395,1.20539681536791e-05,-0.000108034707029066
0.0399133370461395,3.70672742904404e-05,-0.000267443735103725
0.0499133370461395,0.000132641185987333,-7.66746216919545e-05
0.0599133370461395,3.5852028118044e-05,-0.000304242318811679
0.0699133370461395,-0.00020827145990247,-3.31491334360171e-05
0.0799133370461395,0.000348607936919428,-0.000291487774828263
0.0909133370461395,0.000307151441111394,-0.000115426429891835
0.100913337046139,0.000432418891535568,0.000155777506205631
0.110913337046139,0.000604942249513781,5.26017123341892e-06
0.120913337046139,0.000486642861981924,-5.13253326876123e-05
0.130913337046139,0.000931875847785684,0.000403273919472555
0.140913337046139,0.000837878998518197,0.000383300339938211
0.150913337046139,0.000750587764794728,0.000482257656021464
0.161913337046139,0.001682056247425,0.000607843608507043
0.171913337046139,0.0018254316235827,0.000575675969572397
0.181913337046139,0.00216021202647417,0.000990464691279116
0.191913337046139,0.00268140574265424,0.00143677634749034
0.201913337046139,0.00310569014391922,0.000891213277219634
0.211913337046139,0.00358803091505981,0.00174823013897061
0.221913337046139,0.00410193270383762,0.0023195700246315
0.231913337046139,0.00429954899072583,0.00215968814829232
0.242913337046139,0.0056573012163259,0.00255789423941744
0.252913337046139,0.0055180815346722,0.00304292608910406
0.262913337046139,0.00726666080037827,0.00399957542293188
0.272913337046139,0.00782476942144736,0.00397604758713659
0.282913337046139,0.00922090065673648,0.00480610767215848
0.292913337046139,0.0102054868151443,0.00547555376875291
0.302913337046139,0.011377766833754,0.00585187384712951
0.313913337046139,0.013213725790061,0.00675328673501897
0.323913337046139,0.0149757619935861,0.00763690755996086
0.333913337046139,0.0161096393053649,0.00821677438042135
0.343913337046139,0.018391817416565,0.00957683706245247
0.353913337046139,0.0199998834354198,0.0104390024986189
0.363913337046139,0.0226379678311112,0.0117901697938336
0.373913337046139,0.0257056577756589,0.0130841381387231
0.38391333704614,0.0273942273998044,0.0139260065632841
0.394913337046139,0.031152237542353,0.0161332192817079
0.40491333704614,0.0337382406823106,0.017317474138813
0.414913337046139,0.0371786853606926,0.0192794758914698
0.424913337046139,0.0409072005969853,0.0205161459847195
0.434913337046139,0.0442903236591501,0.0222448840984605
0.444913337046139,0.0485274683194735,0.0248873888701358
0.45491333704614,0.0534300090428762,0.0271841661240873
0.464913337046139,0.05764184359468,0.0290543079754765
0.47591333704614,0.0628234371975596,0.0312109975525285
0.485913337046139,0.0681620667585179,0.0336864834489881
0.49591333704614,0.0736976554249275,0.0364113295266116
0.505913337046139,0.0795665180880136,0.0393793703810396
